"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","quiz"
"pit-instructions","40","139273","0.0-1.0-14.1-2.1","battery-v0.2","[{""page_index"":0,""viewing_time"":144.30000001192093},{""page_index"":1,""viewing_time"":146.5},{""page_index"":2,""viewing_time"":169.80000001192093},{""page_index"":3,""viewing_time"":165.0999999642372},{""page_index"":4,""viewing_time"":169.10000002384186},{""page_index"":5,""viewing_time"":153.60000002384186}]","948.9000000357628","","","","","","","","","","","","","","",""
"pit-instructions","41","140119","0.0-1.0-14.1-3.1","battery-v0.2","[{""page_index"":0,""viewing_time"":152.60000002384186},{""page_index"":1,""viewing_time"":170.80000001192093},{""page_index"":2,""viewing_time"":178.5},{""page_index"":3,""viewing_time"":163.5},{""page_index"":4,""viewing_time"":178.19999998807907}]","844.6000000238419","","","","","","","","","","","","","","",""
"pit-instructions","42","140441","0.0-1.0-14.1-4.1","battery-v0.2","[{""page_index"":0,""viewing_time"":167.10000002384186},{""page_index"":1,""viewing_time"":152.69999998807907}]","320.30000001192093","","","","","","","","","","","","","","",""
"pit-instructions","43","142322","0.0-1.0-14.1-5.1","battery-v0.2","[{""page_index"":0,""viewing_time"":350.39999997615814},{""page_index"":1,""viewing_time"":251.10000002384186},{""page_index"":2,""viewing_time"":357.5},{""page_index"":3,""viewing_time"":293.89999997615814},{""page_index"":4,""viewing_time"":226.10000002384186},{""page_index"":5,""viewing_time"":204.10000002384186},{""page_index"":6,""viewing_time"":195.5}]","1879.800000011921","","","","","","","","","","","","","","",""
"pit-comprehension","44","150869","0.0-1.0-14.1-6.1","battery-v0.2","","8542","","","","","","","","","","","","","Press SPACE,10,10,True,True,True","3","1"
"instructions","45","153719","0.0-1.0-14.2-0.2-0.2","battery-v0.2","[{""page_index"":0,""viewing_time"":2845.800000011921}]","2846.800000011921","","","","","","","","","","","","","","",""
"pit-instructions","46","156824","0.0-1.0-14.2-1.2","battery-v0.2","[{""page_index"":0,""viewing_time"":1247},{""page_index"":1,""viewing_time"":318.60000002384186},{""page_index"":2,""viewing_time"":154.69999998807907},{""page_index"":3,""viewing_time"":154.5},{""page_index"":4,""viewing_time"":162.39999997615814},{""page_index"":5,""viewing_time"":154.20000004768372},{""page_index"":6,""viewing_time"":146.69999998807907},{""page_index"":7,""viewing_time"":145.89999997615814},{""page_index"":8,""viewing_time"":155},{""page_index"":9,""viewing_time"":145.4000000357628},{""page_index"":10,""viewing_time"":154.69999998807907},{""page_index"":11,""viewing_time"":162.5999999642372}]","3102.100000023842","","","","","","","","","","","","","","",""
"pit-instructions","47","157774","0.0-1.0-14.2-2.2","battery-v0.2","[{""page_index"":0,""viewing_time"":144},{""page_index"":1,""viewing_time"":154},{""page_index"":2,""viewing_time"":163},{""page_index"":3,""viewing_time"":162.5},{""page_index"":4,""viewing_time"":169.5},{""page_index"":5,""viewing_time"":155.10000002384186}]","948.7000000476837","","","","","","","","","","","","","","",""
"pit-instructions","48","158603","0.0-1.0-14.2-3.2","battery-v0.2","[{""page_index"":0,""viewing_time"":151.69999998807907},{""page_index"":1,""viewing_time"":163.69999998807907},{""page_index"":2,""viewing_time"":171},{""page_index"":3,""viewing_time"":161.89999997615814},{""page_index"":4,""viewing_time"":179}]","827.7999999523163","","","","","","","","","","","","","","",""
"pit-instructions","49","158936","0.0-1.0-14.2-4.2","battery-v0.2","[{""page_index"":0,""viewing_time"":168.89999997615814},{""page_index"":1,""viewing_time"":161.4000000357628}]","330.80000001192093","","","","","","","","","","","","","","",""
"pit-instructions","50","160090","0.0-1.0-14.2-5.2","battery-v0.2","[{""page_index"":0,""viewing_time"":160.80000001192093},{""page_index"":1,""viewing_time"":170.60000002384186},{""page_index"":2,""viewing_time"":155.19999998807907},{""page_index"":3,""viewing_time"":186.19999998807907},{""page_index"":4,""viewing_time"":162.19999998807907},{""page_index"":5,""viewing_time"":162.30000001192093},{""page_index"":6,""viewing_time"":154.5}]","1152.699999988079","","","","","","","","","","","","","","",""
"pit-comprehension","51","167710","0.0-1.0-14.2-6.2","battery-v0.2","","7616.5","","","","","","","","","","","","","Press SPACE,10,10,True,True,True","3","1"
"instructions","52","168859","0.0-1.0-14.3-0.3-0.3","battery-v0.2","[{""page_index"":0,""viewing_time"":1145.2999999523163}]","1145.7999999523163","","","","","","","","","","","","","","",""
"pit-instructions","53","172929","0.0-1.0-14.3-1.3","battery-v0.2","[{""page_index"":0,""viewing_time"":2473.7000000476837},{""page_index"":1,""viewing_time"":154},{""page_index"":2,""viewing_time"":154.0999999642372},{""page_index"":3,""viewing_time"":139.30000001192093},{""page_index"":4,""viewing_time"":153.10000002384186},{""page_index"":5,""viewing_time"":139},{""page_index"":6,""viewing_time"":146.5999999642372},{""page_index"":7,""viewing_time"":137.30000001192093},{""page_index"":8,""viewing_time"":137.89999997615814},{""page_index"":9,""viewing_time"":139.20000004768372},{""page_index"":10,""viewing_time"":145.29999995231628},{""page_index"":11,""viewing_time"":146.4000000357628}]","4066.800000011921","","","","","","","","","","","","","","",""
"pit-instructions","54","173824","0.0-1.0-14.3-2.3","battery-v0.2","[{""page_index"":0,""viewing_time"":143.80000001192093},{""page_index"":1,""viewing_time"":145.89999997615814},{""page_index"":2,""viewing_time"":138.4000000357628},{""page_index"":3,""viewing_time"":138.39999997615814},{""page_index"":4,""viewing_time"":153.9000000357628},{""page_index"":5,""viewing_time"":171.0999999642372}]","892.3000000119209","","","","","","","","","","","","","","",""
"pit-instructions","55","174595","0.0-1.0-14.3-3.3","battery-v0.2","[{""page_index"":0,""viewing_time"":158.30000001192093},{""page_index"":1,""viewing_time"":146.80000001192093},{""page_index"":2,""viewing_time"":154.89999997615814},{""page_index"":3,""viewing_time"":154.80000001192093},{""page_index"":4,""viewing_time"":153.5999999642372}]","769","","","","","","","","","","","","","","",""
"pit-instructions","56","174912","0.0-1.0-14.3-4.3","battery-v0.2","[{""page_index"":0,""viewing_time"":145.60000002384186},{""page_index"":1,""viewing_time"":170.30000001192093}]","316.5","","","","","","","","","","","","","","",""
"pit-instructions","57","176033","0.0-1.0-14.3-5.3","battery-v0.2","[{""page_index"":0,""viewing_time"":160.60000002384186},{""page_index"":1,""viewing_time"":146.19999998807907},{""page_index"":2,""viewing_time"":162.19999998807907},{""page_index"":3,""viewing_time"":162.19999998807907},{""page_index"":4,""viewing_time"":162.5},{""page_index"":5,""viewing_time"":170.9000000357628},{""page_index"":6,""viewing_time"":154.0999999642372}]","1119.199999988079","","","","","","","","","","","","","","",""
"pit-comprehension","58","183316","0.0-1.0-14.3-6.3","battery-v0.2","","7279.399999976158","","","","","","","","","","","","","Press SPACE,10,10,True,True,True","3","1"
"instructions","59","185555","0.0-1.0-14.4-0.4-0.4","battery-v0.2","[{""page_index"":0,""viewing_time"":2234.300000011921}]","2234.899999976158","","","","","","","","","","","","","","",""
"pit-instructions","60","191958","0.0-1.0-14.4-1.4","battery-v0.2","[{""page_index"":0,""viewing_time"":3716.300000011921},{""page_index"":1,""viewing_time"":1182.699999988079},{""page_index"":2,""viewing_time"":153.19999998807907},{""page_index"":3,""viewing_time"":154.19999998807907},{""page_index"":4,""viewing_time"":154.4000000357628},{""page_index"":5,""viewing_time"":145.5999999642372},{""page_index"":6,""viewing_time"":147.10000002384186},{""page_index"":7,""viewing_time"":146},{""page_index"":8,""viewing_time"":153.80000001192093},{""page_index"":9,""viewing_time"":147.39999997615814},{""page_index"":10,""viewing_time"":146.30000001192093},{""page_index"":11,""viewing_time"":152.89999997615814}]","6400.800000011921","","","","","","","","","","","","","","",""
"pit-instructions","61","192878","0.0-1.0-14.4-2.4","battery-v0.2","[{""page_index"":0,""viewing_time"":136.10000002384186},{""page_index"":1,""viewing_time"":146.80000001192093},{""page_index"":2,""viewing_time"":146.19999998807907},{""page_index"":3,""viewing_time"":154.5},{""page_index"":4,""viewing_time"":162.5999999642372},{""page_index"":5,""viewing_time"":171.10000002384186}]","918.3000000119209","","","","","","","","","","","","","","",""
"pit-instructions","62","193658","0.0-1.0-14.4-3.4","battery-v0.2","[{""page_index"":0,""viewing_time"":158.70000004768372},{""page_index"":1,""viewing_time"":162.29999995231628},{""page_index"":2,""viewing_time"":155},{""page_index"":3,""viewing_time"":145.20000004768372},{""page_index"":4,""viewing_time"":154.89999997615814}]","777.1000000238419","","","","","","","","","","","","","","",""
"pit-instructions","63","193958","0.0-1.0-14.4-4.4","battery-v0.2","[{""page_index"":0,""viewing_time"":151.69999998807907},{""page_index"":1,""viewing_time"":146.19999998807907}]","298.89999997615814","","","","","","","","","","","","","","",""
"pit-instructions","64","195031","0.0-1.0-14.4-5.4","battery-v0.2","[{""page_index"":0,""viewing_time"":159.4000000357628},{""page_index"":1,""viewing_time"":146.69999998807907},{""page_index"":2,""viewing_time"":146.10000002384186},{""page_index"":3,""viewing_time"":154},{""page_index"":4,""viewing_time"":162.79999995231628},{""page_index"":5,""viewing_time"":147.10000002384186},{""page_index"":6,""viewing_time"":153.89999997615814}]","1070.7000000476837","","","","","","","","","","","","","","",""
"pit-comprehension","65","201880","0.0-1.0-14.4-6.4","battery-v0.2","","6845.699999988079","","","","","","","","","","","","","Press SPACE,10,10,True,True,True","3","1"
"instructions","66","204226","0.0-1.0-14.5-0.5-0.5","battery-v0.2","[{""page_index"":0,""viewing_time"":2342.199999988079}]","2342.5","","","","","","","","","","","","","","",""
"pit-instructions","67","207342","0.0-1.0-14.5-1.5","battery-v0.2","[{""page_index"":0,""viewing_time"":997.1999999880791},{""page_index"":1,""viewing_time"":620.1999999880791},{""page_index"":2,""viewing_time"":187.30000001192093},{""page_index"":3,""viewing_time"":153.69999998807907},{""page_index"":4,""viewing_time"":138.69999998807907},{""page_index"":5,""viewing_time"":138.5},{""page_index"":6,""viewing_time"":153.10000002384186},{""page_index"":7,""viewing_time"":138.89999997615814},{""page_index"":8,""viewing_time"":146.30000001192093},{""page_index"":9,""viewing_time"":137.69999998807907},{""page_index"":10,""viewing_time"":146.4000000357628},{""page_index"":11,""viewing_time"":154.39999997615814}]","3113.5","","","","","","","","","","","","","","",""
"pit-instructions","68","208259","0.0-1.0-14.5-2.5","battery-v0.2","[{""page_index"":0,""viewing_time"":143},{""page_index"":1,""viewing_time"":154.19999998807907},{""page_index"":2,""viewing_time"":154.69999998807907},{""page_index"":3,""viewing_time"":155.4000000357628},{""page_index"":4,""viewing_time"":153.69999998807907},{""page_index"":5,""viewing_time"":153.69999998807907}]","915.3000000119209","","","","","","","","","","","","","","",""
"pit-instructions","69","209048","0.0-1.0-14.5-3.5","battery-v0.2","[{""page_index"":0,""viewing_time"":145.89999997615814},{""page_index"":1,""viewing_time"":153},{""page_index"":2,""viewing_time"":162.80000001192093},{""page_index"":3,""viewing_time"":162.69999998807907},{""page_index"":4,""viewing_time"":162.4000000357628}]","787.1999999880791","","","","","","","","","","","","","","",""
"pit-instructions","70","209366","0.0-1.0-14.5-4.5","battery-v0.2","[{""page_index"":0,""viewing_time"":152.9000000357628},{""page_index"":1,""viewing_time"":162.5}]","316.60000002384186","","","","","","","","","","","","","","",""
"pit-instructions","71","210510","0.0-1.0-14.5-5.5","battery-v0.2","[{""page_index"":0,""viewing_time"":167.10000002384186},{""page_index"":1,""viewing_time"":163.5},{""page_index"":2,""viewing_time"":153.5},{""page_index"":3,""viewing_time"":162.80000001192093},{""page_index"":4,""viewing_time"":171.69999998807907},{""page_index"":5,""viewing_time"":160.10000002384186},{""page_index"":6,""viewing_time"":162.69999998807907}]","1142.1000000238419","","","","","","","","","","","","","","",""
"pit-comprehension","72","223448","0.0-1.0-14.5-6.5","battery-v0.2","","12934.199999988079","","","","","","","","","","","","","Press SPACE,10,10,True,True,True","3","1"
