"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-instructions","14","255350","0.0-2.0-4.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2785.3399999439716},{""page_index"":1,""viewing_time"":2921.8049999326468},{""page_index"":2,""viewing_time"":4722.300000023097},{""page_index"":3,""viewing_time"":1711.4500002935529},{""page_index"":4,""viewing_time"":2104.764999821782},{""page_index"":5,""viewing_time"":1205.1450000144541},{""page_index"":6,""viewing_time"":3073.3250002376735},{""page_index"":7,""viewing_time"":2556.1649999581277},{""page_index"":8,""viewing_time"":5636.500000022352},{""page_index"":7,""viewing_time"":1045.0749997980893},{""page_index"":6,""viewing_time"":19559.77000016719},{""page_index"":7,""viewing_time"":12137.304999865592},{""page_index"":8,""viewing_time"":4617.955000139773},{""page_index"":9,""viewing_time"":6220.149999950081},{""page_index"":10,""viewing_time"":4172.470000106841},{""page_index"":11,""viewing_time"":1048.6149997450411},{""page_index"":12,""viewing_time"":4427.910000085831},{""page_index"":13,""viewing_time"":2178.245000075549},{""page_index"":12,""viewing_time"":2209.7749998793006},{""page_index"":13,""viewing_time"":811.1499999649823},{""page_index"":14,""viewing_time"":2266.240000259131},{""page_index"":15,""viewing_time"":1092.6749999634922},{""page_index"":16,""viewing_time"":3307.6049997471273},{""page_index"":17,""viewing_time"":2210.715000052005}]","94022.89499994367","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","15","258894","0.0-2.0-5.0-0.0","battery-v0.2","","","684.9299999885261","&#9776;","elianto","#3366ff99","32","32","1","+10","1535.3100001811981","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","16","262279","0.0-2.0-5.0-1.0","battery-v0.2","","","524.2599998600781","&#9776;","elianto","#3366ff99","32","32","1","+10","1374.644999857992","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","17","265330","0.0-2.0-5.0-2.0","battery-v0.2","","","189.52499981969595","&#9776;","elianto","#3366ff99","32","32","1","+10","1040.1149997487664","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","18","268538","0.0-2.0-5.0-3.0","battery-v0.2","","","349.7350001707673","&#9776;","elianto","#3366ff99","32","32","1","0","1200.0549999065697","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","19","271843","0.0-2.0-5.0-4.0","battery-v0.2","","","441.8000001460314","&#9776;","elianto","#3366ff99","32","32","1","+10","1294.5349998772144","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","20","271848","0.0-2.0-6.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","21","302484","0.0-2.0-7.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2199.7099998407066},{""page_index"":1,""viewing_time"":2127.205000258982},{""page_index"":2,""viewing_time"":9488.564999774098},{""page_index"":3,""viewing_time"":4556.480000261217},{""page_index"":4,""viewing_time"":5468.2449996471405},{""page_index"":5,""viewing_time"":6795.075000263751}]","30636.249999981374","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","22","305730","0.0-2.0-8.0-0.0","battery-v0.2","","","385.35499991849065","&#9761;","elianto","#3366ff99","-1","32","0","0","1235.6549999676645","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","23","308670","0.0-2.0-8.0-1.0","battery-v0.2","","","81.2550000846386","&#9761;","elianto","#3366ff99","-1","32","0","0","931.4850000664592","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","24","313530","0.0-2.0-8.0-2.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","25","318393","0.0-2.0-8.0-3.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","26","323254","0.0-2.0-8.0-4.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","27","328115","0.0-2.0-8.1-0.1","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","28","332974","0.0-2.0-8.1-1.1","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","29","337831","0.0-2.0-8.1-2.1","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","30","342691","0.0-2.0-8.1-3.1","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","31","347552","0.0-2.0-8.1-4.1","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","32","347557","0.0-2.0-9.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","33","353751","0.0-2.0-10.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1436.7049997672439},{""page_index"":1,""viewing_time"":948.3000002801418},{""page_index"":2,""viewing_time"":1157.199999783188},{""page_index"":3,""viewing_time"":1511.81499985978},{""page_index"":4,""viewing_time"":1139.050000347197}]","6193.535000085831","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","34","357047","0.0-2.0-11.0-0.0","battery-v0.2","","","439.0300000086427","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1290.9250003285706","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","35","361911","0.0-2.0-11.0-1.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","36","366772","0.0-2.0-11.0-2.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","37","371633","0.0-2.0-11.0-3.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","38","376493","0.0-2.0-11.0-4.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","39","376497","0.0-2.0-12.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","40","386059","0.0-2.0-13.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2501.9200001843274},{""page_index"":1,""viewing_time"":2984.6950001083314},{""page_index"":2,""viewing_time"":2829.989999998361},{""page_index"":3,""viewing_time"":1244.1849997267127}]","9561.175000388175","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","41","389329","0.0-2.0-14.0-0.0","battery-v0.2","","","411.4550002850592","&#9789;","elianto","#f73b6a7A","32","32","1","0","1261.9050000794232","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","42","392584","0.0-2.0-14.0-1.0","battery-v0.2","","","399.36000015586615","&#9789;","elianto","#f73b6a7A","32","32","1","0","1249.9400000087917","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","43","395829","0.0-2.0-14.0-2.0","battery-v0.2","","","385.77499985694885","&#9789;","elianto","#f73b6a7A","32","32","1","0","1236.304999794811","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","44","399137","0.0-2.0-14.0-3.0","battery-v0.2","","","449.2049999535084","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1300.4749999381602","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","45","402400","0.0-2.0-14.0-4.0","battery-v0.2","","","402.19000028446317","&#9789;","elianto","#f73b6a7A","32","32","1","0","1253.3400002866983","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","46","402405","0.0-2.0-15.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","47","443909","0.0-2.0-16.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2655.835000332445},{""page_index"":1,""viewing_time"":1660.8799998648465},{""page_index"":2,""viewing_time"":3785.585000179708},{""page_index"":3,""viewing_time"":2947.124999947846},{""page_index"":4,""viewing_time"":5716.099999845028},{""page_index"":5,""viewing_time"":1469.4300000555813},{""page_index"":6,""viewing_time"":1229.0750001557171},{""page_index"":7,""viewing_time"":20102.399999741465},{""page_index"":8,""viewing_time"":1937.2999998740852}]","41504.21500019729","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","48","447720","0.0-2.0-17.0-0.0","battery-v0.2","","","3804.3999997898936","","","","","","","","","","","","","","","SPACE","0","","","","","","",""
"pit-instructions","49","449284","0.0-2.0-17.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1539.7800002247095}]","1540.2350001968443","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","50","454630","0.0-2.0-18.0-0.0","battery-v0.2","","","5339.765000157058","","","","","","","","","","","","","","","10","0","","","","","","",""
"pit-instructions","51","458244","0.0-2.0-18.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":3596.4700002223253}]","3596.909999847412","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","52","464245","0.0-2.0-19.0-0.0","battery-v0.2","","","5995.645000133663","","","","","","","","","","","","","","","0","0","","","","","","",""
"pit-instructions","53","465620","0.0-2.0-19.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1358.304999768734}]","1358.7849996984005","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","54","483516","0.0-2.0-20.0-0.0","battery-v0.2","","","17889.709999784827","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","55","484873","0.0-2.0-20.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1339.8150000721216}]","1340.2749998494983","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","56","488969","0.0-2.0-21.0-0.0","battery-v0.2","","","4089.2900000326335","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","57","490344","0.0-2.0-21.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1357.0500002242625}]","1357.4749999679625","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","58","493512","0.0-2.0-22.0-0.0","battery-v0.2","","","3161.450000014156","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","59","494836","0.0-2.0-22.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1306.2599999830127}]","1306.8900001235306","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","60","499859","0.0-2.0-23.0-0.0","battery-v0.2","","","5015.209999866784","","","","","","","","","","","","","","","False","0","","","","","","",""
"pit-instructions","61","501167","0.0-2.0-23.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1291.0050000064075}]","1291.4399998262525","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","62","507997","0.0-3.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1240.5250002630055},{""page_index"":1,""viewing_time"":1855.0849999301136},{""page_index"":2,""viewing_time"":3729.2800000868738}]","6825.24499995634","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","63","511972","0.0-4.0","battery-v0.2","","","1112.884999718517","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1963.990000076592","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","1","0","4","lose","no-go","0"
"pit-trial","64","516830","0.0-5.0","battery-v0.2","","","-1","&#9730;","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","2","1","1","win","go","0"
"pit-trial","65","521535","0.0-6.0","battery-v0.2","","","1844.1850002855062","&#9752;","elianto","#f73b6a7A","32","32","1","0","2696.2549998424947","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","3","3","3","lose","go","0"
"pit-trial","66","525233","0.0-7.0","battery-v0.2","","","840.0149997323751","&#9733;","elianto","#3366ff99","-1","32","0","0","1690.4750000685453","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","4","2","2","win","no-go","0"
"pit-trial","67","530098","0.0-8.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","5","2","2","win","no-go","0"
"pit-trial","68","534155","0.0-9.0","battery-v0.2","","","1201.4300003647804","&#9730;","elianto","#3366ff99","32","32","1","0","2051.55499977991","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","6","1","1","win","go","1"
"pit-trial","69","539017","0.0-10.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","7","0","4","lose","no-go","0"
"pit-trial","70","543276","0.0-11.0","battery-v0.2","","","1398.3350000344217","&#9752;","elianto","#f73b6a7A","32","32","1","-10","2249.1399999707937","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","8","3","3","lose","go","1"
"pit-trial","71","547947","0.0-12.0","battery-v0.2","","","1812.2100001201034","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","2662.349999882281","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","9","0","4","lose","no-go","0"
"pit-trial","72","552282","0.0-13.0","battery-v0.2","","","1475.8000001311302","&#9730;","elianto","#3366ff99","32","32","1","+10","2326.0599998757243","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","10","1","1","win","go","0"
"pit-trial","73","557142","0.0-14.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","11","2","2","win","no-go","0"
"pit-trial","74","561998","0.0-15.0","battery-v0.2","","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","12","3","3","lose","go","0"
"pit-trial","75","566857","0.0-16.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","13","0","4","lose","no-go","0"
"pit-trial","76","570887","0.0-17.0","battery-v0.2","","","1171.610000077635","&#9733;","elianto","#3366ff99","-1","32","0","0","2022.2049998119473","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","14","2","2","win","no-go","0"
"pit-trial","77","574789","0.0-18.0","battery-v0.2","","","1041.834999807179","&#9752;","elianto","#f73b6a7A","32","32","1","0","1892.374999821186","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","15","3","3","lose","go","0"
"pit-trial","78","578571","0.0-19.0","battery-v0.2","","","923.0100000277162","&#9730;","elianto","#3366ff99","32","32","1","+10","1773.22500012815","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","16","1","1","win","go","0"
"pit-trial","79","582369","0.0-20.0","battery-v0.2","","","936.6500000469387","&#9730;","elianto","#3366ff99","32","32","1","+10","1787.6400002278388","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","17","1","1","win","go","0"
"pit-trial","80","586411","0.0-21.0","battery-v0.2","","","1179.8350000753999","&#9752;","elianto","#f73b6a7A","32","32","1","0","2033.0500002019107","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","18","3","3","lose","go","0"
"pit-trial","81","591275","0.0-22.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","19","0","4","lose","no-go","0"
"pit-trial","82","595561","0.0-23.0","battery-v0.2","","","1424.6249999850988","&#9733;","elianto","#3366ff99","-1","32","0","0","2275.4750000312924","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","20","2","2","win","no-go","0"
"pit-instructions","83","598241","0.0-24.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1066.9350000098348},{""page_index"":1,""viewing_time"":1608.2549998536706}]","2675.6299999542534","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","84","603101","0.0-25.0","battery-v0.2","","","-1","u","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","21","0","2","win","no-go","0"
