"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId"
"pit-trial","10","49128","0.0-2.0-3.1-0.1","battery-v0.2","","","267.1000000014901","&#9854;","elianto","#FFFFF080","-1","32","0","&#10060","1118","1","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","11","52375","0.0-2.0-3.2-0.2","battery-v0.2","","","386.5","&#9854;","elianto","#FFFFF080","-1","32","0","&#10060","1237.1000000014901","1","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","12","55476","0.0-2.0-3.3-0.3","battery-v0.2","","","245.19999999925494","&#9854;","elianto","#FFFFF080","-1","32","0","&#10060","1095.5999999977648","1","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","13","58488","0.0-2.0-3.4-0.4","battery-v0.2","","","155.60000000149012","&#9854;","elianto","#FFFFF080","-1","32","0","&#10060","1006.1000000014901","1","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","14","61455","0.0-2.0-3.5-0.5","battery-v0.2","","","107.40000000223517","&#9854;","elianto","#FFFFF080","-1","32","0","&#10060","957.6999999992549","1","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","15","64476","0.0-2.0-3.6-0.6","battery-v0.2","","","163.20000000298023","&#9854;","elianto","#FFFFF080","-1","32","0","&#10060","1013.8000000007451","1","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-instructions","16","69131","0.0-2.0-3.6-1.6-0.6","battery-v0.2","","[{""page_index"":0,""viewing_time"":4085.099999997765},{""page_index"":1,""viewing_time"":567.4000000022352}]","4653.29999999702","","","","","","","","","","","","",""
"pit-trial","17","72207","0.0-2.0-3.7-0.7","battery-v0.2","","","215.20000000298023","&#9854;","elianto","#FFFFF080","-1","32","0","&#10060","1065.5","1","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","18","75808","0.0-2.0-3.8-0.8","battery-v0.2","","","743","&#9854;","elianto","#FFFFF080","-1","32","0","&#10060","783.0999999977648,1593.5","2","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","19","80668","0.0-2.0-3.9-0.9","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","20","85533","0.0-2.0-3.10-0.10","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","21","90389","0.0-2.0-3.11-0.11","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-instructions","22","141922","0.0-2.0-4.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":9426.199999999255},{""page_index"":1,""viewing_time"":2909.39999999851},{""page_index"":2,""viewing_time"":1806.4000000022352},{""page_index"":3,""viewing_time"":3054},{""page_index"":4,""viewing_time"":2842.099999997765},{""page_index"":5,""viewing_time"":3738.199999999255},{""page_index"":6,""viewing_time"":9051.70000000298},{""page_index"":7,""viewing_time"":2090.89999999851},{""page_index"":8,""viewing_time"":2174.800000000745},{""page_index"":9,""viewing_time"":9307.099999997765},{""page_index"":10,""viewing_time"":5125.5}]","51527","","","","","","","","","","","","",""
"pit-trial","23","146777","0.0-2.0-5.0-0.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","24","151636","0.0-2.0-5.0-1.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","25","156495","0.0-2.0-5.0-2.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","26","161351","0.0-2.0-5.0-3.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","+10","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","27","166208","0.0-2.0-5.0-4.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","28","171069","0.0-2.0-5.1-0.1","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","29","175923","0.0-2.0-5.1-1.1","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","30","180782","0.0-2.0-5.1-2.1","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","31","185637","0.0-2.0-5.1-3.1","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","+10","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","32","189036","0.0-2.0-5.1-4.1","battery-v0.2","","","542.5","&#9776;","elianto","#3366ff99","32","32","1","+10","1392.699999999255","1","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","33","193897","0.0-2.0-5.2-0.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","34","198758","0.0-2.0-5.2-1.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","35","203620","0.0-2.0-5.2-2.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","36","208480","0.0-2.0-5.2-3.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","+10","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","37","213337","0.0-2.0-5.2-4.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","38","218197","0.0-2.0-5.3-0.3","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","39","223060","0.0-2.0-5.3-1.3","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","40","227917","0.0-2.0-5.3-2.3","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee957a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
