"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham","browser_interactions"
"pit-trial","27","381074","0.0-2.0-11.0-0.0","battery-v0.2","","","477","","","10","996","1085","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1329]","1","0","2","","","","","","","","",""
"pit-trial","28","385929","0.0-2.0-11.0-1.0","battery-v0.2","","","-1","","","10","996","1085","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"pit-trial","29","390782","0.0-2.0-11.0-2.0","battery-v0.2","","","-1","","","10","996","1085","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"pit-trial","30","395635","0.0-2.0-11.0-3.0","battery-v0.2","","","-1","","","10","996","1085","&#9761;","elianto","#3366ff99","-1","-1","1","0","[]","0","0","2","","","","","","","","",""
"pit-trial","31","400488","0.0-2.0-11.0-4.0","battery-v0.2","","","-1","","","10","996","1085","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"call-function","32","400490","0.0-2.0-12.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","33","431742","0.0-2.0-13.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5163},{""page_index"":1,""viewing_time"":7098},{""page_index"":2,""viewing_time"":4366},{""page_index"":3,""viewing_time"":10574},{""page_index"":4,""viewing_time"":4051}]","31252","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","34","435658","0.0-2.0-14.0-0.0","battery-v0.2","","","1063","","","10","996","1085","&#9826;","elianto","#f73b6a7A","-1"," ","0","-10","[1914]","1","0","3","","","","","","","","",""
"pit-trial","35","440511","0.0-2.0-14.0-1.0","battery-v0.2","","","-1","","","10","996","1085","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"pit-trial","36","445364","0.0-2.0-14.0-2.0","battery-v0.2","","","-1","","","10","996","1085","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"pit-trial","37","450218","0.0-2.0-14.0-3.0","battery-v0.2","","","-1","","","10","996","1085","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","0","3","","","","","","","","",""
"pit-trial","38","455071","0.0-2.0-14.0-4.0","battery-v0.2","","","-1","","","10","996","1085","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"call-function","39","455072","0.0-2.0-15.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","40","481905","0.0-2.0-16.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6583},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":6818},{""page_index"":3,""viewing_time"":4758}]","26832","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","41","485358","0.0-2.0-17.0-0.0","battery-v0.2","","","599","","","10","996","1085","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1451]","1","0","4","","","","","","","","",""
"pit-trial","42","488578","0.0-2.0-17.0-1.0","battery-v0.2","","","367.0000000000582","","","10","996","1085","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1217.0000000000582]","1","0","4","","","","","","","","",""
"pit-trial","43","491958","0.0-2.0-17.0-2.0","battery-v0.2","","","527","","","10","996","1085","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1377]","1","0","4","","","","","","","","",""
"pit-trial","44","495751","0.0-2.0-17.0-3.0","battery-v0.2","","","939.0000000000582","","","10","996","1085","&#9789;","elianto","#f73b6a7A"," "," ","1","-10","[1790.0000000000582]","1","0","4","","","","","","","","",""
"pit-trial","45","499439","0.0-2.0-17.0-4.0","battery-v0.2","","","835","","","10","996","1085","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1685]","1","0","4","","","","","","","","",""
"call-function","46","499440","0.0-2.0-18.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","47","568519","0.0-2.0-19.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":7451.000000000058},{""page_index"":1,""viewing_time"":6670.999999999942},{""page_index"":2,""viewing_time"":13275},{""page_index"":3,""viewing_time"":7449},{""page_index"":4,""viewing_time"":8166},{""page_index"":5,""viewing_time"":8617},{""page_index"":6,""viewing_time"":7886},{""page_index"":7,""viewing_time"":5794},{""page_index"":8,""viewing_time"":3769}]","69078","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","48","575989","0.0-2.0-20.0-0.0","battery-v0.2","","","7469","[""SPACE""]","0","10","996","1085","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","49","580162","0.0-2.0-20.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":4151}]","4151","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","50","588476","0.0-2.0-21.0-0.0","battery-v0.2","","","8313","[""10""]","0","10","996","1085","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","51","593841","0.0-2.0-21.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5341}]","5341","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","52","602179","0.0-2.0-22.0-0.0","battery-v0.2","","","8335","[""0""]","0","10","996","1085","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","53","603663","0.0-2.0-22.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1461}]","1461","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","54","613980","0.0-2.0-23.0-0.0","battery-v0.2","","","10314","[""True""]","0","10","996","1085","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","55","615700","0.0-2.0-23.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1696}]","1696","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","56","629045","0.0-2.0-24.0-0.0","battery-v0.2","","","13342","[""True""]","0","10","996","1085","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","57","630595","0.0-2.0-24.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1524}]","1524","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","58","638065","0.0-2.0-25.0-0.0","battery-v0.2","","","7468.000000000116","[""True""]","0","10","996","1085","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","59","639550","0.0-2.0-25.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1459}]","1459","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","60","646817","0.0-2.0-26.0-0.0","battery-v0.2","","","7265","[""False""]","0","10","996","1085","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","61","648572","0.0-2.0-26.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1729}]","1729","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","62","670869","0.0-3.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":8042},{""page_index"":1,""viewing_time"":5163},{""page_index"":2,""viewing_time"":9090}]","22295","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","63","674682","0.0-4.0","battery-v0.2","","","959","","","10","996","1085","&#9730;","elianto","#3366ff99"," "," ","1","0","[1810]","1","1","","","996","1","1","1","win","go","1","[]"
"pit-trial","64","678395","0.0-5.0","battery-v0.2","","","860","","","10","996","1085","&#9733;","elianto","#3366ff99","-1"," ","0","0","[1710]","1","1","","","996","2","2","2","win","no-go","0","0"
"pit-trial","65","682285","0.0-6.0","battery-v0.2","","","1036","","","10","996","1085","&#9728;","elianto","#f73b6a7A","-1"," ","0","-10","[1887]","1","1","","","996","3","0","4","lose","no-go","0","0"
"pit-trial","66","685810","0.0-7.0","battery-v0.2","","","673","","","10","996","1085","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1523.0000000001164]","1","1","","","996","4","3","3","lose","go","0","0"
"pit-trial","67","689324","0.0-8.0","battery-v0.2","","","661","","","10","996","1085","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1511]","1","1","","","996","5","3","3","lose","go","0","0"
"pit-trial","68","694179","0.0-9.0","battery-v0.2","","","-1","","","10","996","1085","&#9730;","elianto","#3366ff99"," ","-1","0","0","[]","0","1","","","996","6","1","1","win","go","0","0"
"pit-trial","69","698328","0.0-10.0","battery-v0.2","","","1295","","","10","996","1085","&#9733;","elianto","#3366ff99","-1"," ","0","0","[2145]","1","1","","","996","7","2","2","win","no-go","0","0"
"pit-trial","70","703184","0.0-11.0","battery-v0.2","","","-1","","","10","996","1085","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","996","8","0","4","lose","no-go","0","0"
"pit-trial","71","707037","0.0-12.0","battery-v0.2","","","1000","","","10","996","1085","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1850]","1","1","","","996","9","3","3","lose","go","0","0"
"pit-trial","72","710713","0.0-13.0","battery-v0.2","","","822","","","10","996","1085","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1673]","1","1","","","996","10","1","1","win","go","0","0"
"pit-trial","73","715568","0.0-14.0","battery-v0.2","","","-1","","","10","996","1085","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","996","11","0","4","lose","no-go","0","0"
"pit-trial","74","720423","0.0-15.0","battery-v0.2","","","-1","","","10","996","1085","&#9733;","elianto","#3366ff99","-1","-1","1","+10","[]","0","1","","","996","12","2","2","win","no-go","0","0"
"pit-trial","75","724609","0.0-16.0","battery-v0.2","","","1332","","","10","996","1085","&#9733;","elianto","#3366ff99","-1"," ","0","0","[2183]","1","1","","","996","13","2","2","win","no-go","0","0"
"pit-trial","76","728477","0.0-17.0","battery-v0.2","","","1014","","","10","996","1085","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1863.9999999998836]","1","1","","","996","14","3","3","lose","go","0","0"
"pit-trial","77","733331","0.0-18.0","battery-v0.2","","","-1","","","10","996","1085","&#9730;","elianto","#3366ff99"," ","-1","0","+10","[2893]","1","1","","","996","15","1","1","win","go","1","0"
"pit-trial","78","738186","0.0-19.0","battery-v0.2","","","-1","","","10","996","1085","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","996","16","0","4","lose","no-go","0","0"
"pit-trial","79","743041","0.0-20.0","battery-v0.2","","","-1","","","10","996","1085","&#9733;","elianto","#3366ff99","-1","-1","1","+10","[]","0","1","","","996","17","2","2","win","no-go","0","0"
"pit-trial","80","747895","0.0-21.0","battery-v0.2","","","-1","","","10","996","1085","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","996","18","0","4","lose","no-go","0","0"
"pit-trial","81","751804","0.0-22.0","battery-v0.2","","","1056","","","10","996","1085","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1906]","1","1","","","996","19","1","1","win","go","0","0"
"pit-trial","82","755715","0.0-23.0","battery-v0.2","","","1057","","","10","996","1085","&#9752;","elianto","#f73b6a7A"," "," ","1","-10","[1907]","1","1","","","996","20","3","3","lose","go","1","0"
"pit-instructions","83","768519","0.0-24.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5937.999999999884},{""page_index"":1,""viewing_time"":6863}]","12801.999999999884","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","84","772328","0.0-25.0","battery-v0.2","","","953","","","10","996","1085","h","elianto","#3366ff99"," "," ","1","+10","[1804]","1","2","","","996","21","3","1","win","go","0","0"
"pit-trial","85","775846","0.0-26.0","battery-v0.2","","","665","","","10","996","1085","m","elianto","#3366ff99","-1"," ","0","0","[1515]","1","2","","","996","22","0","2","win","no-go","0","0"
"pit-trial","86","779769","0.0-27.0","battery-v0.2","","","1070","","","10","996","1085","r","elianto","#f73b6a7A"," "," ","1","0","[1921]","1","2","","","996","23","1","3","lose","go","0","0"
"pit-trial","87","783598","0.0-28.0","battery-v0.2","","","976","","","10","996","1085","y","elianto","#f73b6a7A","-1"," ","0","-10","[1826]","1","2","","","996","24","2","4","lose","no-go","0","0"
"pit-trial","88","787769","0.0-29.0","battery-v0.2","","","1317","","","10","996","1085","h","elianto","#3366ff99"," "," ","1","+10","[2168]","1","2","","","996","25","3","1","win","go","0","0"
"pit-trial","89","792623","0.0-30.0","battery-v0.2","","","-1","","","10","996","1085","r","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","996","26","1","3","lose","go","0","0"
"pit-trial","90","797477","0.0-31.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","2","","","996","27","2","4","lose","no-go","1","0"
"pit-trial","91","802331","0.0-32.0","battery-v0.2","","","-1","","","10","996","1085","m","elianto","#3366ff99","-1","-1","1","0","[]","0","2","","","996","28","0","2","win","no-go","1","0"
"pit-trial","92","807185","0.0-33.0","battery-v0.2","","","-1","","","10","996","1085","r","elianto","#f73b6a7A"," ","-1","0","0","[]","0","2","","","996","29","1","3","lose","go","1","0"
"pit-trial","93","811141","0.0-34.0","battery-v0.2","","","1101","","","10","996","1085","m","elianto","#3366ff99","-1"," ","0","+10","[1952]","1","2","","","996","30","0","2","win","no-go","1","0"
"pit-trial","94","815996","0.0-35.0","battery-v0.2","","","-1","","","10","996","1085","h","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","996","31","3","1","win","go","0","0"
"pit-trial","95","820850","0.0-36.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","32","2","4","lose","no-go","0","0"
"pit-trial","96","825704","0.0-37.0","battery-v0.2","","","-1","","","10","996","1085","h","elianto","#3366ff99"," ","-1","0","0","[3036]","1","2","","","996","33","3","1","win","go","0","0"
"pit-trial","97","830559","0.0-38.0","battery-v0.2","","","-1","","","10","996","1085","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","996","34","0","2","win","no-go","0","0"
"pit-trial","98","835413","0.0-39.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","35","2","4","lose","no-go","0","0"
"pit-trial","99","839807","0.0-40.0","battery-v0.2","","","1540.0000000001164","","","10","996","1085","r","elianto","#f73b6a7A"," "," ","1","0","[2390]","1","2","","","996","36","1","3","lose","go","0","0"
"pit-trial","100","844661","0.0-41.0","battery-v0.2","","","-1","","","10","996","1085","h","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","996","37","3","1","win","go","0","0"
"pit-trial","101","849515","0.0-42.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","38","2","4","lose","no-go","0","0"
"pit-trial","102","853457","0.0-43.0","battery-v0.2","","","1087.0000000001164","","","10","996","1085","m","elianto","#3366ff99","-1"," ","0","0","[1937.0000000001164]","1","2","","","996","39","0","2","win","no-go","0","0"
"pit-trial","103","857747","0.0-44.0","battery-v0.2","","","1437","","","10","996","1085","r","elianto","#f73b6a7A"," "," ","1","0","[2287]","1","2","","","996","40","1","3","lose","go","0","0"
"pit-trial","104","861305","0.0-45.0","battery-v0.2","","","703","","","10","996","1085","h","elianto","#3366ff99"," "," ","1","+10","[1554]","1","2","","","996","41","3","1","win","go","0","0"
"pit-trial","105","866159","0.0-46.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","42","2","4","lose","no-go","0","0"
"pit-trial","106","871013","0.0-47.0","battery-v0.2","","","-1","","","10","996","1085","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","996","43","0","2","win","no-go","0","0"
"pit-trial","107","875351","0.0-48.0","battery-v0.2","","","1485","","","10","996","1085","r","elianto","#f73b6a7A"," "," ","1","-10","[2335]","1","2","","","996","44","1","3","lose","go","1","0"
"pit-trial","108","880204","0.0-49.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","45","2","4","lose","no-go","0","0"
"pit-trial","109","884515","0.0-50.0","battery-v0.2","","","1457","","","10","996","1085","r","elianto","#f73b6a7A"," "," ","1","0","[2308]","1","2","","","996","46","1","3","lose","go","0","0"
"pit-trial","110","888096","0.0-51.0","battery-v0.2","","","726","","","10","996","1085","h","elianto","#3366ff99"," "," ","1","0","[1577]","1","2","","","996","47","3","1","win","go","1","0"
"pit-trial","111","892950","0.0-52.0","battery-v0.2","","","-1","","","10","996","1085","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","996","48","0","2","win","no-go","0","0"
"pit-trial","112","897805","0.0-53.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","49","2","4","lose","no-go","0","0"
"pit-trial","113","901637","0.0-54.0","battery-v0.2","","","978","","","10","996","1085","h","elianto","#3366ff99"," "," ","1","0","[1828,3163,3286.0000000001164,3409,3551.0000000001164]","5","2","","","996","50","3","1","win","go","1","0"
"pit-trial","114","905210","0.0-55.0","battery-v0.2","","","720.0000000001164","","","10","996","1085","m","elianto","#3366ff99","-1"," ","0","0","[1570.0000000001164]","1","2","","","996","51","0","2","win","no-go","0","0"
"pit-trial","115","909234","0.0-56.0","battery-v0.2","","","1169","","","10","996","1085","r","elianto","#f73b6a7A"," "," ","1","-10","[2020]","1","2","","","996","52","1","3","lose","go","1","0"
"pit-trial","116","914088","0.0-57.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","53","2","4","lose","no-go","0","0"
"pit-trial","117","918493","0.0-58.0","battery-v0.2","","","1552","","","10","996","1085","z","elianto","#f73b6a7A"," "," ","1","0","[2402]","1","2","","","996","54","4","3","lose","go","0","0"
"pit-trial","118","923348","0.0-59.0","battery-v0.2","","","-1","","","10","996","1085","r","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","996","55","1","3","lose","go","0","0"
"pit-trial","119","927169","0.0-60.0","battery-v0.2","","","967","","","10","996","1085","c","elianto","#f73b6a7A","-1"," ","0","-10","[1818]","1","2","","","996","56","5","4","lose","no-go","0","0"
"pit-trial","120","931652","0.0-61.0","battery-v0.2","","","1629.0000000001164","","","10","996","1085","r","elianto","#f73b6a7A"," "," ","1","0","[2479.0000000001164]","1","2","","","996","57","1","3","lose","go","0","0"
"pit-trial","121","936506","0.0-62.0","battery-v0.2","","","-1","","","10","996","1085","c","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","58","5","4","lose","no-go","0","0"
"pit-trial","122","941360","0.0-63.0","battery-v0.2","","","-1","","","10","996","1085","z","elianto","#f73b6a7A"," ","-1","0","0","[]","0","2","","","996","59","4","3","lose","go","1","0"
"pit-trial","123","946215","0.0-64.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","60","2","4","lose","no-go","0","0"
"pit-trial","124","950246","0.0-65.0","battery-v0.2","","","1177","","","10","996","1085","b","elianto","#3366ff99","-1"," ","0","+10","[2028]","1","2","","","996","61","6","2","win","no-go","1","0"
"pit-trial","125","955101","0.0-66.0","battery-v0.2","","","-1","","","10","996","1085","c","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","62","5","4","lose","no-go","0","0"
"pit-trial","126","959956","0.0-67.0","battery-v0.2","","","-1","","","10","996","1085","z","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","996","63","4","3","lose","go","0","0"
"pit-trial","127","964811","0.0-68.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","64","2","4","lose","no-go","0","0"
"pit-trial","128","968573","0.0-69.0","battery-v0.2","","","908","","","10","996","1085","b","elianto","#3366ff99","-1"," ","0","0","[1759,3161,3290.0000000001164,3410.0000000001164,3522]","5","2","","","996","65","6","2","win","no-go","0","0"
"pit-trial","129","973428","0.0-70.0","battery-v0.2","","","-1","","","10","996","1085","c","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","66","5","4","lose","no-go","0","0"
"pit-trial","130","978282","0.0-71.0","battery-v0.2","","","-1","","","10","996","1085","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","996","67","2","4","lose","no-go","0","0"
"pit-trial","131","982805","0.0-72.0","battery-v0.2","","","1668","","","10","996","1085","z","elianto","#f73b6a7A"," "," ","1","-10","[2519]","1","2","","","996","68","4","3","lose","go","1","0"
"pit-trial","132","987659","0.0-73.0","battery-v0.2","","","-1","","","10","996","1085","z","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","996","69","4","3","lose","go","0","0"
"pit-trial","133","991538","0.0-74.0","battery-v0.2","","","1023","","","10","996","1085","b","elianto","#3366ff99","-1"," ","0","0","[1874]","1","2","","","996","70","6","2","win","no-go","0","0"
