"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","17","126319","0.0-1.0-4.1-3.1","battery-v0.2","","456.09999990463257","&#9761;","elianto","#3366ff99","-1","32","0","0","1313.8000001907349","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","18","129618","0.0-1.0-4.1-4.1","battery-v0.2","","436.7999997138977","&#9761;","elianto","#3366ff99","-1","32","0","+10","1288.4000000953674","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","19","133009","0.0-1.0-4.2-0.2","battery-v0.2","","534.1999998092651","&#9761;","elianto","#3366ff99","-1","32","0","0","1386.1999998092651","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","20","136283","0.0-1.0-4.2-1.2","battery-v0.2","","415.69999980926514","&#9761;","elianto","#3366ff99","-1","32","0","0","1266.8000001907349","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","21","139625","0.0-1.0-4.2-2.2","battery-v0.2","","473.59999990463257","&#9761;","elianto","#3366ff99","-1","32","0","0","1325.8999996185303","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","22","142891","0.0-1.0-4.2-3.2","battery-v0.2","","406.69999980926514","&#9761;","elianto","#3366ff99","-1","32","0","0","1257.6999998092651","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","23","146147","0.0-1.0-4.2-4.2","battery-v0.2","","395.40000009536743","&#9761;","elianto","#3366ff99","-1","32","0","+10","1246.5","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","24","149802","0.0-1.0-4.3-0.3","battery-v0.2","","791.2999997138977","&#9761;","elianto","#3366ff99","-1","32","0","0","1644.0999999046326","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","25","153154","0.0-1.0-4.3-1.3","battery-v0.2","","495","&#9761;","elianto","#3366ff99","-1","32","0","0","1345.5999999046326","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","26","156488","0.0-1.0-4.3-2.3","battery-v0.2","","474.69999980926514","&#9761;","elianto","#3366ff99","-1","32","0","0","1325.5999999046326,1828.0999999046326","2","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","27","159787","0.0-1.0-4.3-3.3","battery-v0.2","","442.30000019073486","&#9761;","elianto","#3366ff99","-1","32","0","0","1293.4000000953674","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","28","163054","0.0-1.0-4.3-4.3","battery-v0.2","","412.7000002861023","&#9761;","elianto","#3366ff99","-1","32","0","+10","1263.5","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","29","166288","0.0-1.0-4.4-0.4","battery-v0.2","","377","&#9761;","elianto","#3366ff99","-1","32","0","0","1227.7999997138977","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","30","169517","0.0-1.0-4.4-1.4","battery-v0.2","","364.59999990463257","&#9761;","elianto","#3366ff99","-1","32","0","0","1214.7999997138977","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","31","172872","0.0-1.0-4.4-2.4","battery-v0.2","","498.90000009536743","&#9761;","elianto","#3366ff99","-1","32","0","0","1349.2000002861023","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","32","176129","0.0-1.0-4.4-3.4","battery-v0.2","","398","&#9761;","elianto","#3366ff99","-1","32","0","0","1250.6999998092651","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","33","179385","0.0-1.0-4.4-4.4","battery-v0.2","","401","&#9761;","elianto","#3366ff99","-1","32","0","+10","1251.6999998092651","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-instructions","34","192005","0.0-1.0-4.4-5.4-0.4","battery-v0.2","[{""page_index"":0,""viewing_time"":6455.39999961853},{""page_index"":1,""viewing_time"":2297.800000190735},{""page_index"":2,""viewing_time"":3864.9000000953674}]","12618.5","","","","","","","","","","","","","",""
"pit-trial","35","195582","0.0-1.0-4.5-0.5","battery-v0.2","","712.3000001907349","&#9761;","elianto","#3366ff99","-1","32","0","0","1563.9000000953674","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","36","198919","0.0-1.0-4.5-1.5","battery-v0.2","","476.2000002861023","&#9761;","elianto","#3366ff99","-1","32","0","0","1327.1000003814697","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","37","202326","0.0-1.0-4.5-2.5","battery-v0.2","","542.2999997138977","&#9761;","elianto","#3366ff99","-1","32","0","0","1393.6999998092651","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","38","205741","0.0-1.0-4.5-3.5","battery-v0.2","","559.0999999046326","&#9761;","elianto","#3366ff99","-1","32","0","0","1409.8999996185303","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","39","209131","0.0-1.0-4.5-4.5","battery-v0.2","","529.7000002861023","&#9761;","elianto","#3366ff99","-1","32","0","+10","1380.2000002861023","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","40","212582","0.0-1.0-4.6-0.6","battery-v0.2","","589.2000002861023","&#9761;","elianto","#3366ff99","-1","32","0","0","1441.8000001907349","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","41","215941","0.0-1.0-4.6-1.6","battery-v0.2","","496.30000019073486","&#9761;","elianto","#3366ff99","-1","32","0","0","1347.5","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","42","219298","0.0-1.0-4.6-2.6","battery-v0.2","","503.09999990463257","&#9761;","elianto","#3366ff99","-1","32","0","0","1354","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","43","222570","0.0-1.0-4.6-3.6","battery-v0.2","","403.1000003814697","&#9761;","elianto","#3366ff99","-1","32","0","0","1253.7999997138977","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"pit-trial","44","225894","0.0-1.0-4.6-4.6","battery-v0.2","","461.90000009536743","&#9761;","elianto","#3366ff99","-1","32","0","+10","1313.7999997138977","1","0","2","6116dbe45627197e81d4bd7a&order=2&STUDY_ID=61bb98616f28aedf5237274a","999",""
"call-function","45","225896","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","",""
