"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","18","364121","0.0-2.0-1.14-0.14","battery-v0.2","","","-1","&#9784;","elianto","#FFFFF080","32","-1","0","&#10060","","0","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-instructions","19","504406","0.0-2.0-1.14-1.14-0.14","battery-v0.2","","[{""page_index"":0,""viewing_time"":140109.5},{""page_index"":1,""viewing_time"":173.3999999910593}]","140283.89999999106","","","","","","","","","","","","","",""
"pit-trial","20","509266","0.0-2.0-1.15-0.15","battery-v0.2","","","-1","&#9784;","elianto","#FFFFF080","32","-1","0","&#10060","","0","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","21","512620","0.0-2.0-1.16-0.16","battery-v0.2","","","498.90000000596046","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","816.5999999940395,1348.9000000059605","2","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","22","515600","0.0-2.0-1.17-0.17","battery-v0.2","","","124.70000000298023","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","975.3000000119209","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","23","518765","0.0-2.0-1.18-0.18","battery-v0.2","","","305.1000000089407","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","1156","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-instructions","24","521053","0.0-2.0-2.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1735.7999999970198},{""page_index"":1,""viewing_time"":169.40000000596046},{""page_index"":2,""viewing_time"":201.19999998807907},{""page_index"":3,""viewing_time"":174.80000001192093}]","2281.7999999970198","","","","","","","","","","","","","",""
"pit-trial","25","525911","0.0-2.0-3.0-0.0","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","26","530771","0.0-2.0-3.1-0.1","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","27","535631","0.0-2.0-3.2-0.2","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","28","540490","0.0-2.0-3.3-0.3","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","29","545348","0.0-2.0-3.4-0.4","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-instructions","30","594446","0.0-2.0-4.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1472.0999999940395},{""page_index"":1,""viewing_time"":179.29999999701977},{""page_index"":2,""viewing_time"":167.29999999701977},{""page_index"":3,""viewing_time"":198.6000000089407},{""page_index"":4,""viewing_time"":451.59999999403954},{""page_index"":5,""viewing_time"":146},{""page_index"":6,""viewing_time"":166.5},{""page_index"":7,""viewing_time"":173.70000000298023},{""page_index"":8,""viewing_time"":145.59999999403954},{""page_index"":9,""viewing_time"":297.80000001192093},{""page_index"":10,""viewing_time"":158.29999999701977},{""page_index"":11,""viewing_time"":149},{""page_index"":12,""viewing_time"":216.09999999403954},{""page_index"":13,""viewing_time"":222},{""page_index"":14,""viewing_time"":944.7999999970198},{""page_index"":15,""viewing_time"":18042.60000000894},{""page_index"":14,""viewing_time"":162.29999999701977},{""page_index"":13,""viewing_time"":255.59999999403954},{""page_index"":12,""viewing_time"":465.70000000298023},{""page_index"":11,""viewing_time"":495.79999999701977},{""page_index"":10,""viewing_time"":23216.10000000894},{""page_index"":11,""viewing_time"":247.29999999701977},{""page_index"":12,""viewing_time"":204.29999999701977},{""page_index"":13,""viewing_time"":161.20000000298023},{""page_index"":14,""viewing_time"":187.29999999701977},{""page_index"":15,""viewing_time"":167.5},{""page_index"":16,""viewing_time"":196.40000000596046},{""page_index"":17,""viewing_time"":201.3999999910593}]","49092.79999999702","","","","","","","","","","","","","",""
"pit-trial","31","599300","0.0-2.0-5.0-0.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","32","604160","0.0-2.0-5.0-1.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","33","609019","0.0-2.0-5.0-2.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","34","613874","0.0-2.0-5.0-3.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","+10","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","35","618733","0.0-2.0-5.0-4.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","36","621964","0.0-2.0-5.1-0.1","battery-v0.2","","","370.30000001192093","&#9776;","elianto","#3366ff99","32","32","1","+10","1221.9000000059605","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","37","626821","0.0-2.0-5.1-1.1","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","38","631682","0.0-2.0-5.1-2.1","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","39","636541","0.0-2.0-5.1-3.1","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","+10","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","40","641398","0.0-2.0-5.1-4.1","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","41","644618","0.0-2.0-5.2-0.2","battery-v0.2","","","363.19999998807907","&#9776;","elianto","#3366ff99","32","32","1","+10","1214.2999999970198","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","42","649474","0.0-2.0-5.2-1.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","43","654335","0.0-2.0-5.2-2.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","44","659191","0.0-2.0-5.2-3.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","+10","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","45","664049","0.0-2.0-5.2-4.2","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","46","668907","0.0-2.0-5.3-0.3","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","47","673773","0.0-2.0-5.3-1.3","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","3603.7000000029802,4466.100000008941","2","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","48","677097","0.0-2.0-5.3-2.3","battery-v0.2","","","468.3999999910593","&#9776;","elianto","#3366ff99","32","32","1","+10","643.2999999970198,1318.699999988079","2","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","49","680183","0.0-2.0-5.3-3.3","battery-v0.2","","","228.5","&#9776;","elianto","#3366ff99","32","32","1","0","1078.7999999970198","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","50","683238","0.0-2.0-5.3-4.3","battery-v0.2","","","199.1000000089407","&#9776;","elianto","#3366ff99","32","32","1","+10","1049.300000011921","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","51","686255","0.0-2.0-5.4-0.4","battery-v0.2","","","159.5","&#9776;","elianto","#3366ff99","32","32","1","+10","1010.6000000089407","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","52","689308","0.0-2.0-5.4-1.4","battery-v0.2","","","196.29999999701977","&#9776;","elianto","#3366ff99","32","32","1","+10","1048.9000000059605","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","53","692356","0.0-2.0-5.4-2.4","battery-v0.2","","","191.59999999403954","&#9776;","elianto","#3366ff99","32","32","1","+10","1041.5999999940395","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","54","695413","0.0-2.0-5.4-3.4","battery-v0.2","","","200.79999999701977","&#9776;","elianto","#3366ff99","32","32","1","0","1051","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","55","698448","0.0-2.0-5.4-4.4","battery-v0.2","","","176.90000000596046","&#9776;","elianto","#3366ff99","32","32","1","+10","1028.1000000089407","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-instructions","56","700762","0.0-2.0-5.4-5.4-0.4","battery-v0.2","","[{""page_index"":0,""viewing_time"":1932.4000000059605},{""page_index"":1,""viewing_time"":205.19999998807907},{""page_index"":2,""viewing_time"":172.90000000596046}]","2311.0999999940395","","","","","","","","","","","","","",""
"call-function","57","700764","0.0-2.0-6.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","58","705417","0.0-2.0-7.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":172.09999999403954},{""page_index"":1,""viewing_time"":181.6000000089407},{""page_index"":2,""viewing_time"":146.29999999701977},{""page_index"":3,""viewing_time"":3079.2999999970198},{""page_index"":4,""viewing_time"":691},{""page_index"":5,""viewing_time"":381.79999999701977}]","4652.5999999940395","","","","","","","","","","","","","",""
"pit-trial","59","710275","0.0-2.0-8.0-0.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","60","715136","0.0-2.0-8.0-1.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","61","719991","0.0-2.0-8.0-2.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","62","724849","0.0-2.0-8.0-3.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","63","729712","0.0-2.0-8.0-4.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","64","729715","0.0-2.0-9.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","65","1115500","0.0-2.0-10.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":385128},{""page_index"":1,""viewing_time"":153.20000000298023},{""page_index"":2,""viewing_time"":161.70000000298023},{""page_index"":3,""viewing_time"":183.09999999403954},{""page_index"":4,""viewing_time"":180.40000000596046}]","385807","","","","","","","","","","","","","",""
"pit-trial","66","1120360","0.0-2.0-11.0-0.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","67","1125219","0.0-2.0-11.0-1.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","68","1130074","0.0-2.0-11.0-2.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","69","1134930","0.0-2.0-11.0-3.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","70","1139789","0.0-2.0-11.0-4.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","71","1139790","0.0-2.0-12.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","72","1149071","0.0-2.0-13.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":7894.4000000059605},{""page_index"":1,""viewing_time"":464.69999998807907},{""page_index"":2,""viewing_time"":481.5},{""page_index"":3,""viewing_time"":439.70000000298023}]","9280.70000000298","","","","","","","","","","","","","",""
"pit-trial","73","1153929","0.0-2.0-14.0-0.0","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","74","1158790","0.0-2.0-14.0-1.0","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","75","1163649","0.0-2.0-14.0-2.0","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","76","1168509","0.0-2.0-14.0-3.0","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","77","1173369","0.0-2.0-14.0-4.0","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","78","1178229","0.0-2.0-14.1-0.1","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","79","1183089","0.0-2.0-14.1-1.1","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","80","1187947","0.0-2.0-14.1-2.1","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","81","1192805","0.0-2.0-14.1-3.1","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","82","1197661","0.0-2.0-14.1-4.1","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","83","1202521","0.0-2.0-14.2-0.2","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","84","1207384","0.0-2.0-14.2-1.2","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","85","1212241","0.0-2.0-14.2-2.2","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","86","1217102","0.0-2.0-14.2-3.2","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","87","1221965","0.0-2.0-14.2-4.2","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","88","1226825","0.0-2.0-14.3-0.3","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","89","1231683","0.0-2.0-14.3-1.3","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","90","1236540","0.0-2.0-14.3-2.3","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","91","1241400","0.0-2.0-14.3-3.3","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","92","1246257","0.0-2.0-14.3-4.3","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","93","1251115","0.0-2.0-14.4-0.4","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","94","1255972","0.0-2.0-14.4-1.4","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","95","1260830","0.0-2.0-14.4-2.4","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","96","1265685","0.0-2.0-14.4-3.4","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","97","1270546","0.0-2.0-14.4-4.4","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
