"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","quiz"
"call-function","14","62155","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","15","106106","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":41848.40000000596},{""page_index"":1,""viewing_time"":843.6999999880791},{""page_index"":2,""viewing_time"":438.40000000596046},{""page_index"":3,""viewing_time"":394},{""page_index"":4,""viewing_time"":427.5}]","43952.40000000596","","","","","","","","","","","","","","",""
"pit-trial","16","111427","0.0-1.0-7.0-0.0","battery-v0.2","","1813","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","3313.199999988079","1","0","3","","","",""
"pit-trial","17","116931","0.0-1.0-7.0-1.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"pit-trial","18","122442","0.0-1.0-7.0-2.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","","","",""
"pit-trial","19","127949","0.0-1.0-7.0-3.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"pit-trial","20","133454","0.0-1.0-7.0-4.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"call-function","21","133455","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","22","143702","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":9379.700000017881},{""page_index"":1,""viewing_time"":866.3999999761581}]","10246.59999999404","","","","","","","","","","","","","","",""
"pit-trial","23","149214","0.0-1.0-10.0-0.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","3696.300000011921","1","0","4","","","",""
"pit-trial","24","152934","0.0-1.0-10.0-1.0","battery-v0.2","","215.09999999403954","&#9789;","elianto","#f73b6a7A","32","32","1","0","1716.2999999821186","1","0","4","","","",""
"pit-trial","25","156717","0.0-1.0-10.0-2.0","battery-v0.2","","275.30000001192093","&#9789;","elianto","#f73b6a7A","32","32","1","0","1775.9000000059605","1","0","4","","","",""
"pit-trial","26","160508","0.0-1.0-10.0-3.0","battery-v0.2","","283.2000000178814","&#9789;","elianto","#f73b6a7A","32","32","1","0","1783.9000000059605","1","0","4","","","",""
"pit-trial","27","164196","0.0-1.0-10.0-4.0","battery-v0.2","","181.09999999403954","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1682.7000000178814","1","0","4","","","",""
"call-function","28","164197","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","29","167989","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":2036.4000000059605},{""page_index"":1,""viewing_time"":753.5},{""page_index"":2,""viewing_time"":236.5},{""page_index"":3,""viewing_time"":157.5},{""page_index"":4,""viewing_time"":157.30000001192093},{""page_index"":5,""viewing_time"":168.90000000596046},{""page_index"":6,""viewing_time"":281.19999998807907}]","3791.9000000059605","","","","","","","","","","","","","","",""
"pit-comprehension","30","191760","0.0-1.0-13.0","battery-v0.2","","23768.79999998212","","","","","","","","","","","","","SPACE,10,10,True,True,True","1","1"
"instructions","31","216564","0.0-1.0-14.0-0.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":24803.100000023842}]","24803.40000000596","","","","","","","","","","","","","","",""
"pit-instructions","32","220648","0.0-1.0-14.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":2168.0999999940395},{""page_index"":1,""viewing_time"":168.59999999403954},{""page_index"":2,""viewing_time"":180.09999999403954},{""page_index"":3,""viewing_time"":157.30000001192093},{""page_index"":4,""viewing_time"":168.80000001192093},{""page_index"":5,""viewing_time"":191},{""page_index"":6,""viewing_time"":169.09999999403954},{""page_index"":7,""viewing_time"":168.69999998807907},{""page_index"":8,""viewing_time"":191.09999999403954},{""page_index"":9,""viewing_time"":168.90000000596046},{""page_index"":10,""viewing_time"":168.90000000596046},{""page_index"":11,""viewing_time"":179.90000000596046}]","4080.9000000059605","","","","","","","","","","","","","","",""
"pit-instructions","33","221694","0.0-1.0-14.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":167.40000000596046},{""page_index"":1,""viewing_time"":180},{""page_index"":2,""viewing_time"":202.5},{""page_index"":3,""viewing_time"":168.80000001192093},{""page_index"":4,""viewing_time"":168.69999998807907},{""page_index"":5,""viewing_time"":157.5}]","1045.300000011921","","","","","","","","","","","","","","",""
"pit-instructions","34","222662","0.0-1.0-14.0-3.0","battery-v0.2","[{""page_index"":0,""viewing_time"":201},{""page_index"":1,""viewing_time"":168.90000000596046},{""page_index"":2,""viewing_time"":202.59999999403954},{""page_index"":3,""viewing_time"":191.19999998807907},{""page_index"":4,""viewing_time"":202.40000000596046}]","966.5","","","","","","","","","","","","","","",""
"pit-instructions","35","223033","0.0-1.0-14.0-4.0","battery-v0.2","[{""page_index"":0,""viewing_time"":178.80000001192093},{""page_index"":1,""viewing_time"":191.19999998807907}]","370.40000000596046","","","","","","","","","","","","","","",""
"pit-instructions","36","224473","0.0-1.0-14.0-5.0","battery-v0.2","[{""page_index"":0,""viewing_time"":189.7999999821186},{""page_index"":1,""viewing_time"":349},{""page_index"":2,""viewing_time"":202.5},{""page_index"":3,""viewing_time"":157.7000000178814},{""page_index"":4,""viewing_time"":190.5},{""page_index"":5,""viewing_time"":203.19999998807907},{""page_index"":6,""viewing_time"":146.2000000178814}]","1439.2999999821186","","","","","","","","","","","","","","",""
"pit-comprehension","37","238287","0.0-1.0-14.0-6.0","battery-v0.2","","13813","","","","","","","","","","","","","Do nothing,0,0,False,False,False","6","1"
"instructions","38","240740","0.0-1.0-14.1-0.1-0.1","battery-v0.2","[{""page_index"":0,""viewing_time"":2449.899999976158}]","2450.199999988079","","","","","","","","","","","","","","",""
