"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham","browser_interactions"
"pit-trial","15","178192","0.0-2.0-6.1-0.1","battery-v0.2","","","-1","","","18","853","562","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","","",""
"pit-trial","16","183048","0.0-2.0-6.2-0.2","battery-v0.2","","","-1","","","18","853","562","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","","",""
"pit-trial","17","187903","0.0-2.0-6.3-0.3","battery-v0.2","","","-1","","","18","853","562","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","","",""
"pit-trial","18","192758","0.0-2.0-6.4-0.4","battery-v0.2","","","-1","","","18","853","562","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","","",""
"pit-instructions","19","316419","0.0-2.0-7.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5826.899999999907},{""page_index"":1,""viewing_time"":6988.20000000007},{""page_index"":2,""viewing_time"":5967.29999999993},{""page_index"":3,""viewing_time"":6901.300000000047},{""page_index"":4,""viewing_time"":6006.699999999953},{""page_index"":5,""viewing_time"":5657.600000000093},{""page_index"":6,""viewing_time"":5489.5},{""page_index"":7,""viewing_time"":8074.5},{""page_index"":8,""viewing_time"":10292.699999999953},{""page_index"":9,""viewing_time"":10443.800000000047},{""page_index"":10,""viewing_time"":6663.29999999993},{""page_index"":11,""viewing_time"":4654.599999999977},{""page_index"":12,""viewing_time"":6385.900000000023},{""page_index"":13,""viewing_time"":6841.70000000007},{""page_index"":14,""viewing_time"":7299.29999999993},{""page_index"":15,""viewing_time"":6296.20000000007},{""page_index"":16,""viewing_time"":6345.399999999907},{""page_index"":17,""viewing_time"":7518.600000000093}]","123654.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","20","321274","0.0-2.0-8.0-0.0","battery-v0.2","","","-1","","","18","853","562","&#9776;","elianto","#3366ff99"," ","-1","0","0","[]","0","0","1","","","","","","","","",""
"pit-trial","21","324688","0.0-2.0-8.0-1.0","battery-v0.2","","","559.5999999999767","","","18","853","562","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1409.5999999999767]","1","0","1","","","","","","","","",""
"pit-trial","22","328039","0.0-2.0-8.0-2.0","battery-v0.2","","","496.20000000006985","","","18","853","562","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1346.1999999999534]","1","0","1","","","","","","","","",""
"pit-trial","23","331383","0.0-2.0-8.0-3.0","battery-v0.2","","","489.0999999999767","","","18","853","562","&#9776;","elianto","#3366ff99"," "," ","1","0","[1339.7999999999302]","1","0","1","","","","","","","","",""
"pit-trial","24","334817","0.0-2.0-8.0-4.0","battery-v0.2","","","577.7999999999302","","","18","853","562","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1430.5]","1","0","1","","","","","","","","",""
"call-function","25","334822","0.0-2.0-9.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","26","373173","0.0-2.0-10.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5835.900000000023},{""page_index"":1,""viewing_time"":6941.699999999953},{""page_index"":2,""viewing_time"":9230.800000000047},{""page_index"":3,""viewing_time"":8900.699999999953},{""page_index"":4,""viewing_time"":7440.20000000007}]","38350.09999999998","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","27","378027","0.0-2.0-11.0-0.0","battery-v0.2","","","-1","","","18","853","562","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"pit-trial","28","382881","0.0-2.0-11.0-1.0","battery-v0.2","","","-1","","","18","853","562","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"pit-trial","29","387735","0.0-2.0-11.0-2.0","battery-v0.2","","","-1","","","18","853","562","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"pit-trial","30","392589","0.0-2.0-11.0-3.0","battery-v0.2","","","-1","","","18","853","562","&#9761;","elianto","#3366ff99","-1","-1","1","0","[]","0","0","2","","","","","","","","",""
"pit-trial","31","397444","0.0-2.0-11.0-4.0","battery-v0.2","","","-1","","","18","853","562","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"call-function","32","397448","0.0-2.0-12.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","33","434241","0.0-2.0-13.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":4727.099999999977},{""page_index"":1,""viewing_time"":6422.800000000047},{""page_index"":2,""viewing_time"":8513.699999999953},{""page_index"":3,""viewing_time"":11497.70000000007},{""page_index"":4,""viewing_time"":5629.79999999993}]","36792.40000000002","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","34","439098","0.0-2.0-14.0-0.0","battery-v0.2","","","-1","","","18","853","562","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"pit-trial","35","443954","0.0-2.0-14.0-1.0","battery-v0.2","","","-1","","","18","853","562","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"pit-trial","36","448811","0.0-2.0-14.0-2.0","battery-v0.2","","","-1","","","18","853","562","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"pit-trial","37","453668","0.0-2.0-14.0-3.0","battery-v0.2","","","-1","","","18","853","562","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","0","3","","","","","","","","",""
"pit-trial","38","458525","0.0-2.0-14.0-4.0","battery-v0.2","","","-1","","","18","853","562","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"call-function","39","458529","0.0-2.0-15.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","40","484224","0.0-2.0-16.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6580.5},{""page_index"":1,""viewing_time"":8610.899999999907},{""page_index"":2,""viewing_time"":5021.600000000093},{""page_index"":3,""viewing_time"":5478.29999999993}]","25692.79999999993","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","41","488584","0.0-2.0-17.0-0.0","battery-v0.2","","","1501.1999999999534","","","18","853","562","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[2354.6999999999534]","1","0","4","","","","","","","","",""
"pit-trial","42","492238","0.0-2.0-17.0-1.0","battery-v0.2","","","797","","","18","853","562","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1647.3000000000466]","1","0","4","","","","","","","","",""
"pit-trial","43","495595","0.0-2.0-17.0-2.0","battery-v0.2","","","500.5","","","18","853","562","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1351.3000000000466]","1","0","4","","","","","","","","",""
"pit-trial","44","498873","0.0-2.0-17.0-3.0","battery-v0.2","","","420.70000000006985","","","18","853","562","&#9789;","elianto","#f73b6a7A"," "," ","1","-10","[1270.9000000000233]","1","0","4","","","","","","","","",""
"pit-trial","45","502118","0.0-2.0-17.0-4.0","battery-v0.2","","","388.4000000000233","","","18","853","562","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1238.6999999999534]","1","0","4","","","","","","","","",""
"call-function","46","502122","0.0-2.0-18.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","47","572919","0.0-2.0-19.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6538.800000000047},{""page_index"":1,""viewing_time"":5885},{""page_index"":2,""viewing_time"":13974.5},{""page_index"":3,""viewing_time"":8255},{""page_index"":4,""viewing_time"":8255.300000000047},{""page_index"":5,""viewing_time"":8931.5},{""page_index"":6,""viewing_time"":8571.899999999907},{""page_index"":7,""viewing_time"":6334.800000000047},{""page_index"":8,""viewing_time"":4047.9000000000233}]","70795.80000000005","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","48","580071","0.0-2.0-20.0-0.0","battery-v0.2","","","7144.100000000093","[""SPACE""]","0","18","853","562","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","49","583601","0.0-2.0-20.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":3510.5}]","3511.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","50","591479","0.0-2.0-21.0-0.0","battery-v0.2","","","7867.800000000047","[""10""]","0","18","853","562","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","51","596411","0.0-2.0-21.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":4912.800000000047}]","4914","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","52","604470","0.0-2.0-22.0-0.0","battery-v0.2","","","8048.899999999907","[""0""]","0","18","853","562","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","53","609590","0.0-2.0-22.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5100.699999999953}]","5102.199999999953","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","54","619994","0.0-2.0-23.0-0.0","battery-v0.2","","","10394.899999999907","[""True""]","0","18","853","562","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","55","625084","0.0-2.0-23.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5072.600000000093}]","5073.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","56","632584","0.0-2.0-24.0-0.0","battery-v0.2","","","7491.90000000014","[""True""]","0","18","853","562","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","57","634214","0.0-2.0-24.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1611.1000000000931}]","1612","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","58","640670","0.0-2.0-25.0-0.0","battery-v0.2","","","6449","[""True""]","0","18","853","562","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","59","644309","0.0-2.0-25.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":3618.1999999999534}]","3619.600000000093","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","60","651392","0.0-2.0-26.0-0.0","battery-v0.2","","","7072","[""False""]","0","18","853","562","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","61","653836","0.0-2.0-26.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2423.899999999907}]","2425","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","62","826487","0.0-3.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":4510.300000000047},{""page_index"":1,""viewing_time"":5657},{""page_index"":2,""viewing_time"":162475.30000000005}]","172646.80000000005","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","63","829973","0.0-4.0","battery-v0.2","","","611.5","","","18","853","562","&#9733;","elianto","#3366ff99","-1"," ","0","0","[1461.7000000001863]","1","1","","","853","1","2","2","win","no-go","0","[]"
"pit-trial","64","833635","0.0-5.0","battery-v0.2","","","798","","","18","853","562","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1649.1000000000931]","1","1","","","853","2","3","3","lose","go","0","0"
"pit-trial","65","837832","0.0-6.0","battery-v0.2","","","1335.6000000000931","","","18","853","562","&#9730;","elianto","#3366ff99"," "," ","1","+10","[2191.3000000000466]","1","1","","","853","3","1","1","win","go","0","0"
"pit-trial","66","841642","0.0-7.0","battery-v0.2","","","953.5","","","18","853","562","&#9728;","elianto","#f73b6a7A","-1"," ","0","-10","[1803.6999999999534]","1","1","","","853","4","0","4","lose","no-go","0","0"
"pit-trial","67","846497","0.0-8.0","battery-v0.2","","","-1","","","18","853","562","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","853","5","0","4","lose","no-go","0","0"
"pit-trial","68","851353","0.0-9.0","battery-v0.2","","","-1","","","18","853","562","&#9733;","elianto","#3366ff99","-1","-1","1","+10","[]","0","1","","","853","6","2","2","win","no-go","0","0"
"pit-trial","69","855322","0.0-10.0","battery-v0.2","","","1113.1000000000931","","","18","853","562","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1963.2999999998137]","1","1","","","853","7","1","1","win","go","0","0"
"pit-trial","70","860165","0.0-11.0","battery-v0.2","","","1987.3999999999069","","","18","853","562","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[2837.8000000000466]","1","1","","","853","8","3","3","lose","go","0","0"
"pit-trial","71","863941","0.0-12.0","battery-v0.2","","","919.0999999998603","","","18","853","562","&#9728;","elianto","#f73b6a7A","-1"," ","0","0","[1769.5]","1","1","","","853","9","0","4","lose","no-go","1","0"
"pit-trial","72","867738","0.0-13.0","battery-v0.2","","","941.8000000000466","","","18","853","562","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1791.5999999998603]","1","1","","","853","10","1","1","win","go","0","0"
"pit-trial","73","872595","0.0-14.0","battery-v0.2","","","-1","","","18","853","562","&#9733;","elianto","#3366ff99","-1","-1","1","+10","[]","0","1","","","853","11","2","2","win","no-go","0","0"
"pit-trial","74","877452","0.0-15.0","battery-v0.2","","","-1","","","18","853","562","&#9752;","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","1","","","853","12","3","3","lose","go","0","0"
"pit-trial","75","881193","0.0-16.0","battery-v0.2","","","883.3000000000466","","","18","853","562","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1733.5]","1","1","","","853","13","3","3","lose","go","0","0"
"pit-trial","76","886051","0.0-17.0","battery-v0.2","","","-1","","","18","853","562","&#9733;","elianto","#3366ff99","-1","-1","1","0","[]","0","1","","","853","14","2","2","win","no-go","1","0"
"pit-trial","77","889932","0.0-18.0","battery-v0.2","","","1023.1999999999534","","","18","853","562","&#9728;","elianto","#f73b6a7A","-1"," ","0","-10","[1873.3999999999069]","1","1","","","853","15","0","4","lose","no-go","0","0"
"pit-trial","78","893778","0.0-19.0","battery-v0.2","","","988.8000000000466","","","18","853","562","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1838.8000000000466]","1","1","","","853","16","1","1","win","go","0","0"
"pit-trial","79","898635","0.0-20.0","battery-v0.2","","","-1","","","18","853","562","&#9728;","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","1","","","853","17","0","4","lose","no-go","1","0"
"pit-trial","80","903493","0.0-21.0","battery-v0.2","","","-1","","","18","853","562","&#9752;","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","1","","","853","18","3","3","lose","go","0","0"
"pit-trial","81","907242","0.0-22.0","battery-v0.2","","","890.6000000000931","","","18","853","562","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1740.6000000000931]","1","1","","","853","19","1","1","win","go","0","0"
"pit-trial","82","912098","0.0-23.0","battery-v0.2","","","-1","","","18","853","562","&#9733;","elianto","#3366ff99","-1","-1","1","+10","[]","0","1","","","853","20","2","2","win","no-go","0","0"
"pit-instructions","83","925461","0.0-24.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6049.100000000093},{""page_index"":1,""viewing_time"":7308.899999999907}]","13359.199999999953","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","84","929240","0.0-25.0","battery-v0.2","","","919.8000000000466","","","18","853","562","k","elianto","#f73b6a7A"," "," ","1","0","[1769.8000000000466]","1","2","","","853","21","3","3","lose","go","0","0"
"pit-trial","85","934096","0.0-26.0","battery-v0.2","","","-1","","","18","853","562","v","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","22","0","2","win","no-go","0","0"
"pit-trial","86","937751","0.0-27.0","battery-v0.2","","","797","","","18","853","562","j","elianto","#3366ff99","-1"," ","0","0","[1647.1000000000931]","1","2","","","853","23","1","2","win","no-go","0","0"
"pit-trial","87","941860","0.0-28.0","battery-v0.2","","","1247.5","","","18","853","562","d","elianto","#3366ff99"," "," ","1","+10","[2102.5]","1","2","","","853","24","2","1","win","go","0","0"
"pit-trial","88","946717","0.0-29.0","battery-v0.2","","","-1","","","18","853","562","j","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","25","1","2","win","no-go","0","0"
"pit-trial","89","951204","0.0-30.0","battery-v0.2","","","1628.7000000001863","","","18","853","562","v","elianto","#3366ff99","-1"," ","0","0","[2478.6999999999534]","1","2","","","853","26","0","2","win","no-go","0","0"
"pit-trial","90","956061","0.0-31.0","battery-v0.2","","","-1","","","18","853","562","d","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","853","27","2","1","win","go","0","0"
"pit-trial","91","960148","0.0-32.0","battery-v0.2","","","1225.8999999999069","","","18","853","562","k","elianto","#f73b6a7A"," "," ","1","0","[2079.100000000093]","1","2","","","853","28","3","3","lose","go","0","0"
"pit-trial","92","964163","0.0-33.0","battery-v0.2","","","1158.0999999998603","","","18","853","562","v","elianto","#3366ff99","-1"," ","0","0","[2008]","1","2","","","853","29","0","2","win","no-go","0","0"
"pit-trial","93","968513","0.0-34.0","battery-v0.2","","","1488.9000000001397","","","18","853","562","j","elianto","#3366ff99","-1"," ","0","+10","[2339.1999999999534]","1","2","","","853","30","1","2","win","no-go","1","0"
"pit-trial","94","973371","0.0-35.0","battery-v0.2","","","-1","","","18","853","562","d","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","853","31","2","1","win","go","0","0"
"pit-trial","95","977280","0.0-36.0","battery-v0.2","","","1050.4000000001397","","","18","853","562","k","elianto","#f73b6a7A"," "," ","1","0","[1901.3000000000466]","1","2","","","853","32","3","3","lose","go","0","0"
"pit-trial","96","982138","0.0-37.0","battery-v0.2","","","-1","","","18","853","562","d","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","853","33","2","1","win","go","0","0"
"pit-trial","97","986997","0.0-38.0","battery-v0.2","","","-1","","","18","853","562","v","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","34","0","2","win","no-go","0","0"
"pit-trial","98","990663","0.0-39.0","battery-v0.2","","","810.1999999999534","","","18","853","562","k","elianto","#f73b6a7A"," "," ","1","0","[1660.8000000000466]","1","2","","","853","35","3","3","lose","go","0","0"
"pit-trial","99","994085","0.0-40.0","battery-v0.2","","","565.6000000000931","","","18","853","562","j","elianto","#3366ff99","-1"," ","0","0","[1416.3999999999069]","1","2","","","853","36","1","2","win","no-go","0","0"
"pit-trial","100","997590","0.0-41.0","battery-v0.2","","","650","","","18","853","562","d","elianto","#3366ff99"," "," ","1","+10","[1500]","1","2","","","853","37","2","1","win","go","0","0"
"pit-trial","101","1002049","0.0-42.0","battery-v0.2","","","1599","","","18","853","562","v","elianto","#3366ff99","-1"," ","0","+10","[2453]","1","2","","","853","38","0","2","win","no-go","1","0"
"pit-trial","102","1006905","0.0-43.0","battery-v0.2","","","-1","","","18","853","562","k","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","853","39","3","3","lose","go","0","0"
"pit-trial","103","1011760","0.0-44.0","battery-v0.2","","","-1","","","18","853","562","j","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","40","1","2","win","no-go","0","0"
"pit-trial","104","1016617","0.0-45.0","battery-v0.2","","","-1","","","18","853","562","k","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","853","41","3","3","lose","go","0","0"
"pit-trial","105","1020112","0.0-46.0","battery-v0.2","","","636.5999999998603","","","18","853","562","d","elianto","#3366ff99"," "," ","1","+10","[1488.7000000001863]","1","2","","","853","42","2","1","win","go","0","0"
"pit-trial","106","1024969","0.0-47.0","battery-v0.2","","","-1","","","18","853","562","v","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","43","0","2","win","no-go","0","0"
"pit-trial","107","1029826","0.0-48.0","battery-v0.2","","","-1","","","18","853","562","j","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","44","1","2","win","no-go","0","0"
"pit-trial","108","1034683","0.0-49.0","battery-v0.2","","","-1","","","18","853","562","d","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","853","45","2","1","win","go","0","0"
"pit-trial","109","1039540","0.0-50.0","battery-v0.2","","","-1","","","18","853","562","k","elianto","#f73b6a7A"," ","-1","0","-10","[3422.0999999998603]","1","2","","","853","46","3","3","lose","go","0","0"
"pit-trial","110","1044398","0.0-51.0","battery-v0.2","","","-1","","","18","853","562","j","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","47","1","2","win","no-go","0","0"
"pit-trial","111","1049256","0.0-52.0","battery-v0.2","","","-1","","","18","853","562","v","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","48","0","2","win","no-go","0","0"
"pit-trial","112","1054114","0.0-53.0","battery-v0.2","","","-1","","","18","853","562","v","elianto","#3366ff99","-1","-1","1","0","[]","0","2","","","853","49","0","2","win","no-go","1","0"
"pit-trial","113","1058972","0.0-54.0","battery-v0.2","","","-1","","","18","853","562","j","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","853","50","1","2","win","no-go","0","0"
"pit-trial","114","1062518","0.0-55.0","battery-v0.2","","","687.6000000000931","","","18","853","562","k","elianto","#f73b6a7A"," "," ","1","0","[1537.7999999998137]","1","2","","","853","51","3","3","lose","go","0","0"
"pit-trial","115","1065890","0.0-56.0","battery-v0.2","","","515.4000000001397","","","18","853","562","d","elianto","#3366ff99"," "," ","1","+10","[1365.6999999999534]","1","2","","","853","52","2","1","win","go","0","0"
"pit-trial","116","1069875","0.0-57.0","battery-v0.2","","","1130.5","","","18","853","562","d","elianto","#3366ff99"," "," ","1","+10","[1980.8000000000466]","1","2","","","853","53","2","1","win","go","0","0"
"pit-trial","117","1074730","0.0-58.0","battery-v0.2","","","-1","","","18","853","562","v","elianto","#3366ff99","-1","-1","1","0","[]","0","2","","","853","54","0","2","win","no-go","1","0"
"pit-trial","118","1078899","0.0-59.0","battery-v0.2","","","1313.6999999999534","","","18","853","562","w","elianto","#f73b6a7A"," "," ","1","0","[2163.7000000001863]","1","2","","","853","55","5","3","lose","go","0","0"
"pit-trial","119","1082912","0.0-60.0","battery-v0.2","","","1152.8000000000466","","","18","853","562","e","elianto","#f73b6a7A","-1"," ","0","-10","[2007]","1","2","","","853","56","4","4","lose","no-go","0","0"
"pit-trial","120","1087012","0.0-61.0","battery-v0.2","","","1243.5","","","18","853","562","w","elianto","#f73b6a7A"," "," ","1","0","[2093.9000000001397]","1","2","","","853","57","5","3","lose","go","0","0"
"pit-trial","121","1091868","0.0-62.0","battery-v0.2","","","-1","","","18","853","562","e","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","853","58","4","4","lose","no-go","0","0"
"pit-trial","122","1096006","0.0-63.0","battery-v0.2","","","1280.8999999999069","","","18","853","562","v","elianto","#3366ff99","-1"," ","0","+10","[2131.0999999998603]","1","2","","","853","59","0","2","win","no-go","1","0"
"pit-trial","123","1100862","0.0-64.0","battery-v0.2","","","-1","","","18","853","562","d","elianto","#3366ff99"," ","-1","0","+10","[]","0","2","","","853","60","2","1","win","go","1","0"
"pit-trial","124","1104595","0.0-65.0","battery-v0.2","","","876.1999999999534","","","18","853","562","e","elianto","#f73b6a7A","-1"," ","0","-10","[1726.5]","1","2","","","853","61","4","4","lose","no-go","0","0"
"pit-trial","125","1109453","0.0-66.0","battery-v0.2","","","-1","","","18","853","562","w","elianto","#f73b6a7A"," ","-1","0","0","[]","0","2","","","853","62","5","3","lose","go","1","0"
"pit-trial","126","1114310","0.0-67.0","battery-v0.2","","","-1","","","18","853","562","d","elianto","#3366ff99"," ","-1","0","0","[]","0","2","","","853","63","2","1","win","go","0","0"
"pit-trial","127","1118605","0.0-68.0","battery-v0.2","","","1437.3000000000466","","","18","853","562","s","elianto","#3366ff99","-1"," ","0","+10","[2287.7000000001863]","1","2","","","853","64","6","2","win","no-go","1","0"
