"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","quiz"
"pit-trial","10","22217","0.0-1.0-4.0-1.0","battery-v0.2","","242.30000000447035","&#9776;","elianto","#3366ff99","-1","32","0","0","1450.6000000014901,1742.5","2","0","2","","","",""
"pit-trial","11","24424","0.0-1.0-4.0-2.0","battery-v0.2","","204.5","&#9776;","elianto","#3366ff99","-1","32","0","0","1705","1","0","2","","","",""
"pit-trial","12","26592","0.0-1.0-4.0-3.0","battery-v0.2","","166.29999999701977","&#9776;","elianto","#3366ff99","-1","32","0","0","1666.6999999955297","1","0","2","","","",""
"pit-trial","13","28721","0.0-1.0-4.0-4.0","battery-v0.2","","120","&#9776;","elianto","#3366ff99","-1","32","0","+10","1621.7999999970198","1","0","2","","","",""
"pit-trial","14","31152","0.0-1.0-4.1-0.1","battery-v0.2","","424.8999999985099","&#9776;","elianto","#3366ff99","-1","32","0","0","1419.7999999970198,1925.1999999955297","2","0","2","","","",""
"pit-trial","15","33311","0.0-1.0-4.1-1.1","battery-v0.2","","148.89999999850988","&#9776;","elianto","#3366ff99","-1","32","0","0","1649.2999999970198","1","0","2","","","",""
"pit-trial","16","35537","0.0-1.0-4.1-2.1","battery-v0.2","","215.80000000447035","&#9776;","elianto","#3366ff99","-1","32","0","0","1716.1000000014901","1","0","2","","","",""
"pit-trial","17","38046","0.0-1.0-4.1-3.1","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","",""
"pit-trial","18","40553","0.0-1.0-4.1-4.1","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","","","",""
"pit-trial","19","43068","0.0-1.0-4.2-0.2","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","",""
"pit-trial","20","45579","0.0-1.0-4.2-1.2","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","",""
"pit-trial","21","48092","0.0-1.0-4.2-2.2","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","",""
"pit-trial","22","50603","0.0-1.0-4.2-3.2","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","",""
"pit-trial","23","53114","0.0-1.0-4.2-4.2","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","","","",""
"call-function","24","53116","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","25","55210","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1397.6000000014901},{""page_index"":1,""viewing_time"":183.5},{""page_index"":2,""viewing_time"":160.29999999701977},{""page_index"":3,""viewing_time"":167.29999999701977},{""page_index"":4,""viewing_time"":184}]","2093.7999999970198","","","","","","","","","","","","","","",""
"pit-trial","26","57717","0.0-1.0-7.0-0.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","2440.8000000044703","1","0","3","","","",""
"pit-trial","27","59849","0.0-1.0-7.0-1.0","battery-v0.2","","125.59999999403954","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1626","1","0","3","","","",""
"pit-trial","28","62359","0.0-1.0-7.0-2.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","","","",""
"pit-trial","29","64870","0.0-1.0-7.0-3.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"pit-trial","30","67381","0.0-1.0-7.0-4.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"call-function","31","67384","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","32","69631","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1722.6000000014901},{""page_index"":1,""viewing_time"":522.3999999985099}]","2246.10000000149","","","","","","","","","","","","","","",""
"pit-trial","33","72141","0.0-1.0-10.0-0.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","34","74265","0.0-1.0-10.0-1.0","battery-v0.2","","114.5","&#9789;","elianto","#f73b6a7A","32","32","1","0","311,1183.6000000014901,1615","3","0","4","","","",""
"pit-trial","35","76507","0.0-1.0-10.0-2.0","battery-v0.2","","229.60000000149012","&#9789;","elianto","#f73b6a7A","32","32","1","0","1731.8999999985099","1","0","4","","","",""
"pit-trial","36","79022","0.0-1.0-10.0-3.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","37","81232","0.0-1.0-10.0-4.0","battery-v0.2","","203.69999999552965","&#9789;","elianto","#f73b6a7A","32","32","1","-10","0.10000000149011612,1305,1703.8999999985099","3","0","4","","","",""
"pit-trial","38","83744","0.0-1.0-10.1-0.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","39","86254","0.0-1.0-10.1-1.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","2019.3999999985099","1","0","4","","","",""
"pit-trial","40","88766","0.0-1.0-10.1-2.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","41","91272","0.0-1.0-10.1-3.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","42","93782","0.0-1.0-10.1-4.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","2240.5","1","0","4","","","",""
"pit-trial","43","96291","0.0-1.0-10.2-0.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","44","98802","0.0-1.0-10.2-1.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","45","101309","0.0-1.0-10.2-2.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","46","103819","0.0-1.0-10.2-3.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","54.69999999552965","1","0","4","","","",""
"pit-trial","47","106329","0.0-1.0-10.2-4.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","","","",""
"pit-trial","48","108840","0.0-1.0-10.3-0.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","2364.1999999955297","1","0","4","","","",""
"pit-trial","49","111352","0.0-1.0-10.3-1.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","50","113861","0.0-1.0-10.3-2.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","289.20000000298023","1","0","4","","","",""
"pit-trial","51","116371","0.0-1.0-10.3-3.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","","","",""
"pit-trial","52","118881","0.0-1.0-10.3-4.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","","","",""
"pit-trial","53","120954","0.0-1.0-10.4-0.4","battery-v0.2","","65.29999999701977","&#9789;","elianto","#f73b6a7A","32","32","1","0","1567.0999999940395","1","0","4","","","",""
"pit-trial","54","123128","0.0-1.0-10.4-1.4","battery-v0.2","","164.39999999850988","&#9789;","elianto","#f73b6a7A","32","32","1","0","1664.7999999970198","1","0","4","","","",""
"pit-trial","55","125213","0.0-1.0-10.4-2.4","battery-v0.2","","75.39999999850988","&#9789;","elianto","#f73b6a7A","32","32","1","0","1163.5,1575.4000000059605","2","0","4","","","",""
"pit-trial","56","127405","0.0-1.0-10.4-3.4","battery-v0.2","","185.89999999850988","&#9789;","elianto","#f73b6a7A","32","32","1","0","1687.2000000029802","1","0","4","","","",""
"pit-trial","57","129744","0.0-1.0-10.4-4.4","battery-v0.2","","333.1000000014901","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1434.1999999955297,1833.6000000014901","2","0","4","","","",""
"call-function","58","129745","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","59","133153","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":839.5},{""page_index"":1,""viewing_time"":480.8999999985099},{""page_index"":2,""viewing_time"":418.70000000298023},{""page_index"":3,""viewing_time"":399.79999999701977},{""page_index"":4,""viewing_time"":425.30000000447035},{""page_index"":5,""viewing_time"":391.8999999985099},{""page_index"":6,""viewing_time"":449.5}]","3406.39999999851","","","","","","","","","","","","","","",""
"pit-comprehension","60","161625","0.0-1.0-13.0","battery-v0.2","","28464.60000000149","","","","","","","","","","","","","Press SPACE,10,10,True,False, sometimes you will not get all the points even if you took the right action,True","2","1"
"instructions","61","165496","0.0-1.0-14.0-0.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":3864.2000000029802}]","3865.3000000044703","","","","","","","","","","","","","","",""
"pit-instructions","62","168717","0.0-1.0-14.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1468.2000000029802},{""page_index"":1,""viewing_time"":179.60000000149012},{""page_index"":2,""viewing_time"":142.59999999403954},{""page_index"":3,""viewing_time"":171.70000000298023},{""page_index"":4,""viewing_time"":146},{""page_index"":5,""viewing_time"":148.29999999701977},{""page_index"":6,""viewing_time"":146.20000000298023},{""page_index"":7,""viewing_time"":139.89999999850988},{""page_index"":8,""viewing_time"":163.20000000298023},{""page_index"":9,""viewing_time"":163.10000000149012},{""page_index"":10,""viewing_time"":138.79999999701977},{""page_index"":11,""viewing_time"":205.29999999701977}]","3213.8000000044703","","","","","","","","","","","","","","",""
"pit-instructions","63","169722","0.0-1.0-14.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":159.70000000298023},{""page_index"":1,""viewing_time"":150},{""page_index"":2,""viewing_time"":185.79999999701977},{""page_index"":3,""viewing_time"":155.39999999850988},{""page_index"":4,""viewing_time"":179.20000000298023},{""page_index"":5,""viewing_time"":172}]","1002.6000000014901","","","","","","","","","","","","","","",""
"pit-instructions","64","170614","0.0-1.0-14.0-3.0","battery-v0.2","[{""page_index"":0,""viewing_time"":166},{""page_index"":1,""viewing_time"":188.5},{""page_index"":2,""viewing_time"":179.70000000298023},{""page_index"":3,""viewing_time"":171.69999999552965},{""page_index"":4,""viewing_time"":180.20000000298023}]","887","","","","","","","","","","","","","","",""
"pit-instructions","65","170965","0.0-1.0-14.0-4.0","battery-v0.2","[{""page_index"":0,""viewing_time"":158.10000000149012},{""page_index"":1,""viewing_time"":190}]","349","","","","","","","","","","","","","","",""
"pit-instructions","66","172518","0.0-1.0-14.0-5.0","battery-v0.2","[{""page_index"":0,""viewing_time"":151.59999999403954},{""page_index"":1,""viewing_time"":187.80000000447035},{""page_index"":2,""viewing_time"":205.10000000149012},{""page_index"":3,""viewing_time"":235.59999999403954},{""page_index"":4,""viewing_time"":425.80000000447035},{""page_index"":5,""viewing_time"":196.89999999850988},{""page_index"":6,""viewing_time"":147.29999999701977}]","1551","","","","","","","","","","","","","","",""
"pit-comprehension","67","196910","0.0-1.0-14.0-6.0","battery-v0.2","","24387.5","","","","","","","","","","","","","Press SPACE,10,10,True,False, sometimes you will not get all the points even if you took the right action,True","2","1"
"instructions","68","206102","0.0-1.0-14.1-0.1-0.1","battery-v0.2","[{""page_index"":0,""viewing_time"":9187.30000000447}]","9187.89999999851","","","","","","","","","","","","","","",""
