"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","17","59407","0.0-2.0-7.0-0.0","battery-v0.2","","","420.19999998807907","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1270.300000011921","1","0","3","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"pit-trial","18","64267","0.0-2.0-7.0-1.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"pit-trial","19","69124","0.0-2.0-7.0-2.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"pit-trial","20","73978","0.0-2.0-7.0-3.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"pit-trial","21","78835","0.0-2.0-7.0-4.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"call-function","22","78836","0.0-2.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","23","88123","0.0-2.0-9.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":8127.300000011921},{""page_index"":1,""viewing_time"":1158.9000000059605}]","9286.800000011921","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","24","91332","0.0-2.0-10.0-0.0","battery-v0.2","","","355","&#9789;","elianto","#f73b6a7A","32","32","1","0","1205.6000000238419","1","0","4","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"pit-trial","25","94607","0.0-2.0-10.0-1.0","battery-v0.2","","","419.90000000596046","&#9789;","elianto","#f73b6a7A","32","32","1","0","839.1999999880791,1270","2","0","4","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"pit-trial","26","97883","0.0-2.0-10.0-2.0","battery-v0.2","","","418","&#9789;","elianto","#f73b6a7A","32","32","1","0","1268.4000000059605","1","0","4","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"pit-trial","27","101371","0.0-2.0-10.0-3.0","battery-v0.2","","","630.9000000059605","&#9789;","elianto","#f73b6a7A","32","32","1","0","1481.9000000059605","1","0","4","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"pit-trial","28","104483","0.0-2.0-10.0-4.0","battery-v0.2","","","253.40000000596046","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1104.2000000178814","1","0","4","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999","","","","","","","","","",""
"call-function","29","104486","0.0-2.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","30","107891","0.0-2.0-12.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1432.699999988079},{""page_index"":1,""viewing_time"":474},{""page_index"":2,""viewing_time"":671.1999999880791},{""page_index"":3,""viewing_time"":421.60000002384186},{""page_index"":4,""viewing_time"":404.59999999403954}]","3404.699999988079","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","31","110971","0.0-2.0-13.0-0.0","battery-v0.2","","","3074.5","","","","","","","","","","","","","","","SPACE","0","","","","","","",""
"pit-instructions","32","112289","0.0-2.0-13.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1304}]","1304.2999999821186","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","33","115006","0.0-2.0-14.0-0.0","battery-v0.2","","","2714","","","","","","","","","","","","","","","0","1","","","","","","",""
"pit-instructions","34","116072","0.0-2.0-14.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1051.699999988079}]","1052.4000000059605","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","35","117466","0.0-2.0-14.0-2.0-0.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1391.5}]","1392.4000000059605","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","36","121687","0.0-2.0-14.1-0.1","battery-v0.2","","","4216","","","","","","","","","","","","","","","10","0","","","","","","",""
"pit-instructions","37","122775","0.0-2.0-14.1-1.1","battery-v0.2","","[{""page_index"":0,""viewing_time"":1074.2999999821186}]","1074.7999999821186","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","38","124879","0.0-2.0-15.0-0.0","battery-v0.2","","","2100.5","","","","","","","","","","","","","","","0","0","","","","","","",""
"pit-instructions","39","125944","0.0-2.0-15.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1050.699999988079}]","1051.199999988079","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","40","128231","0.0-2.0-16.0-0.0","battery-v0.2","","","2281.9000000059605","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","41","129203","0.0-2.0-16.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":957}]","957.5","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","42","132701","0.0-2.0-17.0-0.0","battery-v0.2","","","3494.5999999940395","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","43","133608","0.0-2.0-17.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":892.7999999821186}]","893.0999999940395","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","44","135680","0.0-2.0-18.0-0.0","battery-v0.2","","","2069","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","45","136503","0.0-2.0-18.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":807.5}]","807.8000000119209","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","46","139878","0.0-3.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":653.9000000059605},{""page_index"":1,""viewing_time"":2075.2999999821186},{""page_index"":2,""viewing_time"":644.2000000178814}]","3374.0999999940395","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","47","147102","0.0-4.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","1","2","2","win","no-go","0"
"pit-trial","48","153392","0.0-5.0","battery-v0.2","","","-1","&#9730;","elianto","#3366ff99","32","-1","0","+10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","2","1","1","win","go","1"
"pit-trial","49","159682","0.0-6.0","battery-v0.2","","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","3","3","3","lose","go","1"
"pit-trial","50","166392","0.0-7.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","4","0","4","lose","no-go","0"
"pit-trial","51","172393","0.0-8.0","battery-v0.2","","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","5","3","3","lose","go","0"
"pit-trial","52","178392","0.0-9.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","6","0","4","lose","no-go","0"
"pit-trial","53","184392","0.0-10.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","7","2","2","win","no-go","1"
"pit-trial","54","190395","0.0-11.0","battery-v0.2","","","-1","&#9730;","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","8","1","1","win","go","0"
"pit-trial","55","197890","0.0-12.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","9","2","2","win","no-go","0"
"pit-trial","56","204392","0.0-13.0","battery-v0.2","","","-1","&#9730;","elianto","#3366ff99","32","-1","0","+10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","10","1","1","win","go","1"
"pit-trial","57","211075","0.0-14.0","battery-v0.2","","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","11","3","3","lose","go","0"
"pit-trial","58","217391","0.0-15.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","12","0","4","lose","no-go","0"
"pit-trial","59","223394","0.0-16.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","13","2","2","win","no-go","1"
"pit-trial","60","229482","0.0-17.0","battery-v0.2","","","-1","&#9730;","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","14","1","1","win","go","0"
"pit-trial","61","235393","0.0-18.0","battery-v0.2","","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","15","3","3","lose","go","0"
"pit-trial","62","241393","0.0-19.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","16","0","4","lose","no-go","1"
"pit-trial","63","247398","0.0-20.0","battery-v0.2","","","-1","&#9730;","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","17","1","1","win","go","0"
"pit-trial","64","253391","0.0-21.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","18","2","2","win","no-go","0"
"pit-trial","65","259392","0.0-22.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","19","0","4","lose","no-go","0"
"pit-trial","66","265391","0.0-23.0","battery-v0.2","","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","20","3","3","lose","go","0"
"pit-instructions","67","358588","0.0-24.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":92883},{""page_index"":1,""viewing_time"":312.2999999821186}]","93195.90000000596","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","68","365392","0.0-25.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","21","0","2","win","no-go","0"
"pit-trial","69","372067","0.0-26.0","battery-v0.2","","","-1","k","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","22","3","1","win","go","0"
"pit-trial","70","378391","0.0-27.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","23","2","4","lose","no-go","0"
"pit-trial","71","385887","0.0-28.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","24","1","3","lose","go","0"
"pit-trial","72","393555","0.0-29.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","25","1","3","lose","go","1"
"pit-trial","73","401781","0.0-30.0","battery-v0.2","","","-1","k","elianto","#3366ff99","32","-1","0","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","26","3","1","win","go","1"
"pit-trial","74","409575","0.0-31.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","27","2","4","lose","no-go","0"
"pit-trial","75","416391","0.0-32.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","28","0","2","win","no-go","0"
"pit-trial","76","422392","0.0-33.0","battery-v0.2","","","-1","k","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","29","3","1","win","go","0"
"pit-trial","77","428391","0.0-34.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","30","0","2","win","no-go","0"
"pit-trial","78","435843","0.0-35.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","31","2","4","lose","no-go","0"
"pit-trial","79","443560","0.0-36.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","32","1","3","lose","go","0"
"pit-trial","80","451598","0.0-37.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","33","1","3","lose","go","0"
"pit-trial","81","458391","0.0-38.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","34","2","4","lose","no-go","0"
"pit-trial","82","464391","0.0-39.0","battery-v0.2","","","-1","k","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","35","3","1","win","go","0"
"pit-trial","83","470391","0.0-40.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","36","0","2","win","no-go","0"
"pit-trial","84","476390","0.0-41.0","battery-v0.2","","","-1","k","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","37","3","1","win","go","0"
"pit-trial","85","483591","0.0-42.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","38","1","3","lose","go","0"
"pit-trial","86","491396","0.0-43.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","39","0","2","win","no-go","0"
"pit-trial","87","498480","0.0-44.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","40","2","4","lose","no-go","0"
"pit-trial","88","505519","0.0-45.0","battery-v0.2","","","-1","k","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","41","3","1","win","go","0"
"pit-trial","89","512475","0.0-46.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","42","0","2","win","no-go","0"
"pit-trial","90","519481","0.0-47.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","43","1","3","lose","go","0"
"pit-trial","91","525390","0.0-48.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","44","2","4","lose","no-go","0"
"pit-trial","92","531390","0.0-49.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","45","0","2","win","no-go","0"
"pit-trial","93","537390","0.0-50.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","46","2","4","lose","no-go","0"
"pit-trial","94","542491","0.0-51.0","battery-v0.2","","","-1","k","elianto","#3366ff99","32","-1","0","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","47","3","1","win","go","1"
"pit-trial","95","549510","0.0-52.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","48","1","3","lose","go","0"
"pit-trial","96","556647","0.0-53.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","49","1","3","lose","go","0"
"pit-trial","97","564587","0.0-54.0","battery-v0.2","","","-1","k","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","50","3","1","win","go","0"
"pit-trial","98","572591","0.0-55.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","51","0","2","win","no-go","0"
"pit-trial","99","580597","0.0-56.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","52","2","4","lose","no-go","0"
"pit-trial","100","588592","0.0-57.0","battery-v0.2","","","-1","e","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","53","4","3","lose","go","0"
"pit-trial","101","596598","0.0-58.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","54","2","4","lose","no-go","0"
"pit-trial","102","604068","0.0-59.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","55","1","3","lose","go","1"
"pit-trial","103","611530","0.0-60.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","56","5","4","lose","no-go","0"
"pit-trial","104","618481","0.0-61.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","57","5","4","lose","no-go","0"
"pit-trial","105","625481","0.0-62.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","58","2","4","lose","no-go","0"
"pit-trial","106","632482","0.0-63.0","battery-v0.2","","","-1","j","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","59","1","3","lose","go","0"
"pit-trial","107","639414","0.0-64.0","battery-v0.2","","","-1","e","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","60","4","3","lose","go","0"
"pit-trial","108","646468","0.0-65.0","battery-v0.2","","","-1","s","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","61","6","2","win","no-go","0"
"pit-trial","109","652908","0.0-66.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","5ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","62","5","4","lose","no-go","0"
