"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","31","379688","0.0-1.0-10.3-0.3","battery-v0.2","","176.39999997615814","&#9789;","elianto","#f73b6a7A","32","32","1","0","1676.7999999821186","1","0","4","","","","","","","","","",""
"pit-trial","32","383428","0.0-1.0-10.4-0.4","battery-v0.2","","230","&#9789;","elianto","#f73b6a7A","32","32","1","0","1730.1000000238419","1","0","4","","","","","","","","","",""
"pit-trial","33","387524","0.0-1.0-10.5-0.5","battery-v0.2","","588.6999999880791","&#9789;","elianto","#f73b6a7A","32","32","1","0","1236.5999999940395,2089.2999999821186","2","0","4","","","","","","","","","",""
"call-function","34","387527","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","35","407726","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":3171.0999999940395},{""page_index"":1,""viewing_time"":2541.800000011921},{""page_index"":2,""viewing_time"":6757.799999982119},{""page_index"":3,""viewing_time"":3048.5},{""page_index"":4,""viewing_time"":2460.800000011921},{""page_index"":5,""viewing_time"":973.0999999940395},{""page_index"":6,""viewing_time"":1242.4000000059605}]","20197","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","36","436725","0.0-1.0-13.0","battery-v0.2","","28990.90000000596","","","","","","","","","","","","","Press SPACE,+10,-10,True,False, somtimes you will not get all the points even if you took the right action,True","2","","","","","","",""
"pit-instructions","37","440105","0.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1200.5999999940395},{""page_index"":1,""viewing_time"":2172.9000000059605}]","3374.199999988079","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","38","444037","0.0-3.0","battery-v0.2","","419.09999999403954","F","elianto","#f73b6a7A","-1","32","0","-10","1920","1","1","","","","","001","1","2","4","lose","no-go","0"
"pit-trial","39","449551","0.0-4.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","001","2","3","1","win","go","0"
"pit-trial","40","455063","0.0-5.0","battery-v0.2","","-1","N","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","001","3","1","3","lose","go","0"
"pit-trial","41","460572","0.0-6.0","battery-v0.2","","-1","Q","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","001","4","0","2","win","no-go","0"
"pit-trial","42","466079","0.0-7.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","001","5","3","1","win","go","0"
"pit-trial","43","471590","0.0-8.0","battery-v0.2","","-1","N","elianto","#f73b6a7A","32","-1","0","0","","0","1","","","","","001","6","1","3","lose","go","1"
"pit-trial","44","477104","0.0-9.0","battery-v0.2","","-1","Q","elianto","#3366ff99","-1","-1","1","0","","0","1","","","","","001","7","0","2","win","no-go","1"
"pit-trial","45","482612","0.0-10.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","8","2","4","lose","no-go","0"
"pit-trial","46","488126","0.0-11.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","9","2","4","lose","no-go","0"
"pit-trial","47","493636","0.0-12.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","+10","","0","1","","","","","001","10","3","1","win","go","1"
"pit-trial","48","499145","0.0-13.0","battery-v0.2","","-1","Q","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","001","11","0","2","win","no-go","0"
"pit-trial","49","504656","0.0-14.0","battery-v0.2","","-1","N","elianto","#f73b6a7A","32","-1","0","0","","0","1","","","","","001","12","1","3","lose","go","1"
"pit-trial","50","510166","0.0-15.0","battery-v0.2","","-1","N","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","001","13","1","3","lose","go","0"
"pit-trial","51","515677","0.0-16.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","001","14","3","1","win","go","0"
"pit-trial","52","521186","0.0-17.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","15","2","4","lose","no-go","0"
"pit-trial","53","526702","0.0-18.0","battery-v0.2","","-1","Q","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","001","16","0","2","win","no-go","0"
"pit-trial","54","532215","0.0-19.0","battery-v0.2","","-1","N","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","001","17","1","3","lose","go","0"
"pit-trial","55","537730","0.0-20.0","battery-v0.2","","-1","Q","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","001","18","0","2","win","no-go","0"
"pit-trial","56","543240","0.0-21.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","001","19","3","1","win","go","0"
"pit-trial","57","548751","0.0-22.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","20","2","4","lose","no-go","0"
"pit-trial","58","554257","0.0-23.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","001","21","3","1","win","go","0"
