"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","11","53953","0.0-1.0-1.1-4.1","battery-v0.2","","512.3000000119209","&#9776;","elianto","#3366ff99","32","32","1","+10","1013","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","12","57167","0.0-1.0-1.2-0.2","battery-v0.2","","710.1000000238419","&#9776;","elianto","#3366ff99","32","32","1","+10","1211.2000000476837","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","13","60375","0.0-1.0-1.2-1.2","battery-v0.2","","700.8000000119209","&#9776;","elianto","#3366ff99","32","32","1","+10","1201.800000011921","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","14","63342","0.0-1.0-1.2-2.2","battery-v0.2","","460.39999997615814","&#9776;","elianto","#3366ff99","32","32","1","+10","960.5","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","15","66425","0.0-1.0-1.2-3.2","battery-v0.2","","575.6000000238419","&#9776;","elianto","#3366ff99","32","32","1","0","1076.800000011921","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","16","70932","0.0-1.0-1.2-4.2","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","17","73535","0.0-1.0-1.3-0.3","battery-v0.2","","95.80000001192093","&#9776;","elianto","#3366ff99","32","32","1","+10","597.5","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","18","76238","0.0-1.0-1.3-1.3","battery-v0.2","","197.39999997615814","&#9776;","elianto","#3366ff99","32","32","1","+10","699.6999999880791","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","19","80747","0.0-1.0-1.3-2.3","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","20","85255","0.0-1.0-1.3-3.3","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","32","-1","0","+10","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","21","89763","0.0-1.0-1.3-4.3","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","22","94269","0.0-1.0-1.4-0.4","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","23","98777","0.0-1.0-1.4-1.4","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","24","102527","0.0-1.0-1.4-2.4","battery-v0.2","","1242.4000000357628","&#9776;","elianto","#3366ff99","32","32","1","+10","1743.9000000357628","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","25","105166","0.0-1.0-1.4-3.4","battery-v0.2","","135","&#9776;","elianto","#3366ff99","32","32","1","0","637.1999999880791","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","26","107719","0.0-1.0-1.4-4.4","battery-v0.2","","47.39999997615814","&#9776;","elianto","#3366ff99","32","32","1","+10","547.6000000238419","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","27","107721","0.0-1.0-2.0","battery-v0.2","","","","","","","","","","","","","","","",""
"pit-instructions","28","119254","0.0-1.0-3.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1719.699999988079},{""page_index"":1,""viewing_time"":3965.2000000476837},{""page_index"":2,""viewing_time"":1207.5999999642372},{""page_index"":3,""viewing_time"":2946.5},{""page_index"":4,""viewing_time"":762.3000000119209},{""page_index"":5,""viewing_time"":931.6000000238419}]","11533.199999988079","","","","","","","","","","","","","",""
"pit-trial","29","122402","0.0-1.0-4.0-0.0","battery-v0.2","","641.8000000119209","&#9761;","elianto","#3366ff99","-1","32","0","0","1142.1000000238419","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","30","125219","0.0-1.0-4.0-1.0","battery-v0.2","","310.5999999642372","&#9761;","elianto","#3366ff99","-1","32","0","0","810.8999999761581","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","31","127991","0.0-1.0-4.0-2.0","battery-v0.2","","264.5999999642372","&#9761;","elianto","#3366ff99","-1","32","0","0","766","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","32","132168","0.0-1.0-4.0-3.0","battery-v0.2","","1672","&#9761;","elianto","#3366ff99","-1","32","0","0","2172.100000023842","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","33","136242","0.0-1.0-4.0-4.0","battery-v0.2","","1569","&#9761;","elianto","#3366ff99","-1","32","0","+10","2069.300000011921","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","34","140428","0.0-1.0-4.1-0.1","battery-v0.2","","1678.5","&#9761;","elianto","#3366ff99","-1","32","0","0","2178.800000011921","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","35","144933","0.0-1.0-4.1-1.1","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","2598","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","36","149440","0.0-1.0-4.1-2.1","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","37","152724","0.0-1.0-4.1-3.1","battery-v0.2","","777.1000000238419","&#9761;","elianto","#3366ff99","-1","32","0","0","138.10000002384186,1277.6000000238419","2","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","38","157230","0.0-1.0-4.1-4.1","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","39","161736","0.0-1.0-4.2-0.2","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","40","166245","0.0-1.0-4.2-1.2","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","41","170750","0.0-1.0-4.2-2.2","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","4503.899999976158","1","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","42","175255","0.0-1.0-4.2-3.2","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","43","179764","0.0-1.0-4.2-4.2","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","44","179765","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","",""
"pit-instructions","45","194553","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":11843.099999964237},{""page_index"":1,""viewing_time"":966.5},{""page_index"":2,""viewing_time"":647.7000000476837},{""page_index"":3,""viewing_time"":747.5},{""page_index"":4,""viewing_time"":583.0999999642372}]","14788.300000011921","","","","","","","","","","","","","",""
"pit-trial","46","199061","0.0-1.0-7.0-0.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","47","201644","0.0-1.0-7.0-1.0","battery-v0.2","","79.69999998807907","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","580.5","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","48","204316","0.0-1.0-7.0-2.0","battery-v0.2","","168.39999997615814","&#9826;","elianto","#f73b6a7A","-1","32","0","0","668.6999999880791","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","49","206981","0.0-1.0-7.0-3.0","battery-v0.2","","161.39999997615814","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","662.1999999880791","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","50","211488","0.0-1.0-7.0-4.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","51","215997","0.0-1.0-7.1-0.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","52","220507","0.0-1.0-7.1-1.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","53","225010","0.0-1.0-7.1-2.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","54","229517","0.0-1.0-7.1-3.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","55","234026","0.0-1.0-7.1-4.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","56","234027","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","",""
