"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","10","55691","0.0-1.0-1.8-0.8","battery-v0.2","","467.3600000096485","&#9744;","elianto","#3366ff99","32","32","1","+10","1968.6550000915304","1","0","1","","","","","","","","","",""
"pit-trial","11","59493","0.0-1.0-1.9-0.9","battery-v0.2","","294.7050000075251","&#9744;","elianto","#3366ff99","32","32","1","+10","1795.3999999444932","1","0","1","","","","","","","","","",""
"call-function","12","59494","0.0-1.0-2.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","13","60974","0.0-1.0-3.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1316.8399999849498},{""page_index"":1,""viewing_time"":162.11499995552003}]","1479.4199999887496","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","14","64733","0.0-1.0-4.0-0.0","battery-v0.2","","252.2199999075383","&#9776;","elianto","#3366ff99","-1","32","0","0","1753.0450000194833","1","0","2","","","","","","","","","",""
"pit-trial","15","70244","0.0-1.0-4.1-0.1","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"pit-trial","16","75753","0.0-1.0-4.2-0.2","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"pit-trial","17","81262","0.0-1.0-4.3-0.3","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"call-function","18","81263","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","19","84618","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":2677.3149999789894},{""page_index"":1,""viewing_time"":677.5000001071021}]","3355.184999993071","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","20","90126","0.0-1.0-7.0-0.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"pit-trial","21","95635","0.0-1.0-7.1-0.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"pit-trial","22","101144","0.0-1.0-7.2-0.2","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"pit-trial","23","106653","0.0-1.0-7.3-0.3","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"call-function","24","106654","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","25","108070","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1270.1900000683963},{""page_index"":1,""viewing_time"":145.37499996367842}]","1415.9200000576675","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","26","111895","0.0-1.0-10.0-0.0","battery-v0.2","","320.84499998018146","&#9789;","elianto","#f73b6a7A","32","32","1","0","1821.0049999179319,2356.794999912381","2","0","4","","","","","","","","","",""
"pit-trial","27","115569","0.0-1.0-10.1-0.1","battery-v0.2","","168.4099999256432","&#9789;","elianto","#f73b6a7A","32","32","1","0","1669.785000034608","1","0","4","","","","","","","","","",""
"pit-trial","28","119268","0.0-1.0-10.2-0.2","battery-v0.2","","193.7049999833107","&#9789;","elianto","#f73b6a7A","32","32","1","0","1695.8599999779835","1","0","4","","","","","","","","","",""
"pit-trial","29","123151","0.0-1.0-10.3-0.3","battery-v0.2","","375.43999997433275","&#9789;","elianto","#f73b6a7A","32","32","1","0","1876.9249999895692","1","0","4","","","","","","","","","",""
"call-function","30","123152","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","31","127260","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1460.2849999209866},{""page_index"":1,""viewing_time"":169.7050000075251},{""page_index"":2,""viewing_time"":185.0300000514835},{""page_index"":3,""viewing_time"":468.6849999707192},{""page_index"":4,""viewing_time"":605.1349999615923},{""page_index"":5,""viewing_time"":516.9150000438094},{""page_index"":6,""viewing_time"":702.1500000264496}]","4108.2649999298155","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","32","149220","0.0-1.0-13.0","battery-v0.2","","21956.594999996014","","","","","","","","","","","","","Press SPACE,+10,-10,True,False, somtimes you will not get all the points even if you took the right action,True","2","","","","","","",""
"pit-instructions","33","150995","0.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1197.1599999815226},{""page_index"":1,""viewing_time"":573.2050000224262}]","1770.7399999490008","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","34","156500","0.0-3.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","1","0","2","win","no-go","0"
"pit-trial","35","162010","0.0-4.0","battery-v0.2","","-1","J","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","2","1","2","win","no-go","0"
"pit-trial","36","167519","0.0-5.0","battery-v0.2","","-1","D","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","test","3","2","1","win","go","0"
"pit-trial","37","173028","0.0-6.0","battery-v0.2","","-1","K","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","test","4","3","3","lose","go","0"
"pit-trial","38","178537","0.0-7.0","battery-v0.2","","-1","K","elianto","#f73b6a7A","32","-1","0","0","","0","1","","","","","test","5","3","3","lose","go","1"
"pit-trial","39","185454","0.0-8.0","battery-v0.2","","-1","D","elianto","#3366ff99","32","-1","0","+10","","0","1","","","","","test","6","2","1","win","go","1"
"pit-trial","40","193201","0.0-9.0","battery-v0.2","","-1","J","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","7","1","2","win","no-go","0"
"pit-trial","41","200454","0.0-10.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","8","0","2","win","no-go","0"
"pit-trial","42","208926","0.0-11.0","battery-v0.2","","-1","K","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","test","9","3","3","lose","go","0"
"pit-trial","43","216461","0.0-12.0","battery-v0.2","","-1","D","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","test","10","2","1","win","go","0"
"pit-trial","44","224466","0.0-13.0","battery-v0.2","","-1","J","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","11","1","2","win","no-go","0"
"pit-trial","45","231454","0.0-14.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","0","","0","1","","","","","test","12","0","2","win","no-go","1"
"pit-trial","46","239948","0.0-15.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","0","","0","1","","","","","test","13","0","2","win","no-go","1"
"pit-trial","47","246455","0.0-16.0","battery-v0.2","","-1","D","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","test","14","2","1","win","go","0"
"pit-trial","48","253454","0.0-17.0","battery-v0.2","","-1","K","elianto","#f73b6a7A","32","-1","0","0","","0","1","","","","","test","15","3","3","lose","go","1"
"pit-trial","49","260455","0.0-18.0","battery-v0.2","","-1","J","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","16","1","2","win","no-go","0"
"pit-trial","50","268225","0.0-19.0","battery-v0.2","","-1","D","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","test","17","2","1","win","go","0"
"pit-trial","51","275455","0.0-20.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","18","0","2","win","no-go","0"
"pit-trial","52","283382","0.0-21.0","battery-v0.2","","-1","K","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","test","19","3","3","lose","go","0"
"pit-trial","53","290684","0.0-22.0","battery-v0.2","","-1","J","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","20","1","2","win","no-go","0"
"pit-trial","54","296192","0.0-23.0","battery-v0.2","","-1","K","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","test","21","3","3","lose","go","0"
"pit-trial","55","301697","0.0-24.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","+10","691.469999961555","1","1","","","","","test","22","0","2","win","no-go","0"
"pit-trial","56","307206","0.0-25.0","battery-v0.2","","-1","J","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","23","1","2","win","no-go","0"
"pit-trial","57","312715","0.0-26.0","battery-v0.2","","-1","D","elianto","#3366ff99","32","-1","0","+10","","0","1","","","","","test","24","2","1","win","go","1"
"pit-trial","58","318224","0.0-27.0","battery-v0.2","","-1","V","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","25","0","2","win","no-go","0"
"pit-trial","59","323733","0.0-28.0","battery-v0.2","","-1","J","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","test","26","1","2","win","no-go","0"
"pit-trial","60","329242","0.0-29.0","battery-v0.2","","-1","K","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","test","27","3","3","lose","go","0"
"pit-trial","61","362935","0.0-30.0","battery-v0.2","","-1","D","elianto","#3366ff99","32","-1","0","+10","","0","1","","","","","test","28","2","1","win","go","1"
