"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","10","93839","0.0-2.0-3.1-0.1","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","11","98698","0.0-2.0-3.2-0.2","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","12","103562","0.0-2.0-3.3-0.3","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","13","108426","0.0-2.0-3.4-0.4","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-instructions","14","168788","0.0-2.0-4.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2619.5},{""page_index"":1,""viewing_time"":4451.700000017881},{""page_index"":2,""viewing_time"":4120.5999999940395},{""page_index"":3,""viewing_time"":4061},{""page_index"":4,""viewing_time"":2199.5},{""page_index"":5,""viewing_time"":1380.5999999940395},{""page_index"":6,""viewing_time"":88.90000000596046},{""page_index"":7,""viewing_time"":2731.699999988079},{""page_index"":8,""viewing_time"":2665.800000011921},{""page_index"":9,""viewing_time"":3605.5},{""page_index"":10,""viewing_time"":3295.0999999940395},{""page_index"":11,""viewing_time"":2705.4000000059605},{""page_index"":12,""viewing_time"":2690},{""page_index"":13,""viewing_time"":2411.5},{""page_index"":14,""viewing_time"":5297.800000011921},{""page_index"":15,""viewing_time"":5551.199999988079},{""page_index"":16,""viewing_time"":6466.699999988079},{""page_index"":17,""viewing_time"":4015.800000011921}]","60359.20000001788","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","15","172802","0.0-2.0-5.0-0.0","battery-v0.2","","","1154.5999999940395","&#9776;","elianto","#3366ff99","32","32","1","+10","2005","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","16","176160","0.0-2.0-5.0-1.0","battery-v0.2","","","502.5","&#9776;","elianto","#3366ff99","32","32","1","+10","1353.2000000178814","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","17","181022","0.0-2.0-5.0-2.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","3000.7999999821186","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","18","184190","0.0-2.0-5.0-3.0","battery-v0.2","","","308.5","&#9776;","elianto","#3366ff99","32","32","1","0","1159.5999999940395","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","19","187428","0.0-2.0-5.0-4.0","battery-v0.2","","","379.40000000596046","&#9776;","elianto","#3366ff99","32","32","1","+10","1229.800000011921","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","20","191240","0.0-2.0-5.1-0.1","battery-v0.2","","","952.1000000238419","&#9776;","elianto","#3366ff99","32","32","1","+10","1804.6000000238419","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","21","194740","0.0-2.0-5.1-1.1","battery-v0.2","","","642","&#9776;","elianto","#3366ff99","32","32","1","+10","1492.4000000059605","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","22","198039","0.0-2.0-5.1-2.1","battery-v0.2","","","439.69999998807907","&#9776;","elianto","#3366ff99","32","32","1","+10","1290.300000011921","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","23","201374","0.0-2.0-5.1-3.1","battery-v0.2","","","475.80000001192093","&#9776;","elianto","#3366ff99","32","32","1","0","1326.7999999821186","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","24","204631","0.0-2.0-5.1-4.1","battery-v0.2","","","397.69999998807907","&#9776;","elianto","#3366ff99","32","32","1","+10","1249","1","0","1","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"call-function","25","204631","0.0-2.0-6.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","26","226756","0.0-2.0-7.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":3880.399999976158},{""page_index"":1,""viewing_time"":1700.7000000178814},{""page_index"":2,""viewing_time"":2288},{""page_index"":3,""viewing_time"":5576.299999982119},{""page_index"":4,""viewing_time"":4888.4000000059605},{""page_index"":5,""viewing_time"":3790.2000000178814}]","22124.899999976158","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","27","230039","0.0-2.0-8.0-0.0","battery-v0.2","","","424.69999998807907","&#9761;","elianto","#3366ff99","-1","32","0","0","1276","1","0","2","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","28","234899","0.0-2.0-8.0-1.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","29","239759","0.0-2.0-8.0-2.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","30","244617","0.0-2.0-8.0-3.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","31","249480","0.0-2.0-8.0-4.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"call-function","32","249483","0.0-2.0-9.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","33","261834","0.0-2.0-10.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2243.800000011921},{""page_index"":1,""viewing_time"":2870.2999999821186},{""page_index"":2,""viewing_time"":1700.9000000059605},{""page_index"":3,""viewing_time"":2991.9000000059605},{""page_index"":4,""viewing_time"":2542.5}]","12350.300000011921","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","34","265237","0.0-2.0-11.0-0.0","battery-v0.2","","","548.2000000178814","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1399.0999999940395","1","0","3","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","35","270098","0.0-2.0-11.0-1.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","36","274962","0.0-2.0-11.0-2.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","37","279821","0.0-2.0-11.0-3.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","38","284684","0.0-2.0-11.0-4.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"call-function","39","284687","0.0-2.0-12.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","40","295188","0.0-2.0-13.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":3110.800000011921},{""page_index"":1,""viewing_time"":3040.0999999940395},{""page_index"":2,""viewing_time"":1568.2000000178814},{""page_index"":3,""viewing_time"":2780.5999999940395}]","10500.5","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","41","298421","0.0-2.0-14.0-0.0","battery-v0.2","","","374.7000000178814","&#9789;","elianto","#f73b6a7A","32","32","1","0","1225.5","1","0","4","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","42","301468","0.0-2.0-14.0-1.0","battery-v0.2","","","188.19999998807907","&#9789;","elianto","#f73b6a7A","32","32","1","0","1038.5","1","0","4","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","43","304487","0.0-2.0-14.0-2.0","battery-v0.2","","","164.59999999403954","&#9789;","elianto","#f73b6a7A","32","32","1","0","1014.8000000119209","1","0","4","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","44","307500","0.0-2.0-14.0-3.0","battery-v0.2","","","154.30000001192093","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1005.2000000178814","1","0","4","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"pit-trial","45","310825","0.0-2.0-14.0-4.0","battery-v0.2","","","465.30000001192093","&#9789;","elianto","#f73b6a7A","32","32","1","0","1316.300000011921","1","0","4","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","999","","","","","","","","","",""
"call-function","46","310828","0.0-2.0-15.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","47","341327","0.0-2.0-16.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2025.5},{""page_index"":1,""viewing_time"":2019.2000000178814},{""page_index"":2,""viewing_time"":5623},{""page_index"":3,""viewing_time"":3781.5},{""page_index"":4,""viewing_time"":3919.0999999940395},{""page_index"":5,""viewing_time"":1807.5},{""page_index"":6,""viewing_time"":6599.199999988079},{""page_index"":7,""viewing_time"":3096.9000000059605},{""page_index"":8,""viewing_time"":1626.5999999940395}]","30499.100000023842","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","48","345606","0.0-2.0-17.0-0.0","battery-v0.2","","","4273.300000011921","","","","","","","","","","","","","","","SPACE","0","","","","","","",""
"pit-instructions","49","347198","0.0-2.0-17.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1555.4000000059605}]","1556.2000000178814","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","50","350903","0.0-2.0-18.0-0.0","battery-v0.2","","","3700","","","","","","","","","","","","","","","10","0","","","","","","",""
"pit-instructions","51","355221","0.0-2.0-18.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":4300.300000011921}]","4301.100000023842","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","52","359228","0.0-2.0-19.0-0.0","battery-v0.2","","","4002.399999976158","","","","","","","","","","","","","","","-10","1","","","","","","",""
"pit-instructions","53","365209","0.0-2.0-19.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5962}]","5962.9000000059605","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","54","366590","0.0-2.0-19.0-2.0-0.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1377.7999999821186}]","1378.5","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","55","371873","0.0-2.0-19.1-0.1","battery-v0.2","","","5278","","","","","","","","","","","","","","","0","0","","","","","","",""
"pit-instructions","56","373058","0.0-2.0-19.1-1.1","battery-v0.2","","[{""page_index"":0,""viewing_time"":1167}]","1167.9000000059605","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","57","380297","0.0-2.0-20.0-0.0","battery-v0.2","","","7235.300000011921","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","58","381426","0.0-2.0-20.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1113}]","1113.7999999821186","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","59","385261","0.0-2.0-21.0-0.0","battery-v0.2","","","3831","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","60","386397","0.0-2.0-21.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1116.5999999940395}]","1117.5","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","61","390273","0.0-2.0-22.0-0.0","battery-v0.2","","","3872.0999999940395","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","62","391432","0.0-2.0-22.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1140.5}]","1141.5","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","63","395995","0.0-2.0-23.0-0.0","battery-v0.2","","","4558.300000011921","","","","","","","","","","","","","","","False","0","","","","","","",""
"pit-instructions","64","396958","0.0-2.0-23.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":945.4000000059605}]","946","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","65","408452","0.0-3.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1052},{""page_index"":1,""viewing_time"":5278.4000000059605},{""page_index"":2,""viewing_time"":5159.5}]","11490.59999999404","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","66","412114","0.0-4.0","battery-v0.2","","","800.6000000238419","&#9752;","elianto","#f73b6a7A","32","32","1","0","1651.0999999940395","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","1","3","3","lose","go","0"
"pit-trial","67","415600","0.0-5.0","battery-v0.2","","","627.1000000238419","&#9733;","elianto","#3366ff99","-1","32","0","+10","1477.800000011921","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","2","2","2","win","no-go","1"
"pit-trial","68","419033","0.0-6.0","battery-v0.2","","","576.5","&#9730;","elianto","#3366ff99","32","32","1","+10","1426.5","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","3","1","1","win","go","0"
"pit-trial","69","422638","0.0-7.0","battery-v0.2","","","746","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1596.0999999940395","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","4","0","4","lose","no-go","0"
"pit-trial","70","426415","0.0-8.0","battery-v0.2","","","918.7999999821186","&#9752;","elianto","#f73b6a7A","32","32","1","0","1769.4000000059605","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","5","3","3","lose","go","0"
"pit-trial","71","431272","0.0-9.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","6","0","4","lose","no-go","0"
"pit-trial","72","434824","0.0-10.0","battery-v0.2","","","693.2999999821186","&#9730;","elianto","#3366ff99","32","32","1","+10","1543.3999999761581","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","7","1","1","win","go","0"
"pit-trial","73","438492","0.0-11.0","battery-v0.2","","","806.4000000059605","&#9733;","elianto","#3366ff99","-1","32","0","0","1658.2000000178814","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","8","2","2","win","no-go","0"
"pit-trial","74","443356","0.0-12.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","9","0","4","lose","no-go","0"
"pit-trial","75","446927","0.0-13.0","battery-v0.2","","","713.1999999880791","&#9730;","elianto","#3366ff99","32","32","1","0","1564.699999988079","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","10","1","1","win","go","1"
"pit-trial","76","451788","0.0-14.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","11","2","2","win","no-go","0"
"pit-trial","77","455632","0.0-15.0","battery-v0.2","","","987.9000000059605","&#9752;","elianto","#f73b6a7A","32","32","1","0","1838.1000000238419","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","12","3","3","lose","go","0"
"pit-trial","78","460497","0.0-16.0","battery-v0.2","","","-1","&#9730;","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","13","1","1","win","go","0"
"pit-trial","79","465362","0.0-17.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","14","0","4","lose","no-go","0"
"pit-trial","80","469282","0.0-18.0","battery-v0.2","","","1059.0999999940395","&#9752;","elianto","#f73b6a7A","32","32","1","0","1911.4000000059605","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","15","3","3","lose","go","0"
"pit-trial","81","474143","0.0-19.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","16","2","2","win","no-go","0"
"pit-trial","82","477831","0.0-20.0","battery-v0.2","","","827.5999999940395","&#9730;","elianto","#3366ff99","32","32","1","+10","1679.9000000059605","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","17","1","1","win","go","0"
"pit-trial","83","482115","0.0-21.0","battery-v0.2","","","1421.699999988079","&#9752;","elianto","#f73b6a7A","32","32","1","0","2273.4000000059605","1","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","18","3","3","lose","go","0"
"pit-trial","84","486978","0.0-22.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","19","0","4","lose","no-go","1"
"pit-trial","85","491842","0.0-23.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","20","2","2","win","no-go","0"
"pit-instructions","86","498578","0.0-24.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2405.2000000178814},{""page_index"":1,""viewing_time"":4327.199999988079}]","6733.200000017881","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","87","502545","0.0-25.0","battery-v0.2","","","1107.5","d","elianto","#3366ff99","32","32","1","+10","1958.5","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","21","2","1","win","go","0"
"pit-trial","88","506413","0.0-26.0","battery-v0.2","","","1006.5999999940395","v","elianto","#3366ff99","-1","32","0","0","1858.9000000059605","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","22","0","2","win","no-go","0"
"pit-trial","89","510169","0.0-27.0","battery-v0.2","","","898.8999999761581","k","elianto","#f73b6a7A","32","32","1","0","1750.0999999940395","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","23","3","3","lose","go","0"
"pit-trial","90","514099","0.0-28.0","battery-v0.2","","","1070.5999999940395","j","elianto","#3366ff99","-1","32","0","0","1921.0999999940395","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","24","1","2","win","no-go","0"
"pit-trial","91","518839","0.0-29.0","battery-v0.2","","","1879.5999999940395","k","elianto","#f73b6a7A","32","32","1","-10","2731","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","25","3","3","lose","go","1"
"pit-trial","92","523695","0.0-30.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","26","0","2","win","no-go","0"
"pit-trial","93","528559","0.0-31.0","battery-v0.2","","","-1","j","elianto","#3366ff99","-1","-1","1","+10","2902.0999999940395","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","27","1","2","win","no-go","0"
"pit-trial","94","532345","0.0-32.0","battery-v0.2","","","924.9000000059605","d","elianto","#3366ff99","32","32","1","+10","1777.5999999940395","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","28","2","1","win","go","0"
"pit-trial","95","536480","0.0-33.0","battery-v0.2","","","1275.2000000178814","k","elianto","#f73b6a7A","32","32","1","0","2127.5","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","29","3","3","lose","go","0"
"pit-trial","96","540593","0.0-34.0","battery-v0.2","","","1252.800000011921","j","elianto","#3366ff99","-1","32","0","0","2104.5999999940395","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","30","1","2","win","no-go","0"
"pit-trial","97","544143","0.0-35.0","battery-v0.2","","","688.5","d","elianto","#3366ff99","32","32","1","0","1541.7000000178814","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","31","2","1","win","go","1"
"pit-trial","98","549001","0.0-36.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","32","0","2","win","no-go","1"
"pit-trial","99","552876","0.0-37.0","battery-v0.2","","","1015.5999999940395","v","elianto","#3366ff99","-1","32","0","0","1865.800000011921","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","33","0","2","win","no-go","0"
"pit-trial","100","556611","0.0-38.0","battery-v0.2","","","877.5999999940395","d","elianto","#3366ff99","32","32","1","+10","1730.199999988079","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","34","2","1","win","go","0"
"pit-trial","101","560340","0.0-39.0","battery-v0.2","","","869.7000000178814","j","elianto","#3366ff99","-1","32","0","0","1720","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","35","1","2","win","no-go","0"
"pit-trial","102","564492","0.0-40.0","battery-v0.2","","","1294.5","k","elianto","#f73b6a7A","32","32","1","0","2146.800000011921","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","36","3","3","lose","go","0"
"pit-trial","103","568277","0.0-41.0","battery-v0.2","","","925.5","j","elianto","#3366ff99","-1","32","0","0","1778.2000000178814","1","2","","","","","","","615a0ad49f4aaece709552c5&order=&STUDY_ID=61f02a8661f82b834564f044","37","1","2","win","no-go","0"
