"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pavlovia","0","63","0.0-0.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","1","7742","0.0-1.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1768.5449999989942},{""page_index"":1,""viewing_time"":677.414999998291},{""page_index"":2,""viewing_time"":661.8299999972805},{""page_index"":3,""viewing_time"":685.2550000039628},{""page_index"":4,""viewing_time"":637.5049999915063},{""page_index"":5,""viewing_time"":846.3000000047032},{""page_index"":6,""viewing_time"":1387.7899999934016},{""page_index"":7,""viewing_time"":185.43000001227483},{""page_index"":8,""viewing_time"":411.3599999982398},{""page_index"":9,""viewing_time"":412.03500000119675}]","7674.585000000661","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","2","10871","0.0-1.0-1.0-0.0","battery-v0.2","","419.450000001234","1","elianto","#3366ff99","32","32","1","+10","1919.7350000031292","1","0","1","","","","","","","","","",""
"pit-trial","3","14004","0.0-1.0-1.1-0.1","battery-v0.2","","421.7400000052294","1","elianto","#3366ff99","32","32","1","+10","1921.8699999910314","1","0","1","","","","","","","","","",""
"pit-trial","4","16978","0.0-1.0-1.2-0.2","battery-v0.2","","263.8050000095973","1","elianto","#3366ff99","32","32","1","+10","1763.8500000030035","1","0","1","","","","","","","","","",""
"pit-trial","5","19861","0.0-1.0-1.3-0.3","battery-v0.2","","175.84999999962747","1","elianto","#3366ff99","32","32","1","+10","1676.3099999952829","1","0","1","","","","","","","","","",""
"call-function","6","19866","0.0-1.0-2.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","20778","0.0-1.0-3.0","battery-v0.2","[{""page_index"":0,""viewing_time"":725.59000000183},{""page_index"":1,""viewing_time"":186.30000000121072}]","912.2999999963213","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","24792","0.0-1.0-4.0-0.0","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"pit-trial","9","28801","0.0-1.0-4.1-0.1","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"pit-trial","10","32816","0.0-1.0-4.2-0.2","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"pit-trial","11","36826","0.0-1.0-4.3-0.3","battery-v0.2","","-1","2","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"call-function","12","36830","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","13","38176","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1159.6350000036182},{""page_index"":1,""viewing_time"":185.1899999892339}]","1345.209999999497","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","14","42189","0.0-1.0-7.0-0.0","battery-v0.2","","-1","3","elianto","#f73b6a7A","-1","-1","1","-1","","0","0","3","","","","","","","","","",""
"pit-trial","15","46201","0.0-1.0-7.1-0.1","battery-v0.2","","-1","3","elianto","#f73b6a7A","-1","-1","1","-1","","0","0","3","","","","","","","","","",""
"pit-trial","16","50217","0.0-1.0-7.2-0.2","battery-v0.2","","-1","3","elianto","#f73b6a7A","-1","-1","1","-1","","0","0","3","","","","","","","","","",""
"pit-trial","17","54229","0.0-1.0-7.3-0.3","battery-v0.2","","-1","3","elianto","#f73b6a7A","-1","-1","1","-1","","0","0","3","","","","","","","","","",""
"call-function","18","54233","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","19","124690","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":69986.30999999295},{""page_index"":1,""viewing_time"":467.90499999769963}]","70454.61999998952","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","20","128481","0.0-1.0-10.0-0.0","battery-v0.2","","1080.0750000053085","4","elianto","#f73b6a7A","32","32","1","-1","2581.0850000125356","1","0","4","","","","","","","","","",""
"pit-trial","21","131390","0.0-1.0-10.1-0.1","battery-v0.2","","197.96999999380205","4","elianto","#f73b6a7A","32","32","1","-1","1698.4499999962281","1","0","4","","","","","","","","","",""
"pit-trial","22","134370","0.0-1.0-10.2-0.2","battery-v0.2","","271.89000000362284","4","elianto","#f73b6a7A","32","32","1","-1","1772.5199999986216","1","0","4","","","","","","","","","",""
"pit-trial","23","138039","0.0-1.0-10.3-0.3","battery-v0.2","","963.1150000059279","4","elianto","#f73b6a7A","32","32","1","-1","2463.4400000068126","1","0","4","","","","","","","","","",""
"call-function","24","138043","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","25","144848","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1941.4399999950547},{""page_index"":1,""viewing_time"":790.0950000039302},{""page_index"":2,""viewing_time"":1016.3449999963632},{""page_index"":3,""viewing_time"":750.1749999937601},{""page_index"":4,""viewing_time"":911.2000000022817},{""page_index"":5,""viewing_time"":1395.1300000044284}]","6804.764999993495","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","26","241257","0.0-1.0-13.0","battery-v0.2","","96399.36999999918","","","","","","","","","","","","","Press SPACE,+10,-1,True,True","0","","","","","","",""
"pit-instructions","27","244739","0.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1660.3000000031898},{""page_index"":1,""viewing_time"":1814.7500000050059}]","3475.4400000092573","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","28","248099","0.0-3.0","battery-v0.2","","652.1450000000186","T","bacs2","#3366ff99","-1","32","0","+10","2153.0749999947147","1","1","","","","","t1","1","1","2","win","no-go","1"
"pit-trial","29","251182","0.0-4.0","battery-v0.2","","373.37500001012813","Q","bacs2","#3366ff99","32","32","1","+10","1873.5799999994924","1","1","","","","","t1","2","2","1","win","go","0"
"pit-trial","30","255191","0.0-5.0","battery-v0.2","","-1","H","bacs2","#f73b6a7A","32","-1","0","-1","","0","1","","","","","t1","3","3","3","lose","go","1"
