"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice"
"pavlovia","0","4","0.0-0.0","battery-v0.2","","","","","","","","","","","","",""
"pit-instructions","1","2672","0.0-1.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1243.6750000342727},{""page_index"":1,""viewing_time"":136.71999995131046},{""page_index"":2,""viewing_time"":129.07999998424202},{""page_index"":3,""viewing_time"":145.5149999819696},{""page_index"":4,""viewing_time"":144.6350000333041},{""page_index"":5,""viewing_time"":122.02500004786998},{""page_index"":6,""viewing_time"":152.7500000083819},{""page_index"":7,""viewing_time"":153.7549999775365},{""page_index"":8,""viewing_time"":137.7949999878183},{""page_index"":9,""viewing_time"":298.30499994568527}]","2664.585000020452","","","","","","","","","","",""
"pit-trial","2","8177","0.0-1.0-1.0-0.0","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","3","14300","0.0-1.0-1.1-0.1","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","4","21160","0.0-1.0-1.2-0.2","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","5","29237","0.0-1.0-1.3-0.3","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","6","36160","0.0-1.0-1.4-0.4","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","7","44208","0.0-1.0-1.5-0.5","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","8","51160","0.0-1.0-1.6-0.6","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","9","58160","0.0-1.0-1.7-0.7","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","10","65412","0.0-1.0-1.8-0.8","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","11","72165","0.0-1.0-1.9-0.9","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","12","79166","0.0-1.0-1.10-0.10","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","13","87161","0.0-1.0-1.11-0.11","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","14","94160","0.0-1.0-1.12-0.12","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","15","101161","0.0-1.0-1.13-0.13","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","16","108161","0.0-1.0-1.14-0.14","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","17","115161","0.0-1.0-1.15-0.15","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","18","122164","0.0-1.0-1.16-0.16","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","19","130367","0.0-1.0-1.17-0.17","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","20","137168","0.0-1.0-1.18-0.18","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","21","144161","0.0-1.0-1.19-0.19","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","22","151161","0.0-1.0-1.20-0.20","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
"pit-trial","23","159652","0.0-1.0-1.21-0.21","battery-v0.2","","-1","&#9744;","elianto","#3366ff99","32","-1","0","0","","0","0","1"
