"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId"
"pavlovia","0","27","0.0-0.0","battery-v0.2","","","","","","","","","","","","","","","",""
"fullscreen","1","1828","0.0-1.0","battery-v0.2","true","","","","","","","","","","","","","","",""
"pit-instructions","2","7246","0.0-2.0-0.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":3206.699999999255},{""page_index"":1,""viewing_time"":160.40000000037253},{""page_index"":2,""viewing_time"":183.7000000011176},{""page_index"":3,""viewing_time"":183},{""page_index"":4,""viewing_time"":190.2999999988824},{""page_index"":5,""viewing_time"":360.09999999962747},{""page_index"":6,""viewing_time"":187},{""page_index"":7,""viewing_time"":204},{""page_index"":8,""viewing_time"":170.2000000011176},{""page_index"":9,""viewing_time"":191},{""page_index"":10,""viewing_time"":191.40000000037253},{""page_index"":11,""viewing_time"":186.89999999850988}]","5415.4000000003725","","","","","","","","","","","","",""
"pit-trial","3","10505","0.0-2.0-1.0-0.0","battery-v0.2","","","407.5","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","1257.7000000011176","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","4","13617","0.0-2.0-1.1-0.1","battery-v0.2","","","257.40000000037253","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","1107.6000000014901","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","5","16631","0.0-2.0-1.2-0.2","battery-v0.2","","","162.09999999962747","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","1012.5","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","6","19729","0.0-2.0-1.3-0.3","battery-v0.2","","","243.09999999962747","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","1094.0999999996275","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","7","22721","0.0-2.0-1.4-0.4","battery-v0.2","","","134.90000000037253","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","986.9000000003725","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","8","26299","0.0-2.0-1.5-0.5","battery-v0.2","","","718.7000000011176","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","1571.1000000014901","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","9","29289","0.0-2.0-1.6-0.6","battery-v0.2","","","130.2000000011176","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","981.8000000007451","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","10","34150","0.0-2.0-1.7-0.7","battery-v0.2","","","-1","&#9784;","elianto","#FFFFF080","32","-1","0","&#10060","","0","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","11","39018","0.0-2.0-1.8-0.8","battery-v0.2","","","-1","&#9784;","elianto","#FFFFF080","32","-1","0","&#10060","","0","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
"pit-trial","12","42112","0.0-2.0-1.9-0.9","battery-v0.2","","","239.90000000037253","&#9784;","elianto","#FFFFF080","32","32","1","&#10004","1091.4000000003725","1","0","0","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999"
