"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","10","2191824","0.0-2.0-3.1-0.1","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","11","2198728","0.0-2.0-3.2-0.2","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","12","2203584","0.0-2.0-3.3-0.3","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","13","2208443","0.0-2.0-3.4-0.4","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-instructions","14","3939061","0.0-2.0-4.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":55475.10000000149},{""page_index"":1,""viewing_time"":73257.39999999851},{""page_index"":2,""viewing_time"":35274.20000000298},{""page_index"":3,""viewing_time"":46577.70000000298},{""page_index"":4,""viewing_time"":39951.69999999553},{""page_index"":5,""viewing_time"":172039.3999999985},{""page_index"":6,""viewing_time"":64398.10000000149},{""page_index"":7,""viewing_time"":4.300000004470348},{""page_index"":8,""viewing_time"":7319.89999999851},{""page_index"":7,""viewing_time"":732.3999999985099},{""page_index"":6,""viewing_time"":847.2000000029802},{""page_index"":7,""viewing_time"":108591.39999999851},{""page_index"":8,""viewing_time"":2.899999998509884},{""page_index"":9,""viewing_time"":97195.39999999851},{""page_index"":10,""viewing_time"":62254.70000000298},{""page_index"":11,""viewing_time"":2550.6999999955297},{""page_index"":12,""viewing_time"":2277.7000000029802},{""page_index"":11,""viewing_time"":358.29999999701977},{""page_index"":10,""viewing_time"":754.9000000059605},{""page_index"":11,""viewing_time"":29875.89999999851},{""page_index"":10,""viewing_time"":316},{""page_index"":9,""viewing_time"":161.89999999850988},{""page_index"":8,""viewing_time"":367.3999999985099},{""page_index"":7,""viewing_time"":1200.2000000029802},{""page_index"":8,""viewing_time"":305147},{""page_index"":9,""viewing_time"":1177.6000000014901},{""page_index"":10,""viewing_time"":998.7999999970198},{""page_index"":11,""viewing_time"":25802.39999999851},{""page_index"":12,""viewing_time"":202911.5},{""page_index"":13,""viewing_time"":138102.70000000298},{""page_index"":14,""viewing_time"":110012.60000000149},{""page_index"":15,""viewing_time"":83710.89999999851},{""page_index"":16,""viewing_time"":22.299999997019768},{""page_index"":17,""viewing_time"":61002.70000000298}]","1730674.5","","","","","","","","","","","","","",""
"pit-trial","15","3943314","0.0-2.0-5.0-0.0","battery-v0.2","","","497.3999999985099","&#9776;","elianto","#3366ff99","32","32","1","+10","1347.7999999970198","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","16","3948177","0.0-2.0-5.0-1.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","3006.8000000044703","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","17","3951438","0.0-2.0-5.0-2.0","battery-v0.2","","","403","&#9776;","elianto","#3366ff99","32","32","1","+10","1254.8000000044703","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","18","3956296","0.0-2.0-5.0-3.0","battery-v0.2","","","-1","&#9776;","elianto","#3366ff99","32","-1","0","+10","3009","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","19","3960254","0.0-2.0-5.0-4.0","battery-v0.2","","","1099.5","&#9776;","elianto","#3366ff99","32","32","1","+10","1951.6999999955297","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","20","3963569","0.0-2.0-5.1-0.1","battery-v0.2","","","451.6000000014901","&#9776;","elianto","#3366ff99","32","32","1","+10","1302.7999999970198","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","21","3966869","0.0-2.0-5.1-1.1","battery-v0.2","","","443.70000000298023","&#9776;","elianto","#3366ff99","32","32","1","+10","1294.7000000029802","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","22","3970267","0.0-2.0-5.1-2.1","battery-v0.2","","","537.5","&#9776;","elianto","#3366ff99","32","32","1","+10","1387.5","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","23","3973643","0.0-2.0-5.1-3.1","battery-v0.2","","","516","&#9776;","elianto","#3366ff99","32","32","1","0","1367.3999999985099","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","24","3976880","0.0-2.0-5.1-4.1","battery-v0.2","","","376.8999999985099","&#9776;","elianto","#3366ff99","32","32","1","+10","1228.2000000029802","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","25","3976883","0.0-2.0-6.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","26","4783047","0.0-2.0-7.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":201113.70000000298},{""page_index"":1,""viewing_time"":14680.39999999851},{""page_index"":0,""viewing_time"":1427.7999999970198},{""page_index"":1,""viewing_time"":68864.20000000298},{""page_index"":2,""viewing_time"":3.7999999970197678},{""page_index"":3,""viewing_time"":59527.10000000149},{""page_index"":4,""viewing_time"":3.7000000029802322},{""page_index"":5,""viewing_time"":43670.79999999702},{""page_index"":4,""viewing_time"":912.5},{""page_index"":3,""viewing_time"":672.6000000014901},{""page_index"":2,""viewing_time"":2274},{""page_index"":1,""viewing_time"":1152},{""page_index"":0,""viewing_time"":1395.7000000029802},{""page_index"":1,""viewing_time"":535},{""page_index"":0,""viewing_time"":1241.7999999970198},{""page_index"":1,""viewing_time"":2071.10000000149},{""page_index"":2,""viewing_time"":8954.5},{""page_index"":1,""viewing_time"":13290.69999999553},{""page_index"":0,""viewing_time"":24280.20000000298},{""page_index"":1,""viewing_time"":30531},{""page_index"":2,""viewing_time"":84161.5},{""page_index"":3,""viewing_time"":9825},{""page_index"":4,""viewing_time"":131898.5},{""page_index"":5,""viewing_time"":103699.5}]","806188","","","","","","","","","","","","","",""
"pit-trial","27","4790647","0.0-2.0-8.0-0.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","28","4796663","0.0-2.0-8.0-1.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","29","4801527","0.0-2.0-8.0-2.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","30","4807406","0.0-2.0-8.0-3.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","31","4813689","0.0-2.0-8.0-4.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","32","4813690","0.0-2.0-9.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","33","5137842","0.0-2.0-10.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":75899.30000000447},{""page_index"":1,""viewing_time"":79766.59999999404},{""page_index"":2,""viewing_time"":65486.90000000596},{""page_index"":3,""viewing_time"":103004.89999999851},{""page_index"":4,""viewing_time"":3.399999998509884}]","324161.5","","","","","","","","","","","","","",""
"pit-trial","34","5141279","0.0-2.0-11.0-0.0","battery-v0.2","","","578.1000000014901","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1429.3999999985099","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","35","5144689","0.0-2.0-11.0-1.0","battery-v0.2","","","552.7000000029802","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1402.7999999970198","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","36","5149550","0.0-2.0-11.0-2.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","37","5156673","0.0-2.0-11.0-3.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","38","5163298","0.0-2.0-11.0-4.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","39","5169573","0.0-2.0-11.1-0.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","40","5177635","0.0-2.0-11.1-1.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","41","5184493","0.0-2.0-11.1-2.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","42","5189355","0.0-2.0-11.1-3.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","43","5194219","0.0-2.0-11.1-4.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","44","5194222","0.0-2.0-12.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","45","5589964","0.0-2.0-13.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":32876},{""page_index"":1,""viewing_time"":250074.1000000015},{""page_index"":2,""viewing_time"":2.600000001490116},{""page_index"":3,""viewing_time"":112799.29999999702}]","395753","","","","","","","","","","","","","",""
"pit-trial","46","5594823","0.0-2.0-14.0-0.0","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","47","5599683","0.0-2.0-14.0-1.0","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","3106.7000000029802","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","48","5603366","0.0-2.0-14.0-2.0","battery-v0.2","","","823.1999999955297","&#9789;","elianto","#f73b6a7A","32","32","1","0","1674.9000000059605","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","49","5606757","0.0-2.0-14.0-3.0","battery-v0.2","","","529.8999999985099","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1382.5","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","50","5609970","0.0-2.0-14.0-4.0","battery-v0.2","","","353.30000000447035","&#9789;","elianto","#f73b6a7A","32","32","1","0","1203.3999999985099","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","51","5613243","0.0-2.0-14.1-0.1","battery-v0.2","","","411.19999999552965","&#9789;","elianto","#f73b6a7A","32","32","1","0","1262.5999999940395","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","52","5616480","0.0-2.0-14.1-1.1","battery-v0.2","","","377","&#9789;","elianto","#f73b6a7A","32","32","1","0","1227.2999999970198","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","53","5619657","0.0-2.0-14.1-2.1","battery-v0.2","","","317.79999999701977","&#9789;","elianto","#f73b6a7A","32","32","1","0","1169.1000000014901","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","54","5622859","0.0-2.0-14.1-3.1","battery-v0.2","","","344.30000000447035","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1194.5","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","55","5626192","0.0-2.0-14.1-4.1","battery-v0.2","","","478.6000000014901","&#9789;","elianto","#f73b6a7A","32","32","1","0","1328.6000000014901","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","56","5626195","0.0-2.0-15.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","57","6586515","0.0-2.0-16.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":71250.29999999702},{""page_index"":1,""viewing_time"":74702.10000000149},{""page_index"":2,""viewing_time"":185013.1000000015},{""page_index"":3,""viewing_time"":141482},{""page_index"":4,""viewing_time"":59157},{""page_index"":5,""viewing_time"":46750},{""page_index"":6,""viewing_time"":99067.89999999851},{""page_index"":5,""viewing_time"":998.8000000044703},{""page_index"":4,""viewing_time"":1883},{""page_index"":5,""viewing_time"":1160.7999999970198},{""page_index"":4,""viewing_time"":171},{""page_index"":3,""viewing_time"":33157},{""page_index"":4,""viewing_time"":8534.60000000149},{""page_index"":5,""viewing_time"":8106.5},{""page_index"":6,""viewing_time"":6925},{""page_index"":7,""viewing_time"":93642.5},{""page_index"":6,""viewing_time"":1912.7999999970198},{""page_index"":5,""viewing_time"":997.8000000044703},{""page_index"":4,""viewing_time"":3668.7999999970198},{""page_index"":5,""viewing_time"":40198.39999999851},{""page_index"":6,""viewing_time"":2390.39999999851},{""page_index"":7,""viewing_time"":21521.10000000149},{""page_index"":6,""viewing_time"":187.60000000149012},{""page_index"":5,""viewing_time"":162.79999999701977},{""page_index"":4,""viewing_time"":161.80000000447035},{""page_index"":3,""viewing_time"":1324.3999999985099},{""page_index"":4,""viewing_time"":1819.5},{""page_index"":5,""viewing_time"":527.2999999970198},{""page_index"":6,""viewing_time"":836.5},{""page_index"":7,""viewing_time"":231.80000000447035},{""page_index"":8,""viewing_time"":1300.5},{""page_index"":7,""viewing_time"":51104.10000000149},{""page_index"":8,""viewing_time"":1.2999999970197678}]","960349","","","","","","","","","","","","","",""
