"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","30","143529","0.0-4.0","battery-v0.2","","1231.7700000130571","K","bacs2","#f73b6a7A","-1","32","0","-10","2731.969999993453","1","1","","","","","n","2","2","4","lose","no-go","0"
"pit-trial","31","146888","0.0-5.0","battery-v0.2","","646.4899999991758","M","bacs2","#3366ff99","-1","32","0","+10","2148.2899999973597","1","1","","","","","n","3","0","2","win","no-go","1"
"pit-trial","32","150901","0.0-6.0","battery-v0.2","","-1","V","bacs2","#3366ff99","32","-1","0","+1","","0","1","","","","","n","4","3","1","win","go","0"
"pit-trial","33","154247","0.0-7.0","battery-v0.2","","638.5999999911292","M","bacs2","#3366ff99","-1","32","0","+1","2140.5249999952503","1","1","","","","","n","5","0","2","win","no-go","0"
"pit-trial","34","158260","0.0-8.0","battery-v0.2","","-1","K","bacs2","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","n","6","2","4","lose","no-go","1"
"pit-trial","35","162268","0.0-9.0","battery-v0.2","","-1","V","bacs2","#3366ff99","32","-1","0","+1","","0","1","","","","","n","7","3","1","win","go","0"
"pit-trial","36","165922","0.0-10.0","battery-v0.2","","945.7450000045355","B","bacs2","#f73b6a7A","32","32","1","-1","2445.770000005723","1","1","","","","","n","8","1","3","lose","go","0"
"pit-trial","37","169479","0.0-11.0","battery-v0.2","","850.2000000007683","M","bacs2","#3366ff99","-1","32","0","+1","2350.3600000112783","1","1","","","","","n","9","0","2","win","no-go","0"
"pit-trial","38","173494","0.0-12.0","battery-v0.2","","-1","B","bacs2","#f73b6a7A","32","-1","0","-10","","0","1","","","","","n","10","1","3","lose","go","0"
"pit-instructions","39","204259","0.0-13.0","battery-v0.2","[{""page_index"":0,""viewing_time"":29581.715000007534},{""page_index"":1,""viewing_time"":1177.1849999931874}]","30759.330000000773","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","40","207523","0.0-14.0","battery-v0.2","","552.0800000085728","V","bacs2","#3366ff99","32","32","1","+10","2052.7299999957904","1","1","","","","","n","11","3","1","win","go","0"
"pit-trial","41","211531","0.0-15.0","battery-v0.2","","-1","K","bacs2","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","n","12","2","4","lose","no-go","1"
"pit-trial","42","214734","0.0-16.0","battery-v0.2","","492.05000000074506","V","bacs2","#3366ff99","32","32","1","+10","1992.469999997411","1","1","","","","","n","13","3","1","win","go","0"
"pit-trial","43","218746","0.0-17.0","battery-v0.2","","-1","K","bacs2","#f73b6a7A","-1","-1","1","-1","","0","1","","","","","n","14","2","4","lose","no-go","0"
"pit-trial","44","222204","0.0-18.0","battery-v0.2","","746.6500000009546","B","bacs2","#f73b6a7A","32","32","1","-1","2246.8249999947147","1","1","","","","","n","15","1","3","lose","go","0"
"pit-trial","45","226211","0.0-19.0","battery-v0.2","","-1","M","bacs2","#3366ff99","-1","-1","1","+10","","0","1","","","","","n","16","0","2","win","no-go","0"
"pit-trial","46","230227","0.0-20.0","battery-v0.2","","-1","K","bacs2","#f73b6a7A","-1","-1","1","-1","","0","1","","","","","n","17","2","4","lose","no-go","0"
"pit-trial","47","234240","0.0-21.0","battery-v0.2","","-1","B","bacs2","#f73b6a7A","32","-1","0","-10","","0","1","","","","","n","18","1","3","lose","go","0"
"pit-trial","48","238256","0.0-22.0","battery-v0.2","","-1","M","bacs2","#3366ff99","-1","-1","1","+10","","0","1","","","","","n","19","0","2","win","no-go","0"
"pit-trial","49","242268","0.0-23.0","battery-v0.2","","-1","V","bacs2","#3366ff99","32","-1","0","+1","","0","1","","","","","n","20","3","1","win","go","0"
