"trial_type","trial_index","time_elapsed","internal_node_id","task_version","rune","rune_set","hex","correct","choice","rt","accuracy","outcome","keys","total_keys","sub","block","trial","stimulus","robot","valence","action","sham"
"pavlovia","0","18","0.0-0.0","battery-v0.2","","","","","","","","","","","","","","","","","",""
"pit-trial","1","3998","0.0-1.0","battery-v0.2","A","elianto","#3366ff99","-1","32","1474.7999999998137","0","+10","1977.0999999996275","1","5ee95e0e8737a0304baac70a&order=2","3","256","9","2","win","no-go","1"
"pit-trial","2","8308","0.0-2.0","battery-v0.2","U","elianto","#f73b6a7A","-1","32","1802.1000000000931","0","-10","2302.8000000002794","1","5ee95e0e8737a0304baac70a&order=2","3","257","11","4","lose","no-go","0"
"pit-trial","3","11432","0.0-3.0","battery-v0.2","G","elianto","#3366ff99","32","32","616.1000000000931","1","0","1116.3000000002794","1","5ee95e0e8737a0304baac70a&order=2","3","258","8","1","win","go","1"
"pit-trial","4","14564","0.0-4.0","battery-v0.2","L","elianto","#f73b6a7A","32","32","621.8999999999069","1","0","1122.1000000000931","1","5ee95e0e8737a0304baac70a&order=2","3","259","10","3","lose","go","0"
"pit-trial","5","17860","0.0-5.0","battery-v0.2","A","elianto","#3366ff99","-1","32","788.2999999998137","0","0","1288.6000000000931","1","5ee95e0e8737a0304baac70a&order=2","3","260","9","2","win","no-go","0"
