"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","107","617961","0.0-48.0","battery-v0.2","","","730","k","elianto","#3366ff99","32","32","1","+10","1580","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","44","3","1","win","go","0"
"pit-trial","108","621820","0.0-49.0","battery-v0.2","","","1000","v","elianto","#3366ff99","-1","32","0","0","1850","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","45","0","2","win","no-go","0"
"pit-trial","109","625437","0.0-50.0","battery-v0.2","","","756","k","elianto","#3366ff99","32","32","1","+10","1607","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","46","3","1","win","go","0"
"pit-trial","110","630296","0.0-51.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","47","2","4","lose","no-go","0"
"pit-trial","111","634536","0.0-52.0","battery-v0.2","","","1378","j","elianto","#f73b6a7A","32","32","1","0","2229","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","48","1","3","lose","go","0"
"pit-trial","112","639396","0.0-53.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","-10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","49","2","4","lose","no-go","1"
"pit-trial","113","643209","0.0-54.0","battery-v0.2","","","953","j","elianto","#f73b6a7A","32","32","1","0","1804","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","50","1","3","lose","go","0"
"pit-trial","114","648070","0.0-55.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","51","0","2","win","no-go","1"
"pit-trial","115","651740","0.0-56.0","battery-v0.2","","","811.0000000001164","k","elianto","#3366ff99","32","32","1","+10","1661.0000000001164","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","52","3","1","win","go","0"
"pit-trial","116","656601","0.0-57.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","53","2","4","lose","no-go","0"
"pit-trial","117","660318","0.0-58.0","battery-v0.2","","","856","e","elianto","#f73b6a7A","32","32","1","-10","1707","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","54","4","3","lose","go","1"
"pit-trial","118","663950","0.0-59.0","battery-v0.2","","","773","j","elianto","#f73b6a7A","32","32","1","-10","1623","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","55","1","3","lose","go","1"
"pit-trial","119","667588","0.0-60.0","battery-v0.2","","","777","w","elianto","#f73b6a7A","-1","32","0","-10","1628","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","56","5","4","lose","no-go","0"
"pit-trial","120","672449","0.0-61.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","57","2","4","lose","no-go","0"
"pit-trial","121","677309","0.0-62.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","58","5","4","lose","no-go","0"
"pit-trial","122","682098","0.0-63.0","battery-v0.2","","","1928","j","elianto","#f73b6a7A","32","32","1","0","2779","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","59","1","3","lose","go","0"
"pit-trial","123","686957","0.0-64.0","battery-v0.2","","","-1","e","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","60","4","3","lose","go","1"
"pit-trial","124","690618","0.0-65.0","battery-v0.2","","","801","s","elianto","#3366ff99","-1","32","0","0","1652","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","61","6","2","win","no-go","0"
"pit-trial","125","695478","0.0-66.0","battery-v0.2","","","-1","e","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","62","4","3","lose","go","0"
"pit-trial","126","699200","0.0-67.0","battery-v0.2","","","861","w","elianto","#f73b6a7A","-1","32","0","0","1712","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","63","5","4","lose","no-go","1"
"pit-trial","127","704059","0.0-68.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","64","2","4","lose","no-go","0"
"pit-trial","128","708919","0.0-69.0","battery-v0.2","","","-1","s","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","65","6","2","win","no-go","1"
"pit-trial","129","713545","0.0-70.0","battery-v0.2","","","1765","e","elianto","#f73b6a7A","32","32","1","0","2616","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","66","4","3","lose","go","0"
"pit-trial","130","717166","0.0-71.0","battery-v0.2","","","761.0000000001164","w","elianto","#f73b6a7A","-1","32","0","-10","1613.0000000001164","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","67","5","4","lose","no-go","0"
"pit-trial","131","722027","0.0-72.0","battery-v0.2","","","-1","d","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","68","2","4","lose","no-go","0"
"pit-trial","132","725451","0.0-73.0","battery-v0.2","","","563","s","elianto","#3366ff99","-1","32","0","0","1414","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","69","6","2","win","no-go","0"
"pit-trial","133","729580","0.0-74.0","battery-v0.2","","","1269.9999999998836","p","elianto","#3366ff99","32","32","1","+10","2120","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","70","7","1","win","go","0"
"pit-trial","134","734441","0.0-75.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","71","5","4","lose","no-go","0"
"pit-trial","135","738586","0.0-76.0","battery-v0.2","","","1285","e","elianto","#f73b6a7A","32","32","1","0","2136","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","72","4","3","lose","go","0"
"pit-trial","136","742218","0.0-77.0","battery-v0.2","","","774","e","elianto","#f73b6a7A","32","32","1","0","1623","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","73","4","3","lose","go","0"
"pit-trial","137","747079","0.0-78.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","3040.9999999998836","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","74","5","4","lose","no-go","0"
"pit-trial","138","750745","0.0-79.0","battery-v0.2","","","805.9999999998836","s","elianto","#3366ff99","-1","32","0","0","1656.9999999998836","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","75","6","2","win","no-go","0"
"pit-trial","139","754395","0.0-80.0","battery-v0.2","","","789","p","elianto","#3366ff99","32","32","1","+10","1641","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","76","7","1","win","go","0"
"pit-trial","140","759254","0.0-81.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","77","5","4","lose","no-go","0"
"pit-trial","141","762752","0.0-82.0","battery-v0.2","","","638","p","elianto","#3366ff99","32","32","1","+10","1489","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","78","7","1","win","go","0"
"pit-trial","142","767425","0.0-83.0","battery-v0.2","","","1813","e","elianto","#f73b6a7A","32","32","1","0","2664","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","79","4","3","lose","go","0"
"pit-trial","143","770897","0.0-84.0","battery-v0.2","","","612","s","elianto","#3366ff99","-1","32","0","0","1462","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","80","6","2","win","no-go","0"
"pit-trial","144","774971","0.0-85.0","battery-v0.2","","","1211","e","elianto","#f73b6a7A","32","32","1","0","2064","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","81","4","3","lose","go","0"
"pit-trial","145","778622","0.0-86.0","battery-v0.2","","","792","p","elianto","#3366ff99","32","32","1","0","1643","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","82","7","1","win","go","1"
"pit-trial","146","782182","0.0-87.0","battery-v0.2","","","700","s","elianto","#3366ff99","-1","32","0","+10","1551","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","83","6","2","win","no-go","1"
"pit-trial","147","786323","0.0-88.0","battery-v0.2","","","1282","w","elianto","#f73b6a7A","-1","32","0","-10","2132","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","84","5","4","lose","no-go","0"
"pit-trial","148","789863","0.0-89.0","battery-v0.2","","","679","s","elianto","#3366ff99","-1","32","0","0","1530","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","85","6","2","win","no-go","0"
"pit-trial","149","794724","0.0-90.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","86","5","4","lose","no-go","0"
"pit-trial","150","799115","0.0-91.0","battery-v0.2","","","1532","e","elianto","#f73b6a7A","32","32","1","0","2383","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","87","4","3","lose","go","0"
"pit-trial","151","802841","0.0-92.0","battery-v0.2","","","865.9999999998836","p","elianto","#3366ff99","32","32","1","+10","1716.9999999998836","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","88","7","1","win","go","0"
"pit-trial","152","806827","0.0-93.0","battery-v0.2","","","1125","e","elianto","#f73b6a7A","32","32","1","0","1976","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","89","4","3","lose","go","0"
"pit-trial","153","810358","0.0-94.0","battery-v0.2","","","669.9999999998836","p","elianto","#3366ff99","32","32","1","+10","1520.9999999998836","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","90","7","1","win","go","0"
"pit-trial","154","813824","0.0-95.0","battery-v0.2","","","606","s","elianto","#3366ff99","-1","32","0","0","1457","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","91","6","2","win","no-go","0"
"pit-trial","155","818684","0.0-96.0","battery-v0.2","","","-1","w","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","92","5","4","lose","no-go","0"
"pit-trial","156","823544","0.0-97.0","battery-v0.2","","","-1","s","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","93","6","2","win","no-go","1"
"pit-trial","157","827250","0.0-98.0","battery-v0.2","","","845","p","elianto","#3366ff99","32","32","1","+10","1696","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","94","7","1","win","go","0"
"pit-trial","158","831173","0.0-99.0","battery-v0.2","","","1062.9999999998836","e","elianto","#f73b6a7A","32","32","1","0","1913","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","95","4","3","lose","go","0"
"pit-trial","159","834883","0.0-100.0","battery-v0.2","","","850.0000000001164","g","elianto","#3366ff99","32","32","1","+10","1701.0000000001164","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","96","8","1","win","go","0"
"pit-trial","160","839021","0.0-101.0","battery-v0.2","","","1279","e","elianto","#f73b6a7A","32","32","1","0","2129","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","97","4","3","lose","go","0"
"pit-trial","161","843882","0.0-102.0","battery-v0.2","","","-1","s","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","98","6","2","win","no-go","1"
"pit-trial","162","847486","0.0-103.0","battery-v0.2","","","744","g","elianto","#3366ff99","32","32","1","0","1594","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","99","8","1","win","go","1"
"pit-trial","163","850988","0.0-104.0","battery-v0.2","","","642","p","elianto","#3366ff99","32","32","1","+10","1492","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","100","7","1","win","go","0"
"pit-trial","164","854654","0.0-105.0","battery-v0.2","","","806","a","elianto","#3366ff99","-1","32","0","0","1657","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","101","9","2","win","no-go","0"
"pit-trial","165","858174","0.0-106.0","battery-v0.2","","","660","p","elianto","#3366ff99","32","32","1","0","1511","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","102","7","1","win","go","1"
"pit-trial","166","862670","0.0-107.0","battery-v0.2","","","1636.0000000001164","s","elianto","#3366ff99","-1","32","0","0","2488.0000000001164","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","103","6","2","win","no-go","0"
"pit-trial","167","866192","0.0-108.0","battery-v0.2","","","663","g","elianto","#3366ff99","32","32","1","+10","1513","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","104","8","1","win","go","0"
"pit-trial","168","869846","0.0-109.0","battery-v0.2","","","793","a","elianto","#3366ff99","-1","32","0","0","1645","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","105","9","2","win","no-go","0"
"pit-trial","169","873449","0.0-110.0","battery-v0.2","","","741.0000000001164","g","elianto","#3366ff99","32","32","1","+10","1592","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","106","8","1","win","go","0"
"pit-trial","170","878309","0.0-111.0","battery-v0.2","","","-1","s","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","107","6","2","win","no-go","0"
"pit-trial","171","881711","0.0-112.0","battery-v0.2","","","542","p","elianto","#3366ff99","32","32","1","+10","1391.9999999998836","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","108","7","1","win","go","0"
"pit-trial","172","885539","0.0-113.0","battery-v0.2","","","969","l","elianto","#f73b6a7A","32","32","1","0","1819","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","109","10","3","lose","go","0"
"pit-trial","173","889073","0.0-114.0","battery-v0.2","","","674.0000000001164","g","elianto","#3366ff99","32","32","1","+10","1525.0000000001164","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","110","8","1","win","go","0"
"pit-trial","174","892806","0.0-115.0","battery-v0.2","","","872","u","elianto","#f73b6a7A","-1","32","0","-10","1724","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","111","11","4","lose","no-go","0"
"pit-trial","175","896312","0.0-116.0","battery-v0.2","","","645","a","elianto","#3366ff99","-1","32","0","0","1496","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","112","9","2","win","no-go","0"
"pit-trial","176","901172","0.0-117.0","battery-v0.2","","","-1","l","elianto","#f73b6a7A","32","-1","0","-10","3056.0000000001164","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","113","10","3","lose","go","0"
"pit-trial","177","904790","0.0-118.0","battery-v0.2","","","758","g","elianto","#3366ff99","32","32","1","+10","1609","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","114","8","1","win","go","0"
"pit-trial","178","909650","0.0-119.0","battery-v0.2","","","-1","a","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","115","9","2","win","no-go","1"
"pit-trial","179","913500","0.0-120.0","battery-v0.2","","","990","u","elianto","#f73b6a7A","-1","32","0","-10","1839.9999999998836","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","116","11","4","lose","no-go","0"
"pit-trial","180","918360","0.0-121.0","battery-v0.2","","","-1","u","elianto","#f73b6a7A","-1","-1","1","-10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","117","11","4","lose","no-go","1"
"pit-trial","181","923221","0.0-122.0","battery-v0.2","","","-1","a","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","118","9","2","win","no-go","0"
"pit-trial","182","926890","0.0-123.0","battery-v0.2","","","809","g","elianto","#3366ff99","32","32","1","0","1660","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","119","8","1","win","go","1"
"pit-trial","183","931426","0.0-124.0","battery-v0.2","","","1675.9999999998836","l","elianto","#f73b6a7A","32","32","1","0","2526.9999999998836","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","120","10","3","lose","go","0"
"pit-trial","184","935220","0.0-125.0","battery-v0.2","","","933","l","elianto","#f73b6a7A","32","32","1","0","1785","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","121","10","3","lose","go","0"
"pit-trial","185","940081","0.0-126.0","battery-v0.2","","","-1","a","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","122","9","2","win","no-go","0"
"pit-trial","186","943659","0.0-127.0","battery-v0.2","","","716.0000000001164","g","elianto","#3366ff99","32","32","1","+10","1567.0000000001164","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","123","8","1","win","go","0"
"pit-trial","187","948519","0.0-128.0","battery-v0.2","","","-1","u","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","124","11","4","lose","no-go","0"
"pit-trial","188","952033","0.0-129.0","battery-v0.2","","","656.0000000001164","g","elianto","#3366ff99","32","32","1","+10","1507.0000000001164","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","125","8","1","win","go","0"
"pit-trial","189","956894","0.0-130.0","battery-v0.2","","","-1","l","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","126","10","3","lose","go","0"
"pit-trial","190","961754","0.0-131.0","battery-v0.2","","","-1","u","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","127","11","4","lose","no-go","0"
"pit-trial","191","966615","0.0-132.0","battery-v0.2","","","-1","a","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","128","9","2","win","no-go","0"
"pit-trial","192","970237","0.0-133.0","battery-v0.2","","","761.9999999998836","g","elianto","#3366ff99","32","32","1","+10","1612","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","129","8","1","win","go","0"
"pit-trial","193","975096","0.0-134.0","battery-v0.2","","","-1","u","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","130","11","4","lose","no-go","0"
"pit-trial","194","979957","0.0-135.0","battery-v0.2","","","-1","a","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","131","9","2","win","no-go","0"
"pit-trial","195","983386","0.0-136.0","battery-v0.2","","","569","l","elianto","#f73b6a7A","32","32","1","0","1420","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","132","10","3","lose","go","0"
"pit-trial","196","988246","0.0-137.0","battery-v0.2","","","-1","a","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","133","9","2","win","no-go","0"
"pit-trial","197","991853","0.0-138.0","battery-v0.2","","","747","l","elianto","#f73b6a7A","32","32","1","0","1598","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","134","10","3","lose","go","0"
"pit-trial","198","996713","0.0-139.0","battery-v0.2","","","-1","u","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","135","11","4","lose","no-go","0"
"pit-trial","199","1000297","0.0-140.0","battery-v0.2","","","724","g","elianto","#3366ff99","32","32","1","+10","1574","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","136","8","1","win","go","0"
"pit-trial","200","1004509","0.0-141.0","battery-v0.2","","","1353","l","elianto","#f73b6a7A","32","32","1","0","2202.9999999998836","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","137","10","3","lose","go","0"
"pit-trial","201","1008059","0.0-142.0","battery-v0.2","","","690","g","elianto","#3366ff99","32","32","1","+10","1541","1","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","138","8","1","win","go","0"
"pit-trial","202","1012919","0.0-143.0","battery-v0.2","","","-1","a","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","139","9","2","win","no-go","0"
"pit-trial","203","1017780","0.0-144.0","battery-v0.2","","","-1","u","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","140","11","4","lose","no-go","0"
"pit-instructions","204","1023283","0.0-145.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2823.9999999998836},{""page_index"":1,""viewing_time"":2670.0000000001164}]","5495","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","205","1027093","0.0-146.0","battery-v0.2","","","950.0000000001164","n","elianto","#3366ff99","-1","32","0","0","1801.0000000002328","1","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","141","1","2","win","no-go","0"
"pit-trial","206","1030862","0.0-147.0","battery-v0.2","","","909.0000000001164","q","elianto","#3366ff99","-1","32","0","0","1760","1","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","142","0","2","win","no-go","0"
"pit-trial","207","1034721","0.0-148.0","battery-v0.2","","","998","x","elianto","#f73b6a7A","32","32","1","0","1848.9999999998836","1","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","143","3","3","lose","go","0"
"pit-trial","208","1038349","0.0-149.0","battery-v0.2","","","766.9999999997672","f","elianto","#3366ff99","32","32","1","+10","1618.9999999998836","1","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","144","2","1","win","go","0"
"pit-trial","209","1042007","0.0-150.0","battery-v0.2","","","798","f","elianto","#3366ff99","32","32","1","+10","1649","1","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","145","2","1","win","go","0"
"pit-trial","210","1045678","0.0-151.0","battery-v0.2","","","810.0000000002328","x","elianto","#f73b6a7A","32","32","1","0","1661.0000000001164","1","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","146","3","3","lose","go","0"
"pit-trial","211","1050538","0.0-152.0","battery-v0.2","","","-1","q","elianto","#3366ff99","-1","-1","1","+10","","0","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","147","0","2","win","no-go","0"
"pit-trial","212","1055399","0.0-153.0","battery-v0.2","","","-1","n","elianto","#3366ff99","-1","-1","1","0","","0","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","148","1","2","win","no-go","1"
"pit-trial","213","1059005","0.0-154.0","battery-v0.2","","","747","x","elianto","#f73b6a7A","32","32","1","0","1596","1","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","149","3","3","lose","go","0"
"pit-trial","214","1062640","0.0-155.0","battery-v0.2","","","776","f","elianto","#3366ff99","32","32","1","0","1627","1","3","","","","","","","6109852c8ba8cc2fd06b4253&order=&STUDY_ID=61f02a8661f82b834564f044","150","2","1","win","go","1"
