"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","10","28519","0.0-1.0-4.0-1.0","battery-v0.2","","214.40000009536743","&#9761;","elianto","#3366ff99","-1","32","0","0","1066.5999999046326","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","11","31671","0.0-1.0-4.0-2.0","battery-v0.2","","297.89999985694885","&#9761;","elianto","#3366ff99","-1","32","0","0","1148.2999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","12","34662","0.0-1.0-4.0-3.0","battery-v0.2","","137.40000009536743","&#9761;","elianto","#3366ff99","-1","32","0","0","987.4000000953674","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","13","37769","0.0-1.0-4.0-4.0","battery-v0.2","","250.20000004768372","&#9761;","elianto","#3366ff99","-1","32","0","+10","1102.2999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","14","40882","0.0-1.0-4.1-0.1","battery-v0.2","","259.60000014305115","&#9761;","elianto","#3366ff99","-1","32","0","0","1109.7000000476837","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","15","44171","0.0-1.0-4.1-1.1","battery-v0.2","","432.2999999523163","&#9761;","elianto","#3366ff99","-1","32","0","0","843.7000000476837,1283.7999999523163","2","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","16","47217","0.0-1.0-4.1-2.1","battery-v0.2","","192.79999995231628","&#9761;","elianto","#3366ff99","-1","32","0","0","1042.8999998569489","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","17","50211","0.0-1.0-4.1-3.1","battery-v0.2","","137.70000004768372","&#9761;","elianto","#3366ff99","-1","32","0","0","988.7999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","18","53481","0.0-1.0-4.1-4.1","battery-v0.2","","419.09999990463257","&#9761;","elianto","#3366ff99","-1","32","0","+10","830.6000001430511,1269.4000000953674","2","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","19","56737","0.0-1.0-4.2-0.2","battery-v0.2","","396.59999990463257","&#9761;","elianto","#3366ff99","-1","32","0","0","1248.9000000953674","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","20","59996","0.0-1.0-4.2-1.2","battery-v0.2","","405","&#9761;","elianto","#3366ff99","-1","32","0","0","1256","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","21","63324","0.0-1.0-4.2-2.2","battery-v0.2","","475.5","&#9761;","elianto","#3366ff99","-1","32","0","0","1326.7999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","22","67040","0.0-1.0-4.2-3.2","battery-v0.2","","860.4000000953674","&#9761;","elianto","#3366ff99","-1","32","0","0","1710.4000000953674","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","23","70585","0.0-1.0-4.2-4.2","battery-v0.2","","688.7000000476837","&#9761;","elianto","#3366ff99","-1","32","0","+10","1538.7999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","24","73753","0.0-1.0-4.3-0.3","battery-v0.2","","313.7999999523163","&#9761;","elianto","#3366ff99","-1","32","0","0","1165.9000000953674","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","25","76949","0.0-1.0-4.3-1.3","battery-v0.2","","340.5","&#9761;","elianto","#3366ff99","-1","32","0","0","1192.7999999523163,2790.699999809265","2","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","26","79928","0.0-1.0-4.3-2.3","battery-v0.2","","126.29999995231628","&#9761;","elianto","#3366ff99","-1","32","0","0","977.0999999046326","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","27","84241","0.0-1.0-4.3-3.3","battery-v0.2","","1456.3999998569489","&#9761;","elianto","#3366ff99","-1","32","0","0","2307.199999809265","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","28","87286","0.0-1.0-4.3-4.3","battery-v0.2","","192.59999990463257","&#9761;","elianto","#3366ff99","-1","32","0","+10","1042.6000001430511","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","29","90360","0.0-1.0-4.4-0.4","battery-v0.2","","218.20000004768372","&#9761;","elianto","#3366ff99","-1","32","0","0","1069.2999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","30","93350","0.0-1.0-4.4-1.4","battery-v0.2","","136.40000009536743","&#9761;","elianto","#3366ff99","-1","32","0","0","986.5","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","31","96274","0.0-1.0-4.4-2.4","battery-v0.2","","70.69999980926514","&#9761;","elianto","#3366ff99","-1","32","0","0","921.8999998569489","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","32","99270","0.0-1.0-4.4-3.4","battery-v0.2","","139.40000009536743","&#9761;","elianto","#3366ff99","-1","32","0","0","989.7999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","33","102249","0.0-1.0-4.4-4.4","battery-v0.2","","124.59999990463257","&#9761;","elianto","#3366ff99","-1","32","0","+10","974.9000000953674","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-instructions","34","109225","0.0-1.0-4.4-5.4-0.4","battery-v0.2","[{""page_index"":0,""viewing_time"":3157.5999999046326},{""page_index"":1,""viewing_time"":1416.7999999523163},{""page_index"":2,""viewing_time"":2400.5}]","6975.299999952316","","","","","","","","","","","","","",""
"pit-trial","35","113160","0.0-1.0-4.5-0.5","battery-v0.2","","1082","&#9761;","elianto","#3366ff99","-1","32","0","0","1932.2000000476837","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","36","116638","0.0-1.0-4.5-1.5","battery-v0.2","","624.7000000476837","&#9761;","elianto","#3366ff99","-1","32","0","0","1475,3105.7000000476837","2","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","37","119526","0.0-1.0-4.5-2.5","battery-v0.2","","35.5","&#9761;","elianto","#3366ff99","-1","32","0","0","887.5999999046326","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","38","122688","0.0-1.0-4.5-3.5","battery-v0.2","","309.5","&#9761;","elianto","#3366ff99","-1","32","0","0","1159.7999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","39","125886","0.0-1.0-4.5-4.5","battery-v0.2","","342.10000014305115","&#9761;","elianto","#3366ff99","-1","32","0","+10","1193.4000000953674","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","40","129159","0.0-1.0-4.6-0.6","battery-v0.2","","416.09999990463257","&#9761;","elianto","#3366ff99","-1","32","0","0","1267.2999999523163","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","41","132117","0.0-1.0-4.6-1.6","battery-v0.2","","104.29999995231628","&#9761;","elianto","#3366ff99","-1","32","0","0","956.2999999523163,1347.7000000476837","2","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","42","135302","0.0-1.0-4.6-2.6","battery-v0.2","","330","&#9761;","elianto","#3366ff99","-1","32","0","0","1180.1000001430511","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","43","138360","0.0-1.0-4.6-3.6","battery-v0.2","","203.90000009536743","&#9761;","elianto","#3366ff99","-1","32","0","0","1055.4000000953674","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","44","141372","0.0-1.0-4.6-4.6","battery-v0.2","","158.70000004768372","&#9761;","elianto","#3366ff99","-1","32","0","+10","1010.2000000476837","1","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"call-function","45","141373","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","",""
