"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","10","92205","0.0-2.0-4.0-0.0","battery-v0.2","","","682.8000000119209","&#9761;","elianto","#3366ff99","-1","32","0","0","1534","1","0","2","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","11","95757","0.0-2.0-4.0-1.0","battery-v0.2","","","682.4000000059605","&#9761;","elianto","#3366ff99","-1","32","0","0","1537.5999999940395","1","0","2","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","12","100626","0.0-2.0-4.0-2.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","13","105490","0.0-2.0-4.0-3.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","14","110371","0.0-2.0-4.0-4.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","15","110374","0.0-2.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","16","115813","0.0-2.0-6.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2670.5999999940395},{""page_index"":1,""viewing_time"":2766.7000000029802}]","5438","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","17","119379","0.0-2.0-7.0-0.0","battery-v0.2","","","707.2999999970198","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1562.5","1","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","18","124239","0.0-2.0-7.0-1.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","19","129119","0.0-2.0-7.0-2.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","20","132619","0.0-2.0-7.0-3.0","battery-v0.2","","","641.2000000029802","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1491.5","1","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","21","137496","0.0-2.0-7.0-4.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","22","142363","0.0-2.0-7.1-0.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","23","147240","0.0-2.0-7.1-1.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","24","152102","0.0-2.0-7.1-2.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","25","156967","0.0-2.0-7.1-3.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","26","161830","0.0-2.0-7.1-4.1","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","27","161833","0.0-2.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","28","178671","0.0-2.0-9.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":4403.800000011921},{""page_index"":1,""viewing_time"":12434.59999999404}]","16839.20000000298","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","29","182239","0.0-2.0-10.0-0.0","battery-v0.2","","","706.4000000059605","&#9789;","elianto","#f73b6a7A","32","32","1","0","1563.0999999940395","1","0","4","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","30","185520","0.0-2.0-10.0-1.0","battery-v0.2","","","418.09999999403954","&#9789;","elianto","#f73b6a7A","32","32","1","0","1269.9000000059605","1","0","4","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","31","189052","0.0-2.0-10.0-2.0","battery-v0.2","","","664.3999999910593","&#9789;","elianto","#f73b6a7A","32","32","1","0","1520.2999999970198","1","0","4","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","32","192637","0.0-2.0-10.0-3.0","battery-v0.2","","","716.5999999940395","&#9789;","elianto","#f73b6a7A","32","32","1","0","1572.2000000029802","1","0","4","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","33","195957","0.0-2.0-10.0-4.0","battery-v0.2","","","450.59999999403954","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1301.4000000059605","1","0","4","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","34","195960","0.0-2.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","35","209271","0.0-2.0-12.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2757},{""page_index"":1,""viewing_time"":3832.699999988079},{""page_index"":2,""viewing_time"":3135.4000000059605},{""page_index"":3,""viewing_time"":2340.5},{""page_index"":4,""viewing_time"":1243.7999999970198}]","13310","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","36","212324","0.0-2.0-13.0-0.0","battery-v0.2","","","3048","","","","","","","","","","","","","","","SPACE","0","","","","","","",""
"pit-instructions","37","218665","0.0-2.0-13.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6294.899999991059}]","6295.29999999702","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","38","222806","0.0-2.0-14.0-0.0","battery-v0.2","","","4136.600000008941","","","","","","","","","","","","","","","10","0","","","","","","",""
"pit-instructions","39","224305","0.0-2.0-14.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1483.0999999940395}]","1483.7000000029802","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","40","227991","0.0-2.0-15.0-0.0","battery-v0.2","","","3681.1000000089407","","","","","","","","","","","","","","","0","0","","","","","","",""
"pit-instructions","41","229002","0.0-2.0-15.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":995.0999999940395}]","995.5999999940395","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","42","235099","0.0-2.0-16.0-0.0","battery-v0.2","","","6092.79999999702","","","","","","","","","","","","","","","False","1","","","","","","",""
"pit-instructions","43","239611","0.0-2.0-16.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":4495.100000008941}]","4495.800000011921","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","44","240452","0.0-2.0-16.0-2.0-0.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":838.0999999940395}]","838.6999999880791","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","45","242785","0.0-2.0-16.1-0.1","battery-v0.2","","","2328.7999999970198","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","46","243913","0.0-2.0-16.1-1.1","battery-v0.2","","[{""page_index"":0,""viewing_time"":1111.5999999940395}]","1112.2000000029802","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","47","247295","0.0-2.0-17.0-0.0","battery-v0.2","","","3378.7999999970198","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","48","248128","0.0-2.0-17.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":816.2000000029802}]","816.7000000029802","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","49","252139","0.0-2.0-18.0-0.0","battery-v0.2","","","4007.2999999970198","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","50","253119","0.0-2.0-18.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":959.8000000119209}]","960.3000000119209","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","51","260140","0.0-3.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1851.5},{""page_index"":1,""viewing_time"":1591.3999999910593},{""page_index"":2,""viewing_time"":3575.5}]","7018.79999999702","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","52","263801","0.0-4.0","battery-v0.2","","","787.8000000119209","&#9730;","elianto","#3366ff99","32","32","1","+10","1642.6000000089407","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","1","1","1","win","go","0"
"pit-trial","53","267403","0.0-5.0","battery-v0.2","","","735","&#9733;","elianto","#3366ff99","-1","32","0","0","1585.3999999910593","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","2","2","2","win","no-go","0"
"pit-trial","54","271087","0.0-6.0","battery-v0.2","","","824.3999999910593","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1674.9000000059605","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","3","0","4","lose","no-go","0"
"pit-trial","55","274820","0.0-7.0","battery-v0.2","","","874.6000000089407","&#9752;","elianto","#f73b6a7A","32","32","1","0","1724.5","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","4","3","3","lose","go","0"
"pit-trial","56","278793","0.0-8.0","battery-v0.2","","","1105.3999999910593","&#9752;","elianto","#f73b6a7A","32","32","1","0","1958.7999999970198","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","5","3","3","lose","go","0"
"pit-trial","57","282257","0.0-9.0","battery-v0.2","","","604.6999999880791","&#9730;","elianto","#3366ff99","32","32","1","0","1457","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","6","1","1","win","go","1"
"pit-trial","58","287118","0.0-10.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","7","2","2","win","no-go","0"
"pit-trial","59","291485","0.0-11.0","battery-v0.2","","","1497.7000000029802","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","2352.5","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","8","0","4","lose","no-go","0"
"pit-trial","60","296356","0.0-12.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","0","","0","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","9","2","2","win","no-go","1"
"pit-trial","61","299861","0.0-13.0","battery-v0.2","","","635.5999999940395","&#9730;","elianto","#3366ff99","32","32","1","+10","1490.2000000029802","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","10","1","1","win","go","0"
"pit-trial","62","303492","0.0-14.0","battery-v0.2","","","773.6000000089407","&#9752;","elianto","#f73b6a7A","32","32","1","0","1623.8999999910593","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","11","3","3","lose","go","0"
"pit-trial","63","308363","0.0-15.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","12","0","4","lose","no-go","1"
"pit-trial","64","312710","0.0-16.0","battery-v0.2","","","1487.2000000029802","&#9733;","elianto","#3366ff99","-1","32","0","0","2338.7999999970198,2440.5","2","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","13","2","2","win","no-go","0"
"pit-trial","65","316739","0.0-17.0","battery-v0.2","","","1165.9000000059605","&#9752;","elianto","#f73b6a7A","32","32","1","0","2017.5","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","14","3","3","lose","go","0"
"pit-trial","66","320231","0.0-18.0","battery-v0.2","","","626.5","&#9730;","elianto","#3366ff99","32","32","1","+10","1484.2999999970198","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","15","1","1","win","go","0"
"pit-trial","67","325095","0.0-19.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","16","0","4","lose","no-go","0"
"pit-trial","68","328837","0.0-20.0","battery-v0.2","","","879.7000000029802","&#9752;","elianto","#f73b6a7A","32","32","1","0","1733.0999999940395","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","17","3","3","lose","go","0"
"pit-trial","69","333703","0.0-21.0","battery-v0.2","","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","18","0","4","lose","no-go","0"
"pit-trial","70","338569","0.0-22.0","battery-v0.2","","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","19","2","2","win","no-go","0"
"pit-trial","71","341965","0.0-23.0","battery-v0.2","","","531.2999999970198","&#9730;","elianto","#3366ff99","32","32","1","0","1383.2000000029802","1","1","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","20","1","1","win","go","1"
"pit-instructions","72","346636","0.0-24.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2381.5},{""page_index"":1,""viewing_time"":2286.2000000029802}]","4668.399999991059","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","73","350299","0.0-25.0","battery-v0.2","","","805.0999999940395","d","elianto","#3366ff99","32","32","1","0","1655.5999999940395","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","21","2","1","win","go","1"
"pit-trial","74","354063","0.0-26.0","battery-v0.2","","","891.2999999970198","k","elianto","#f73b6a7A","32","32","1","0","1745.699999988079","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","22","3","3","lose","go","0"
"pit-trial","75","357847","0.0-27.0","battery-v0.2","","","921.4000000059605","j","elianto","#3366ff99","-1","32","0","0","1778.7000000029802","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","23","1","2","win","no-go","0"
"pit-trial","76","361499","0.0-28.0","battery-v0.2","","","784.5","v","elianto","#3366ff99","-1","32","0","0","1636.2999999970198","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","24","0","2","win","no-go","0"
"pit-trial","77","366366","0.0-29.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","25","2","1","win","go","0"
"pit-trial","78","371221","0.0-30.0","battery-v0.2","","","-1","k","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","26","3","3","lose","go","0"
"pit-trial","79","375006","0.0-31.0","battery-v0.2","","","926.8999999910593","j","elianto","#3366ff99","-1","32","0","0","1777.7999999970198","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","27","1","2","win","no-go","0"
"pit-trial","80","379882","0.0-32.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","28","0","2","win","no-go","0"
"pit-trial","81","384757","0.0-33.0","battery-v0.2","","","-1","v","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","29","0","2","win","no-go","0"
"pit-trial","82","388561","0.0-34.0","battery-v0.2","","","942.4000000059605","j","elianto","#3366ff99","-1","32","0","+10","1794.9000000059605","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","30","1","2","win","no-go","1"
"pit-trial","83","393434","0.0-35.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","31","2","1","win","go","0"
"pit-trial","84","397585","0.0-36.0","battery-v0.2","","","1283.2000000029802","k","elianto","#f73b6a7A","32","32","1","-10","2138.2000000029802","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","32","3","3","lose","go","1"
"pit-trial","85","402447","0.0-37.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","33","2","1","win","go","0"
"pit-trial","86","406886","0.0-38.0","battery-v0.2","","","1565.2999999970198","v","elianto","#3366ff99","-1","32","0","+10","2421.5999999940395","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","34","0","2","win","no-go","1"
"pit-trial","87","411746","0.0-39.0","battery-v0.2","","","-1","k","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","35","3","3","lose","go","0"
"pit-trial","88","415631","0.0-40.0","battery-v0.2","","","1023.4000000059605","j","elianto","#3366ff99","-1","32","0","+10","1874.0999999940395","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","36","1","2","win","no-go","1"
"pit-trial","89","419158","0.0-41.0","battery-v0.2","","","658.0999999940395","v","elianto","#3366ff99","-1","32","0","0","1509.300000011921","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","37","0","2","win","no-go","0"
"pit-trial","90","424023","0.0-42.0","battery-v0.2","","","-1","j","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","38","1","2","win","no-go","1"
"pit-trial","91","427747","0.0-43.0","battery-v0.2","","","859.5","k","elianto","#f73b6a7A","32","32","1","0","1711.5999999940395","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","39","3","3","lose","go","0"
"pit-trial","92","431889","0.0-44.0","battery-v0.2","","","1271.7000000029802","d","elianto","#3366ff99","32","32","1","+10","2127.2999999970198","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","40","2","1","win","go","0"
"pit-trial","93","435416","0.0-45.0","battery-v0.2","","","654","v","elianto","#3366ff99","-1","32","0","0","1510","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","41","0","2","win","no-go","0"
"pit-trial","94","439328","0.0-46.0","battery-v0.2","","","1042","k","elianto","#f73b6a7A","32","32","1","-10","1895.5","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","42","3","3","lose","go","1"
"pit-trial","95","443684","0.0-47.0","battery-v0.2","","","1488.5999999940395","d","elianto","#3366ff99","32","32","1","+10","2343.2000000029802","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","43","2","1","win","go","0"
"pit-trial","96","447341","0.0-48.0","battery-v0.2","","","793.7999999970198","j","elianto","#3366ff99","-1","32","0","0","1645.699999988079","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","44","1","2","win","no-go","0"
"pit-trial","97","451210","0.0-49.0","battery-v0.2","","","999.8000000119209","v","elianto","#3366ff99","-1","32","0","+10","1850.5","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","45","0","2","win","no-go","1"
"pit-trial","98","456079","0.0-50.0","battery-v0.2","","","-1","d","elianto","#3366ff99","32","-1","0","+10","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","46","2","1","win","go","1"
"pit-trial","99","459752","0.0-51.0","battery-v0.2","","","815.4000000059605","k","elianto","#f73b6a7A","32","32","1","0","1667.5999999940395","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","47","3","3","lose","go","0"
"pit-trial","100","463734","0.0-52.0","battery-v0.2","","","1120.4000000059605","j","elianto","#3366ff99","-1","32","0","0","1970.5","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","48","1","2","win","no-go","0"
"pit-trial","101","468609","0.0-53.0","battery-v0.2","","","-1","j","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","49","1","2","win","no-go","0"
"pit-trial","102","472410","0.0-54.0","battery-v0.2","","","928.5","d","elianto","#3366ff99","32","32","1","+10","1783.2999999970198","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","50","2","1","win","go","0"
"pit-trial","103","476086","0.0-55.0","battery-v0.2","","","818","k","elianto","#f73b6a7A","32","32","1","0","1670.7999999970198","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","51","3","3","lose","go","0"
"pit-trial","104","480153","0.0-56.0","battery-v0.2","","","1194.9000000059605","v","elianto","#3366ff99","-1","32","0","0","2052.9000000059605","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","52","0","2","win","no-go","0"
"pit-trial","105","484577","0.0-57.0","battery-v0.2","","","1559.5","w","elianto","#f73b6a7A","32","32","1","0","2416.2000000029802","1","2","","","","","","","60e4ea15046cb3d1e64cedcc&order=1&STUDY_ID=61caf85b4892b889f6411591","53","5","3","lose","go","0"
