"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","19","93840","0.0-1.0-7.0-3.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"pit-trial","20","99349","0.0-1.0-7.0-4.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"call-function","21","99352","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","22","113957","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":14062.69999999553},{""page_index"":1,""viewing_time"":540.2000000029802}]","14603.89999999851","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","23","117498","0.0-1.0-10.0-0.0","battery-v0.2","","35.79999999701977","&#9789;","elianto","#f73b6a7A","32","32","1","0","1537.3999999985099,2549.60000000149","2","0","4","","","","","","","","","",""
"pit-trial","24","121138","0.0-1.0-10.0-1.0","battery-v0.2","","134","&#9789;","elianto","#f73b6a7A","32","32","1","0","1634.3999999985099,3125.10000000149","2","0","4","","","","","","","","","",""
"pit-trial","25","125146","0.0-1.0-10.0-2.0","battery-v0.2","","500.70000000298023","&#9789;","elianto","#f73b6a7A","32","32","1","0","2002.8999999985099","1","0","4","","","","","","","","","",""
"pit-trial","26","130656","0.0-1.0-10.0-3.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","1442.6999999955297,4907.0999999940395","2","0","4","","","","","","","","","",""
"pit-trial","27","134464","0.0-1.0-10.0-4.0","battery-v0.2","","303.6000000014901","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1803.7999999970198","1","0","4","","","","","","","","","",""
"pit-trial","28","138016","0.0-1.0-10.1-0.1","battery-v0.2","","44.100000001490116","&#9789;","elianto","#f73b6a7A","32","32","1","0","665.8999999985099,1545.1999999955297,3482.10000000149","3","0","4","","","","","","","","","",""
"pit-trial","29","142811","0.0-1.0-10.1-1.1","battery-v0.2","","1290.6000000014901","&#9789;","elianto","#f73b6a7A","32","32","1","0","2790.7000000029802","1","0","4","","","","","","","","","",""
"pit-trial","30","148315","0.0-1.0-10.1-2.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","1425,3503.5","2","0","4","","","","","","","","","",""
"pit-trial","31","153153","0.0-1.0-10.1-3.1","battery-v0.2","","1329.5","&#9789;","elianto","#f73b6a7A","32","32","1","0","1501.2999999970198,2830.7999999970198","2","0","4","","","","","","","","","",""
"pit-trial","32","158662","0.0-1.0-10.1-4.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","4116","1","0","4","","","","","","","","","",""
"pit-trial","33","162611","0.0-1.0-10.2-0.2","battery-v0.2","","439.30000000447035","&#9789;","elianto","#f73b6a7A","32","32","1","0","1941.7000000029802","1","0","4","","","","","","","","","",""
"pit-trial","34","168113","0.0-1.0-10.2-1.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","244.79999999701977,1453.2999999970198,3907.39999999851","3","0","4","","","","","","","","","",""
"pit-trial","35","171767","0.0-1.0-10.2-2.2","battery-v0.2","","150.29999999701977","&#9789;","elianto","#f73b6a7A","32","32","1","0","1651.7000000029802","1","0","4","","","","","","","","","",""
"pit-trial","36","175353","0.0-1.0-10.2-3.2","battery-v0.2","","82.5","&#9789;","elianto","#f73b6a7A","32","32","1","0","1583.1000000014901","1","0","4","","","","","","","","","",""
"pit-trial","37","179041","0.0-1.0-10.2-4.2","battery-v0.2","","181.5","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1683.5","1","0","4","","","","","","","","","",""
"call-function","38","179042","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","39","185748","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":2086.5},{""page_index"":1,""viewing_time"":1494.7999999970198},{""page_index"":2,""viewing_time"":1012.2000000029802},{""page_index"":3,""viewing_time"":794.0999999940395},{""page_index"":4,""viewing_time"":531.4000000059605},{""page_index"":5,""viewing_time"":394.3999999985099},{""page_index"":6,""viewing_time"":395.1000000014901}]","6709.0999999940395","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","40","198181","0.0-1.0-13.0","battery-v0.2","","12431.10000000149","","","","","","","","","","","","","Do nothing,10,10,False,True,False","3","","","","","","",""
"pit-instructions","41","201641","0.0-1.0-14.0-0.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":3454.10000000149}]","3454.7999999970198","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","42","205199","0.0-1.0-14.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1227.6000000014901},{""page_index"":1,""viewing_time"":698.2000000029802},{""page_index"":2,""viewing_time"":162.89999999850988},{""page_index"":3,""viewing_time"":163},{""page_index"":4,""viewing_time"":146.70000000298023},{""page_index"":5,""viewing_time"":161.29999999701977},{""page_index"":6,""viewing_time"":163.60000000149012},{""page_index"":7,""viewing_time"":162.79999999701977},{""page_index"":8,""viewing_time"":162.5},{""page_index"":9,""viewing_time"":180.20000000298023},{""page_index"":10,""viewing_time"":163.10000000149012},{""page_index"":11,""viewing_time"":163}]","3555.5","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","43","206460","0.0-1.0-14.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":160.70000000298023},{""page_index"":1,""viewing_time"":195.29999999701977},{""page_index"":2,""viewing_time"":429.1000000014901},{""page_index"":3,""viewing_time"":148.69999999552965},{""page_index"":4,""viewing_time"":163.40000000596046},{""page_index"":5,""viewing_time"":161.5}]","1259.6000000014901","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","44","207289","0.0-1.0-14.0-3.0","battery-v0.2","[{""page_index"":0,""viewing_time"":162.10000000149012},{""page_index"":1,""viewing_time"":160.69999999552965},{""page_index"":2,""viewing_time"":162.40000000596046},{""page_index"":3,""viewing_time"":179.69999999552965},{""page_index"":4,""viewing_time"":161.10000000149012}]","826.7000000029802","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","45","207618","0.0-1.0-14.0-4.0","battery-v0.2","[{""page_index"":0,""viewing_time"":162.10000000149012},{""page_index"":1,""viewing_time"":164.5}]","327.30000000447035","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","46","209139","0.0-1.0-14.0-5.0","battery-v0.2","[{""page_index"":0,""viewing_time"":141.70000000298023},{""page_index"":1,""viewing_time"":178.79999999701977},{""page_index"":2,""viewing_time"":213},{""page_index"":3,""viewing_time"":146.89999999850988},{""page_index"":4,""viewing_time"":197.60000000149012},{""page_index"":5,""viewing_time"":478.8999999985099},{""page_index"":6,""viewing_time"":161.70000000298023}]","1519.3000000044703","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","47","229809","0.0-1.0-14.0-6.0","battery-v0.2","","20666.30000000447","","","","","","","","","","","","","SPACE,10,10,True,True,True","0","","","","","","",""
"pit-instructions","48","233526","0.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1434.8999999985099},{""page_index"":1,""viewing_time"":897.9000000059605},{""page_index"":2,""viewing_time"":1378.7999999970198}]","3712.10000000149","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","49","237521","0.0-3.0","battery-v0.2","","488.29999999701977","&#9752;","elianto","#f73b6a7A","32","32","1","0","1988.7000000029802","1","1","","","","","003","1","3","3","lose","go","0"
"pit-trial","50","241969","0.0-4.0","battery-v0.2","","944","&#9730;","elianto","#3366ff99","32","32","1","+10","2444.2000000029802","1","1","","","","","003","2","1","1","win","go","0"
"pit-trial","51","247481","0.0-5.0","battery-v0.2","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","003","3","2","2","win","no-go","0"
"pit-trial","52","252993","0.0-6.0","battery-v0.2","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","003","4","0","4","lose","no-go","0"
