"trial_type","trial_index","time_elapsed","internal_node_id","task_version","rune","rune_set","hex","correct","choice","rt","accuracy","outcome","keys","total_keys","sub","block","trial","stimulus","robot","valence","action","sham"
"pit-trial","35","170157","0.0-35.0","battery-v0.2","u","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","35","0","2","win","no-go","0"
"pit-trial","36","175019","0.0-36.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","36","2","4","lose","no-go","0"
"pit-trial","37","179874","0.0-37.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","37","2","4","lose","no-go","0"
"pit-trial","38","184735","0.0-38.0","battery-v0.2","u","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","38","0","2","win","no-go","0"
"pit-trial","39","189592","0.0-39.0","battery-v0.2","g","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","39","3","1","win","go","0"
"pit-trial","40","194449","0.0-40.0","battery-v0.2","l","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","40","1","3","lose","go","0"
"pit-trial","41","199308","0.0-41.0","battery-v0.2","g","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","41","3","1","win","go","0"
"pit-trial","42","204166","0.0-42.0","battery-v0.2","u","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","42","0","2","win","no-go","0"
"pit-trial","43","209023","0.0-43.0","battery-v0.2","l","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","43","1","3","lose","go","0"
"pit-trial","44","213884","0.0-44.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","44","2","4","lose","no-go","0"
"pit-trial","45","218742","0.0-45.0","battery-v0.2","g","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","45","3","1","win","go","0"
"pit-trial","46","223604","0.0-46.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","46","2","4","lose","no-go","0"
"pit-trial","47","228461","0.0-47.0","battery-v0.2","u","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","47","0","2","win","no-go","0"
"pit-trial","48","233319","0.0-48.0","battery-v0.2","l","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","48","1","3","lose","go","0"
"pit-trial","49","238177","0.0-49.0","battery-v0.2","u","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","49","0","2","win","no-go","0"
"pit-trial","50","243035","0.0-50.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","50","2","4","lose","no-go","0"
"pit-trial","51","247893","0.0-51.0","battery-v0.2","g","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","51","3","1","win","go","0"
"pit-trial","52","252750","0.0-52.0","battery-v0.2","l","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","52","1","3","lose","go","0"
"pit-trial","53","257609","0.0-53.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","53","2","4","lose","no-go","0"
"pit-trial","54","262467","0.0-54.0","battery-v0.2","l","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","54","1","3","lose","go","0"
"pit-trial","55","267324","0.0-55.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","55","5","4","lose","no-go","0"
"pit-trial","56","272182","0.0-56.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","56","4","3","lose","go","0"
"pit-trial","57","277040","0.0-57.0","battery-v0.2","l","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","57","1","3","lose","go","0"
"pit-trial","58","281899","0.0-58.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","58","4","3","lose","go","0"
"pit-trial","59","286756","0.0-59.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","59","2","4","lose","no-go","0"
"pit-trial","60","291617","0.0-60.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","60","5","4","lose","no-go","0"
"pit-trial","61","296477","0.0-61.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","-10","[]","0","3&age=8&participant_ID=5&order=1","2","61","5","4","lose","no-go","1"
"pit-trial","62","301338","0.0-62.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","62","2","4","lose","no-go","0"
"pit-trial","63","306196","0.0-63.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","63","4","3","lose","go","0"
"pit-trial","64","311058","0.0-64.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","64","6","2","win","no-go","1"
"pit-trial","65","315920","0.0-65.0","battery-v0.2","a","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","65","2","4","lose","no-go","0"
"pit-trial","66","320778","0.0-66.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","66","4","3","lose","go","0"
"pit-trial","67","325636","0.0-67.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","67","5","4","lose","no-go","0"
"pit-trial","68","330497","0.0-68.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","68","6","2","win","no-go","1"
"pit-trial","69","335358","0.0-69.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","69","6","2","win","no-go","0"
"pit-trial","70","340220","0.0-70.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","70","7","1","win","go","0"
"pit-trial","71","345079","0.0-71.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","71","5","4","lose","no-go","0"
"pit-trial","72","349942","0.0-72.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","72","4","3","lose","go","1"
"pit-trial","73","354800","0.0-73.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","73","6","2","win","no-go","0"
"pit-trial","74","359659","0.0-74.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","-10","[]","0","3&age=8&participant_ID=5&order=1","2","74","5","4","lose","no-go","1"
"pit-trial","75","364517","0.0-75.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","75","4","3","lose","go","0"
"pit-trial","76","369379","0.0-76.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","76","7","1","win","go","0"
"pit-trial","77","374236","0.0-77.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","77","4","3","lose","go","0"
"pit-trial","78","379100","0.0-78.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","78","5","4","lose","no-go","0"
"pit-trial","79","385313","0.0-79.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","79","7","1","win","go","0"
"pit-trial","80","392049","0.0-80.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","80","6","2","win","no-go","0"
"pit-trial","81","398526","0.0-81.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","81","7","1","win","go","0"
"pit-trial","82","405501","0.0-82.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","82","5","4","lose","no-go","0"
"pit-trial","83","412584","0.0-83.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","83","6","2","win","no-go","0"
"pit-trial","84","419685","0.0-84.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","84","4","3","lose","go","0"
"pit-trial","85","426891","0.0-85.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","85","4","3","lose","go","0"
"pit-trial","86","433823","0.0-86.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","86","7","1","win","go","0"
"pit-trial","87","440014","0.0-87.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","-10","[]","0","3&age=8&participant_ID=5&order=1","2","87","5","4","lose","no-go","1"
"pit-trial","88","446378","0.0-88.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","88","6","2","win","no-go","1"
"pit-trial","89","453257","0.0-89.0","battery-v0.2","s","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","89","5","4","lose","no-go","0"
"pit-trial","90","460019","0.0-90.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","90","7","1","win","go","0"
"pit-trial","91","466901","0.0-91.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","91","6","2","win","no-go","0"
"pit-trial","92","473793","0.0-92.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","92","4","3","lose","go","0"
"pit-trial","93","480206","0.0-93.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","93","6","2","win","no-go","0"
"pit-trial","94","487950","0.0-94.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","94","8","1","win","go","0"
"pit-trial","95","494746","0.0-95.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","95","7","1","win","go","0"
"pit-trial","96","501014","0.0-96.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","96","4","3","lose","go","0"
"pit-trial","97","507014","0.0-97.0","battery-v0.2","p","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","97","4","3","lose","go","0"
"pit-trial","98","513917","0.0-98.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","2","98","8","1","win","go","1"
"pit-trial","99","518778","0.0-99.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","99","6","2","win","no-go","1"
"pit-trial","100","523637","0.0-100.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","100","7","1","win","go","0"
"pit-trial","101","528496","0.0-101.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","101","7","1","win","go","0"
"pit-trial","102","533356","0.0-102.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","102","8","1","win","go","0"
"pit-trial","103","538218","0.0-103.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","103","9","2","win","no-go","0"
"pit-trial","104","543077","0.0-104.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","104","6","2","win","no-go","1"
"pit-trial","105","547937","0.0-105.0","battery-v0.2","e","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","105","7","1","win","go","0"
"pit-trial","106","552795","0.0-106.0","battery-v0.2","w","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","106","6","2","win","no-go","0"
"pit-trial","107","557655","0.0-107.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","107","9","2","win","no-go","0"
"pit-trial","108","562519","0.0-108.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","108","8","1","win","go","0"
"pit-trial","109","567382","0.0-109.0","battery-v0.2","v","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","109","11","4","lose","no-go","0"
"pit-trial","110","572245","0.0-110.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","110","9","2","win","no-go","0"
"pit-trial","111","577109","0.0-111.0","battery-v0.2","j","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","111","10","3","lose","go","0"
"pit-trial","112","581968","0.0-112.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","2","112","8","1","win","go","1"
"pit-trial","113","586825","0.0-113.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","113","9","2","win","no-go","1"
"pit-trial","114","591687","0.0-114.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","114","8","1","win","go","0"
"pit-trial","115","596537","0.0-115.0","battery-v0.2","v","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","115","11","4","lose","no-go","0"
"pit-trial","116","601393","0.0-116.0","battery-v0.2","j","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","116","10","3","lose","go","1"
"pit-trial","117","606251","0.0-117.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","117","9","2","win","no-go","0"
"pit-trial","118","611110","0.0-118.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","118","8","1","win","go","0"
"pit-trial","119","615963","0.0-119.0","battery-v0.2","j","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","119","10","3","lose","go","0"
"pit-trial","120","620821","0.0-120.0","battery-v0.2","v","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","120","11","4","lose","no-go","0"
"pit-trial","121","625682","0.0-121.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","121","9","2","win","no-go","0"
"pit-trial","122","630541","0.0-122.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","122","8","1","win","go","0"
"pit-trial","123","635401","0.0-123.0","battery-v0.2","v","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","123","11","4","lose","no-go","0"
"pit-trial","124","640259","0.0-124.0","battery-v0.2","j","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","124","10","3","lose","go","0"
"pit-trial","125","645115","0.0-125.0","battery-v0.2","v","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","125","11","4","lose","no-go","0"
"pit-trial","126","649974","0.0-126.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","2","126","8","1","win","go","1"
"pit-trial","127","654835","0.0-127.0","battery-v0.2","j","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","127","10","3","lose","go","0"
"pit-trial","128","659697","0.0-128.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","128","9","2","win","no-go","0"
"pit-trial","129","664554","0.0-129.0","battery-v0.2","v","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","129","11","4","lose","no-go","0"
"pit-trial","130","669412","0.0-130.0","battery-v0.2","j","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","130","10","3","lose","go","0"
"pit-trial","131","674274","0.0-131.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","131","8","1","win","go","0"
"pit-trial","132","679133","0.0-132.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","132","9","2","win","no-go","1"
"pit-trial","133","683994","0.0-133.0","battery-v0.2","j","elianto","#f73b6a7A","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","133","10","3","lose","go","1"
"pit-trial","134","688854","0.0-134.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","134","9","2","win","no-go","0"
"pit-trial","135","693718","0.0-135.0","battery-v0.2","v","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","135","11","4","lose","no-go","0"
"pit-trial","136","698581","0.0-136.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","+10","[]","0","3&age=8&participant_ID=5&order=1","2","136","8","1","win","go","1"
"pit-trial","137","703439","0.0-137.0","battery-v0.2","v","elianto","#f73b6a7A","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","2","137","11","4","lose","no-go","0"
"pit-trial","138","708299","0.0-138.0","battery-v0.2","d","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","2","138","9","2","win","no-go","0"
"pit-trial","139","713156","0.0-139.0","battery-v0.2","j","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","2","139","10","3","lose","go","0"
"pit-trial","140","718020","0.0-140.0","battery-v0.2","k","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","2","140","8","1","win","go","0"
"pit-trial","141","722880","0.0-141.0","battery-v0.2","r","elianto","#3366ff99","-1","-1","-1","1","+10","[]","0","3&age=8&participant_ID=5&order=1","3","141","1","2","win","no-go","0"
"pit-trial","142","727740","0.0-142.0","battery-v0.2","m","elianto","#3366ff99","-1","-1","-1","1","0","[]","0","3&age=8&participant_ID=5&order=1","3","142","0","2","win","no-go","1"
"pit-trial","143","732604","0.0-143.0","battery-v0.2","h","elianto","#f73b6a7A","32","-1","-1","0","-10","[]","0","3&age=8&participant_ID=5&order=1","3","143","3","3","lose","go","0"
"pit-trial","144","737464","0.0-144.0","battery-v0.2","y","elianto","#3366ff99","32","-1","-1","0","0","[]","0","3&age=8&participant_ID=5&order=1","3","144","2","1","win","go","0"
