"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","10","489413","0.0-1.0-4.0-1.0","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","11","494275","0.0-1.0-4.0-2.0","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","12","499140","0.0-1.0-4.0-3.0","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","13","504006","0.0-1.0-4.0-4.0","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","14","504009","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","15","546349","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":17001.69999998808},{""page_index"":1,""viewing_time"":25336.099999964237}]","42339.09999996424","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","16","549562","0.0-1.0-7.0-0.0","battery-v0.2","","354.30000001192093","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1204.8999999761581","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","17","554425","0.0-1.0-7.0-1.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","18","559291","0.0-1.0-7.0-2.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","19","564157","0.0-1.0-7.0-3.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","20","567457","0.0-1.0-7.0-4.0","battery-v0.2","","444","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1294.2999999523163","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","21","572323","0.0-1.0-7.1-0.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","22","577189","0.0-1.0-7.1-1.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","23","582046","0.0-1.0-7.1-2.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","24","586905","0.0-1.0-7.1-3.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","25","591771","0.0-1.0-7.1-4.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","26","591773","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","27","926168","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":298056.1999999881},{""page_index"":1,""viewing_time"":36337.30000001192}]","334395.39999997616","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","28","931034","0.0-1.0-10.0-0.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","29","934625","0.0-1.0-10.0-1.0","battery-v0.2","","734.9000000357628","&#9789;","elianto","#f73b6a7A","32","32","1","0","1585.199999988079","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","30","938096","0.0-1.0-10.0-2.0","battery-v0.2","","617","&#9789;","elianto","#f73b6a7A","32","32","1","0","1467.3999999761581","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","31","941523","0.0-1.0-10.0-3.0","battery-v0.2","","571.7999999523163","&#9789;","elianto","#f73b6a7A","32","32","1","0","1423.7999999523163","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"pit-trial","32","945068","0.0-1.0-10.0-4.0","battery-v0.2","","685.5999999642372","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1537.199999988079","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999","","","","","","","","","",""
"call-function","33","945071","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","34","1035471","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":48660.80000001192},{""page_index"":1,""viewing_time"":7725.699999988079},{""page_index"":2,""viewing_time"":13258.699999988079},{""page_index"":3,""viewing_time"":3590.199999988079},{""page_index"":4,""viewing_time"":1331.6000000238419},{""page_index"":3,""viewing_time"":13897.099999964237},{""page_index"":4,""viewing_time"":1935}]","90399.80000001192","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","35","1040594","0.0-1.0-13.0-0.0","battery-v0.2","","5117.300000011921","","","","","","","","","","","","","","","SPACE","0","","","","","","",""
"pit-instructions","36","1042316","0.0-1.0-13.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1675.5}]","1676.199999988079","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","37","1050447","0.0-1.0-14.0-0.0","battery-v0.2","","8126.699999988079","","","","","","","","","","","","","","","10","0","","","","","","",""
"pit-instructions","38","1052072","0.0-1.0-14.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1608}]","1608.9000000357628","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","39","1097978","0.0-1.0-15.0-0.0","battery-v0.2","","45901.69999998808","","","","","","","","","","","","","","","0","0","","","","","","",""
"pit-instructions","40","1099726","0.0-1.0-15.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1731}]","1731.5","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","41","1107418","0.0-1.0-16.0-0.0","battery-v0.2","","7688.800000011921","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","42","1109152","0.0-1.0-16.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1717.699999988079}]","1718.300000011921","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","43","1114339","0.0-1.0-17.0-0.0","battery-v0.2","","5183.299999952316","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","44","1116355","0.0-1.0-17.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1998.300000011921}]","1998.9000000357628","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","45","1149197","0.0-1.0-18.0-0.0","battery-v0.2","","32838.10000002384","","","","","","","","","","","","","","","True","0","","","","","","",""
"pit-instructions","46","1150423","0.0-1.0-18.0-1.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1207.8999999761581}]","1208.800000011921","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","47","1156593","0.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1605},{""page_index"":1,""viewing_time"":2528.400000035763},{""page_index"":2,""viewing_time"":2032.699999988079}]","6166.800000011921","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","48","1160359","0.0-3.0","battery-v0.2","","901.8999999761581","&#9733;","elianto","#3366ff99","-1","32","0","0","1754.199999988079","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","1","2","2","win","no-go","0"
"pit-trial","49","1164628","0.0-4.0","battery-v0.2","","1408.5999999642372","&#9728;","elianto","#f73b6a7A","-1","32","0","0","2259.399999976158","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","2","0","4","lose","no-go","1"
"pit-trial","50","1168692","0.0-5.0","battery-v0.2","","1203.8999999761581","&#9730;","elianto","#3366ff99","32","32","1","+10","2054.5","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","3","1","1","win","go","0"
"pit-trial","51","1173406","0.0-6.0","battery-v0.2","","1854.5","&#9752;","elianto","#f73b6a7A","32","32","1","0","2705.199999988079","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","4","3","3","lose","go","0"
"pit-trial","52","1177289","0.0-7.0","battery-v0.2","","1023.5","&#9730;","elianto","#3366ff99","32","32","1","0","1874","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","5","1","1","win","go","1"
"pit-trial","53","1181250","0.0-8.0","battery-v0.2","","1103.7999999523163","&#9728;","elianto","#f73b6a7A","-1","32","0","0","1954.0999999642372","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","6","0","4","lose","no-go","1"
"pit-trial","54","1186105","0.0-9.0","battery-v0.2","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","0","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","7","3","3","lose","go","1"
"pit-trial","55","1189921","0.0-10.0","battery-v0.2","","962.1000000238419","&#9733;","elianto","#3366ff99","-1","32","0","+10","1812.7000000476837","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","8","2","2","win","no-go","1"
"pit-trial","56","1194784","0.0-11.0","battery-v0.2","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","9","3","3","lose","go","0"
"pit-trial","57","1198698","0.0-12.0","battery-v0.2","","1056.5","&#9730;","elianto","#3366ff99","32","32","1","+10","1906.6000000238419","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","10","1","1","win","go","0"
"pit-trial","58","1202331","0.0-13.0","battery-v0.2","","774.5","&#9733;","elianto","#3366ff99","-1","32","0","0","1626.0999999642372","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","11","2","2","win","no-go","0"
"pit-trial","59","1207189","0.0-14.0","battery-v0.2","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","12","0","4","lose","no-go","1"
"pit-trial","60","1211009","0.0-15.0","battery-v0.2","","963.3000000119209","&#9733;","elianto","#3366ff99","-1","32","0","0","1814.1000000238419","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","13","2","2","win","no-go","0"
"pit-trial","61","1214676","0.0-16.0","battery-v0.2","","812.4000000357628","&#9730;","elianto","#3366ff99","32","32","1","+10","1662.6000000238419","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","14","1","1","win","go","0"
"pit-trial","62","1219536","0.0-17.0","battery-v0.2","","-1","&#9752;","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","15","3","3","lose","go","0"
"pit-trial","63","1224395","0.0-18.0","battery-v0.2","","-1","&#9728;","elianto","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","16","0","4","lose","no-go","1"
"pit-trial","64","1228079","0.0-19.0","battery-v0.2","","829.8999999761581","&#9730;","elianto","#3366ff99","32","32","1","+10","1680","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","17","1","1","win","go","0"
"pit-trial","65","1231698","0.0-20.0","battery-v0.2","","759.2000000476837","&#9752;","elianto","#f73b6a7A","32","32","1","0","1609.7000000476837","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","18","3","3","lose","go","0"
"pit-trial","66","1236562","0.0-21.0","battery-v0.2","","-1","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","19","2","2","win","no-go","0"
"pit-trial","67","1240241","0.0-22.0","battery-v0.2","","820.5","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1670.5999999642372","1","1","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","20","0","4","lose","no-go","0"
"pit-instructions","68","1246754","0.0-23.0","battery-v0.2","[{""page_index"":0,""viewing_time"":2917.399999976158},{""page_index"":1,""viewing_time"":3591.600000023842}]","6509.699999988079","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","69","1251615","0.0-24.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","21","2","1","win","go","1"
"pit-trial","70","1256474","0.0-25.0","battery-v0.2","","-1","H","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","22","3","3","lose","go","1"
"pit-trial","71","1261332","0.0-26.0","battery-v0.2","","-1","R","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","23","1","2","win","no-go","0"
"pit-trial","72","1266193","0.0-27.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","24","0","2","win","no-go","1"
"pit-trial","73","1271052","0.0-28.0","battery-v0.2","","-1","H","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","25","3","3","lose","go","0"
"pit-trial","74","1275910","0.0-29.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","26","0","2","win","no-go","0"
"pit-trial","75","1280770","0.0-30.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","27","2","1","win","go","0"
"pit-trial","76","1285632","0.0-31.0","battery-v0.2","","-1","R","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","28","1","2","win","no-go","0"
"pit-trial","77","1290486","0.0-32.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","29","0","2","win","no-go","0"
"pit-trial","78","1295345","0.0-33.0","battery-v0.2","","-1","R","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","30","1","2","win","no-go","0"
"pit-trial","79","1300200","0.0-34.0","battery-v0.2","","-1","H","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","31","3","3","lose","go","1"
"pit-trial","80","1305054","0.0-35.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","32","2","1","win","go","0"
"pit-trial","81","1309917","0.0-36.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","33","2","1","win","go","0"
"pit-trial","82","1314780","0.0-37.0","battery-v0.2","","-1","R","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","34","1","2","win","no-go","0"
"pit-trial","83","1319641","0.0-38.0","battery-v0.2","","-1","H","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","35","3","3","lose","go","0"
"pit-trial","84","1324504","0.0-39.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","36","0","2","win","no-go","0"
"pit-trial","85","1329364","0.0-40.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","37","0","2","win","no-go","0"
"pit-trial","86","1334223","0.0-41.0","battery-v0.2","","-1","R","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","38","1","2","win","no-go","1"
"pit-trial","87","1339079","0.0-42.0","battery-v0.2","","-1","H","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","39","3","3","lose","go","0"
"pit-trial","88","1343938","0.0-43.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","40","2","1","win","go","0"
"pit-trial","89","1348796","0.0-44.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","41","2","1","win","go","0"
"pit-trial","90","1353659","0.0-45.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","42","0","2","win","no-go","0"
"pit-trial","91","1358521","0.0-46.0","battery-v0.2","","-1","H","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","43","3","3","lose","go","1"
"pit-trial","92","1363381","0.0-47.0","battery-v0.2","","-1","R","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","44","1","2","win","no-go","0"
"pit-trial","93","1368245","0.0-48.0","battery-v0.2","","-1","H","elianto","#f73b6a7A","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","45","3","3","lose","go","1"
"pit-trial","94","1373101","0.0-49.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","46","2","1","win","go","0"
"pit-trial","95","1377960","0.0-50.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","47","0","2","win","no-go","0"
"pit-trial","96","1382822","0.0-51.0","battery-v0.2","","-1","R","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","48","1","2","win","no-go","0"
"pit-trial","97","1387687","0.0-52.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","49","2","1","win","go","0"
"pit-trial","98","1392542","0.0-53.0","battery-v0.2","","-1","H","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","50","3","3","lose","go","0"
"pit-trial","99","1397394","0.0-54.0","battery-v0.2","","-1","R","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","51","1","2","win","no-go","0"
"pit-trial","100","1402254","0.0-55.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","+10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","52","0","2","win","no-go","0"
"pit-trial","101","1407111","0.0-56.0","battery-v0.2","","-1","Z","elianto","#f73b6a7A","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","53","4","4","lose","no-go","0"
"pit-trial","102","1411972","0.0-57.0","battery-v0.2","","-1","M","elianto","#3366ff99","-1","-1","1","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","54","0","2","win","no-go","1"
"pit-trial","103","1418423","0.0-58.0","battery-v0.2","","-1","Y","elianto","#3366ff99","32","-1","0","0","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","55","2","1","win","go","0"
"pit-trial","104","1424422","0.0-59.0","battery-v0.2","","-1","C","elianto","#f73b6a7A","32","-1","0","-10","","0","2","","","","","","","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","56","5","3","lose","go","0"
