"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","15","92490","0.0-1.0-4.1-1.1","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","16","97344","0.0-1.0-4.1-2.1","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","17","102200","0.0-1.0-4.1-3.1","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","18","107051","0.0-1.0-4.1-4.1","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","19","107052","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","",""
"pit-instructions","20","174687","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":4684.899999856949},{""page_index"":1,""viewing_time"":3050.4000000953674},{""page_index"":2,""viewing_time"":3768.0999999046326},{""page_index"":3,""viewing_time"":56133}]","67636.69999980927","","","","","","","","","","","","","",""
"pit-trial","21","177930","0.0-1.0-7.0-0.0","battery-v0.2","","386.7000000476837","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1236.7000000476837","1","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","22","182939","0.0-1.0-7.0-1.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","23","187793","0.0-1.0-7.0-2.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","24","192651","0.0-1.0-7.0-3.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","25","197503","0.0-1.0-7.0-4.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","26","197505","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","",""
"pit-instructions","27","251993","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":9593.099999904633},{""page_index"":1,""viewing_time"":44896.40000009537}]","54489.799999952316","","","","","","","","","","","","","",""
"pit-trial","28","255993","0.0-1.0-10.0-0.0","battery-v0.2","","1147.8999998569489","&#9789;","elianto","#f73b6a7A","32","32","1","0","1998","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","29","259182","0.0-1.0-10.0-1.0","battery-v0.2","","332.7999999523163","&#9789;","elianto","#f73b6a7A","32","32","1","0","1183.0999999046326","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","30","263138","0.0-1.0-10.0-2.0","battery-v0.2","","1103","&#9789;","elianto","#f73b6a7A","32","32","1","0","1953.2000000476837","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","31","266118","0.0-1.0-10.0-3.0","battery-v0.2","","125","&#9789;","elianto","#f73b6a7A","32","32","1","0","976.2999999523163","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","32","269007","0.0-1.0-10.0-4.0","battery-v0.2","","35.59999990463257","&#9789;","elianto","#f73b6a7A","32","32","1","-10","888.0999999046326","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","33","269008","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","",""
"pit-instructions","34","394513","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":12459.799999952316},{""page_index"":1,""viewing_time"":7217.799999952316},{""page_index"":2,""viewing_time"":89291.90000009537},{""page_index"":3,""viewing_time"":6252.599999904633},{""page_index"":4,""viewing_time"":10286}]","125508.29999995232","","","","","","","","","","","","","",""
