"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","10","175191","0.0-2.0-4.0-0.0","battery-v0.2","","","1285.5","&#9761;","elianto","#3366ff99","-1","32","0","0","2149","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","11","179030","0.0-2.0-4.0-1.0","battery-v0.2","","","942.5","&#9761;","elianto","#3366ff99","-1","32","0","0","1807.6000003814697","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","12","183924","0.0-2.0-4.0-2.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","13","187588","0.0-2.0-4.0-3.0","battery-v0.2","","","778","&#9761;","elianto","#3366ff99","-1","32","0","0","1628.3000001907349","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","14","190732","0.0-2.0-4.0-4.0","battery-v0.2","","","266.5","&#9761;","elianto","#3366ff99","-1","32","0","+10","1117.5","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","15","195629","0.0-2.0-4.1-0.1","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","16","199206","0.0-2.0-4.1-1.1","battery-v0.2","","","690.5999999046326","&#9761;","elianto","#3366ff99","-1","32","0","0","1543.9000000953674","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","17","203116","0.0-2.0-4.1-2.1","battery-v0.2","","","1016.9000000953674","&#9761;","elianto","#3366ff99","-1","32","0","0","1874.8000001907349","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","18","208000","0.0-2.0-4.1-3.1","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","19","212308","0.0-2.0-4.1-4.1","battery-v0.2","","","1418.5","&#9761;","elianto","#3366ff99","-1","32","0","+10","2272.5","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","20","215582","0.0-2.0-4.2-0.2","battery-v0.2","","","381.30000019073486","&#9761;","elianto","#3366ff99","-1","32","0","0","1247","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","21","218967","0.0-2.0-4.2-1.2","battery-v0.2","","","495.59999990463257","&#9761;","elianto","#3366ff99","-1","32","0","0","1351.6999998092651","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","22","222741","0.0-2.0-4.2-2.2","battery-v0.2","","","889.4000000953674","&#9761;","elianto","#3366ff99","-1","32","0","0","1746.8000001907349","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","23","226196","0.0-2.0-4.2-3.2","battery-v0.2","","","576","&#9761;","elianto","#3366ff99","-1","32","0","0","1431.5999999046326","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","24","231093","0.0-2.0-4.2-4.2","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","25","235992","0.0-2.0-4.3-0.3","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","26","239852","0.0-2.0-4.3-1.3","battery-v0.2","","","973","&#9761;","elianto","#3366ff99","-1","32","0","0","1823.7000002861023","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","27","243523","0.0-2.0-4.3-2.3","battery-v0.2","","","768.5","&#9761;","elianto","#3366ff99","-1","32","0","0","1633.9000000953674","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","28","246940","0.0-2.0-4.3-3.3","battery-v0.2","","","529.1999998092651","&#9761;","elianto","#3366ff99","-1","32","0","0","1380.8999996185303","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","29","251837","0.0-2.0-4.3-4.3","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","30","255232","0.0-2.0-4.4-0.4","battery-v0.2","","","494.09999990463257","&#9761;","elianto","#3366ff99","-1","32","0","0","1359.5","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","31","260115","0.0-2.0-4.4-1.4","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","32","265001","0.0-2.0-4.4-2.4","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","33","268399","0.0-2.0-4.4-3.4","battery-v0.2","","","511.19999980926514","&#9761;","elianto","#3366ff99","-1","32","0","0","1366.5","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","34","273292","0.0-2.0-4.4-4.4","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-instructions","35","301837","0.0-2.0-4.4-5.4-0.4","battery-v0.2","","[{""page_index"":0,""viewing_time"":5453},{""page_index"":1,""viewing_time"":3455.0999999046326},{""page_index"":2,""viewing_time"":19615.60000038147}]","28524.099999904633","","","","","","","","","","","","","",""
"pit-trial","36","306720","0.0-2.0-4.5-0.5","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","37","311609","0.0-2.0-4.5-1.5","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","38","315562","0.0-2.0-4.5-2.5","battery-v0.2","","","1070.4000000953674","&#9761;","elianto","#3366ff99","-1","32","0","0","1920.9000000953674","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","39","320452","0.0-2.0-4.5-3.5","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","40","325349","0.0-2.0-4.5-4.5","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","41","330243","0.0-2.0-4.6-0.6","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","42","334029","0.0-2.0-4.6-1.6","battery-v0.2","","","906","&#9761;","elianto","#3366ff99","-1","32","0","0","1757.3000001907349","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","43","337936","0.0-2.0-4.6-2.6","battery-v0.2","","","1017.7000002861023","&#9761;","elianto","#3366ff99","-1","32","0","0","1872.0999999046326","1","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","44","342822","0.0-2.0-4.6-3.6","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","45","347723","0.0-2.0-4.6-4.6","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","5df66d09dc8535465a0b0bae&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"call-function","46","347732","0.0-2.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","",""
