"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","32","191313","0.0-2.0-4.4-2.4","battery-v0.2","","","1174.0999999940395","&#9761;","elianto","#3366ff99","-1","32","0","0","2025","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","33","196179","0.0-2.0-4.4-3.4","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","34","199750","0.0-2.0-4.4-4.4","battery-v0.2","","","710.2999999970198","&#9761;","elianto","#3366ff99","-1","32","0","+10","1561.2000000029802","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-instructions","35","209704","0.0-2.0-4.4-5.4-0.4","battery-v0.2","","[{""page_index"":0,""viewing_time"":3951.699999988079},{""page_index"":1,""viewing_time"":2254.1000000089407},{""page_index"":2,""viewing_time"":3739.5}]","9945.79999999702","","","","","","","","","","","","","",""
"pit-trial","36","214380","0.0-2.0-4.5-0.5","battery-v0.2","","","1810.7000000029802","&#9761;","elianto","#3366ff99","-1","32","0","0","2663.6000000089407","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","37","218829","0.0-2.0-4.5-1.5","battery-v0.2","","","1582.2000000029802","&#9761;","elianto","#3366ff99","-1","32","0","0","2433.7999999970198","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","38","223699","0.0-2.0-4.5-2.5","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","3183.2999999970198","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","39","227041","0.0-2.0-4.5-3.5","battery-v0.2","","","475.70000000298023","&#9761;","elianto","#3366ff99","-1","32","0","0","1327.7000000029802,2973.5999999940395","2","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","40","230231","0.0-2.0-4.5-4.5","battery-v0.2","","","324.40000000596046","&#9761;","elianto","#3366ff99","-1","32","0","+10","1174.9000000059605","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","41","233518","0.0-2.0-4.6-0.6","battery-v0.2","","","418.79999999701977","&#9761;","elianto","#3366ff99","-1","32","0","0","1270.7000000029802","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","42","237071","0.0-2.0-4.6-1.6","battery-v0.2","","","685","&#9761;","elianto","#3366ff99","-1","32","0","0","1537.6000000089407","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","43","240263","0.0-2.0-4.6-2.6","battery-v0.2","","","329.20000000298023","&#9761;","elianto","#3366ff99","-1","32","0","0","1180.4000000059605","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","44","244531","0.0-2.0-4.6-3.6","battery-v0.2","","","1403.2000000029802","&#9761;","elianto","#3366ff99","-1","32","0","0","2254.9000000059605","1","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","45","249402","0.0-2.0-4.6-4.6","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","5aa5b9c1f6dfdd0001eafc40&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"call-function","46","249410","0.0-2.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","",""
