"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value"
"pit-trial","31","186191","0.0-1.0-1.29-0.29","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","32","192400","0.0-1.0-1.30-0.30","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","33","198609","0.0-1.0-1.31-0.31","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","34","204821","0.0-1.0-1.32-0.32","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","35","211031","0.0-1.0-1.33-0.33","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","36","217241","0.0-1.0-1.34-0.34","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","37","223450","0.0-1.0-1.35-0.35","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","38","229658","0.0-1.0-1.36-0.36","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","39","235864","0.0-1.0-1.37-0.37","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","40","242377","0.0-1.0-1.38-0.38","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","41","248584","0.0-1.0-1.39-0.39","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","42","254792","0.0-1.0-1.40-0.40","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","43","260999","0.0-1.0-1.41-0.41","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","44","267209","0.0-1.0-1.42-0.42","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","45","273417","0.0-1.0-1.43-0.43","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","46","279625","0.0-1.0-1.44-0.44","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","47","285835","0.0-1.0-1.45-0.45","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","48","292046","0.0-1.0-1.46-0.46","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","49","298258","0.0-1.0-1.47-0.47","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","50","304471","0.0-1.0-1.48-0.48","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","51","310681","0.0-1.0-1.49-0.49","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","52","316892","0.0-1.0-1.50-0.50","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","53","323098","0.0-1.0-1.51-0.51","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","54","329309","0.0-1.0-1.52-0.52","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","55","335516","0.0-1.0-1.53-0.53","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","56","341720","0.0-1.0-1.54-0.54","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","57","349354","0.0-1.0-1.55-0.55","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","58","357354","0.0-1.0-1.56-0.56","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","59","365353","0.0-1.0-1.57-0.57","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","60","373353","0.0-1.0-1.58-0.58","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","61","381354","0.0-1.0-1.59-0.59","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"pit-trial","62","389354","0.0-1.0-1.60-0.60","battery-v0.2","","-1","1","elianto","#3366ff99","32","-1","0","0","","0","0","1",""
"call-function","63","389354","0.0-1.0-2.0","battery-v0.2","","","","","","","","","","","","","",""
