"trial_type","trial_index","time_elapsed","internal_node_id","task_version","responses","num_errors","rt","view_history","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","sub","block","trial","stimulus","robot","valence","action","sham"
"pavlovia","0","16","0.0-0.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","1","3153","0.0-1.0-0.0-0.0","battery-v0.2","True","0","3135.800000011921","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","4136","0.0-1.0-0.0-1.0","battery-v0.2","","","978.3999999761581","[{""page_index"":0,""viewing_time"":978}]","","","","","","","","","","","","","","","","",""
"pit-instructions","3","19968","0.0-2.0","battery-v0.2","","","15830.300000011921","[{""page_index"":0,""viewing_time"":5397.700000047684},{""page_index"":1,""viewing_time"":4216.599999964237},{""page_index"":2,""viewing_time"":6215.900000035763}]","","","","","","","","","","","","","","","","",""
"pit-trial","4","24073","0.0-3.0","battery-v0.2","","","598.7000000476837","","&#9752;","elianto","#f73b6a7A","32","32","1","0","2100.400000035763","1","3&age=999&participant_ID=5&order=1","1","1","3","3","lose","go","0"
"pit-trial","5","27874","0.0-4.0","battery-v0.2","","","296.4000000357628","","&#9728;","elianto","#f73b6a7A","-1","32","0","0","1168.7999999523163,1438.7999999523163,1799","3","3&age=999&participant_ID=5&order=1","1","2","0","4","lose","no-go","1"
"pit-trial","6","32093","0.0-5.0","battery-v0.2","","","714.5","","&#9733;","elianto","#3366ff99","-1","32","0","0","2216.699999988079,2710.7999999523163","2","3&age=999&participant_ID=5&order=1","1","3","2","2","win","no-go","0"
"pit-trial","7","35989","0.0-6.0","battery-v0.2","","","388.39999997615814","","&#9730;","elianto","#3366ff99","32","32","1","0","1889.3999999761581","1","3&age=999&participant_ID=5&order=1","1","4","1","1","win","go","1"
"pit-trial","8","39508","0.0-7.0","battery-v0.2","","","11.099999964237213","","&#9733;","elianto","#3366ff99","-1","32","0","0","1513.7999999523163,2031.699999988079","2","3&age=999&participant_ID=5&order=1","1","5","2","2","win","no-go","0"
"pit-trial","9","43560","0.0-8.0","battery-v0.2","","","544.4000000357628","","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","2045.699999988079,2461.899999976158","2","3&age=999&participant_ID=5&order=1","1","6","0","4","lose","no-go","0"
"pit-trial","10","47077","0.0-9.0","battery-v0.2","","","14.899999976158142","","&#9752;","elianto","#f73b6a7A","32","32","1","0","939.7999999523163,1515.0999999642372,2167.699999988079","3","3&age=999&participant_ID=5&order=1","1","7","3","3","lose","go","0"
"pit-trial","11","51872","0.0-10.0","battery-v0.2","","","1288.5999999642372","","&#9730;","elianto","#3366ff99","32","32","1","0","2789.399999976158,3184.199999988079,3667.800000011921","3","3&age=999&participant_ID=5&order=1","1","8","1","1","win","go","1"
"pit-trial","12","55653","0.0-11.0","battery-v0.2","","","272.19999998807907","","&#9733;","elianto","#3366ff99","-1","32","0","0","1774.9000000357628,2168.100000023842,2663","3","3&age=999&participant_ID=5&order=1","1","9","2","2","win","no-go","0"
"pit-trial","13","59444","0.0-12.0","battery-v0.2","","","282.60000002384186","","&#9752;","elianto","#f73b6a7A","32","32","1","0","366.4000000357628,1784.7000000476837","2","3&age=999&participant_ID=5&order=1","1","10","3","3","lose","go","0"
"pit-trial","14","63065","0.0-13.0","battery-v0.2","","","115.80000001192093","","&#9730;","elianto","#3366ff99","32","32","1","0","107.5,1616,2110.900000035763","3","3&age=999&participant_ID=5&order=1","1","11","1","1","win","go","1"
"pit-trial","15","68569","0.0-14.0","battery-v0.2","","","-1","","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","829.8999999761581,1155.8999999761581,4261.299999952316,4813","4","3&age=999&participant_ID=5&order=1","1","12","0","4","lose","no-go","0"
"pit-trial","16","72388","0.0-15.0","battery-v0.2","","","315","","&#9733;","elianto","#3366ff99","-1","32","0","0","1816.9000000357628","1","3&age=999&participant_ID=5&order=1","1","13","2","2","win","no-go","0"
"pit-trial","17","76077","0.0-16.0","battery-v0.2","","","185.10000002384186","","&#9730;","elianto","#3366ff99","32","32","1","+10","1687.6000000238419","1","3&age=999&participant_ID=5&order=1","1","14","1","1","win","go","0"
"pit-trial","18","80465","0.0-17.0","battery-v0.2","","","885.6000000238419","","&#9752;","elianto","#f73b6a7A","32","32","1","0","2385.800000011921,3780.199999988079","2","3&age=999&participant_ID=5&order=1","1","15","3","3","lose","go","0"
"pit-trial","19","84405","0.0-18.0","battery-v0.2","","","434.39999997615814","","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","1934.8999999761581,2452,3735.399999976158","3","3&age=999&participant_ID=5&order=1","1","16","0","4","lose","no-go","0"
"pit-trial","20","88153","0.0-19.0","battery-v0.2","","","241.39999997615814","","&#9728;","elianto","#f73b6a7A","-1","32","0","-10","413.4000000357628,863.4000000357628,1055.6000000238419,1415.1000000238419,1742","5","3&age=999&participant_ID=5&order=1","1","17","0","4","lose","no-go","0"
"pit-trial","21","93655","0.0-20.0","battery-v0.2","","","-1","","&#9752;","elianto","#f73b6a7A","32","-1","0","-10","","0","3&age=999&participant_ID=5&order=1","1","18","3","3","lose","go","0"
"pit-trial","22","99156","0.0-21.0","battery-v0.2","","","-1","","&#9733;","elianto","#3366ff99","-1","-1","1","+10","","0","3&age=999&participant_ID=5&order=1","1","19","2","2","win","no-go","0"
"pit-trial","23","104662","0.0-22.0","battery-v0.2","","","-1","","&#9730;","elianto","#3366ff99","32","-1","0","0","","0","3&age=999&participant_ID=5&order=1","1","20","1","1","win","go","0"
