"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","sub","trial","stimulus","robot","valence","action","sham"
"pit-trial","10","192909","0.0-1.0-4.2-0.2","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"pit-trial","11","198416","0.0-1.0-4.3-0.3","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","","","","","","","","","",""
"call-function","12","198417","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","13","241426","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":37412.20000000298},{""page_index"":1,""viewing_time"":5596.29999999702}]","43008.90000000596","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","14","245814","0.0-1.0-7.0-0.0","battery-v0.2","","880.8000000119209","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","2383","1","0","3","","","","","","","","","",""
"pit-trial","15","251323","0.0-1.0-7.1-0.1","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"pit-trial","16","256836","0.0-1.0-7.2-0.2","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"pit-trial","17","262344","0.0-1.0-7.3-0.3","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","","","","","","","",""
"call-function","18","262345","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","19","278834","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":5869},{""page_index"":1,""viewing_time"":10619.5}]","16488.79999999702","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","20","283729","0.0-1.0-10.0-0.0","battery-v0.2","","1387.7000000029802","&#9789;","elianto","#f73b6a7A","32","32","1","0","2888.300000011921","1","0","4","","","","","","","","","",""
"pit-trial","21","287969","0.0-1.0-10.1-0.1","battery-v0.2","","735.5999999940395","&#9789;","elianto","#f73b6a7A","32","32","1","0","2236","1","0","4","","","","","","","","","",""
"pit-trial","22","291997","0.0-1.0-10.2-0.2","battery-v0.2","","523","&#9789;","elianto","#f73b6a7A","32","32","1","0","1259.7000000029802,2025","2","0","4","","","","","","","","","",""
"pit-trial","23","296539","0.0-1.0-10.3-0.3","battery-v0.2","","1037.699999988079","&#9789;","elianto","#f73b6a7A","32","32","1","0","2537.7999999970198","1","0","4","","","","","","","","","",""
"call-function","24","296540","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","25","556150","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":169422.09999999404},{""page_index"":1,""viewing_time"":16745.59999999404},{""page_index"":2,""viewing_time"":8296.70000000298},{""page_index"":3,""viewing_time"":5444.20000000298},{""page_index"":4,""viewing_time"":2591.5999999940395},{""page_index"":5,""viewing_time"":1629.1000000089407},{""page_index"":4,""viewing_time"":509.09999999403954},{""page_index"":3,""viewing_time"":1184.2999999970198},{""page_index"":2,""viewing_time"":41868.10000000894},{""page_index"":3,""viewing_time"":1209.5},{""page_index"":4,""viewing_time"":8363.89999999106},{""page_index"":5,""viewing_time"":1263.7000000029802},{""page_index"":6,""viewing_time"":1081.2999999970198}]","259609.5","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","26","1036550","0.0-1.0-13.0","battery-v0.2","","480395.59999999404","","","","","","","","","","","","","Press SPACE,+10,-10,False,True,False","2","","","","","","",""
"pit-instructions","27","1068743","0.0-2.0","battery-v0.2","[{""page_index"":0,""viewing_time"":30059.20000000298},{""page_index"":1,""viewing_time"":2130.9000000059605}]","32190.5","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","28","1072520","0.0-3.0","battery-v0.2","","269.29999999701977","F","elianto","#f73b6a7A","-1","32","0","0","1769.5999999940395","1","1","","","","","001","1","2","4","lose","no-go","1"
"pit-trial","29","1076864","0.0-4.0","battery-v0.2","","839.1000000089407","Q","elianto","#3366ff99","-1","32","0","0","2339.300000011921","1","1","","","","","001","2","0","2","win","no-go","0"
"pit-trial","30","1082371","0.0-5.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","001","3","3","1","win","go","0"
"pit-trial","31","1086693","0.0-6.0","battery-v0.2","","817.5999999940395","N","elianto","#f73b6a7A","32","32","1","0","2318.2000000029802","1","1","","","","","001","4","1","3","lose","go","0"
"pit-trial","32","1090663","0.0-7.0","battery-v0.2","","465.40000000596046","N","elianto","#f73b6a7A","32","32","1","0","1966.9000000059605","1","1","","","","","001","5","1","3","lose","go","0"
"pit-trial","33","1096169","0.0-8.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","0","","0","1","","","","","001","6","3","1","win","go","0"
"pit-trial","34","1101679","0.0-9.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","7","2","4","lose","no-go","0"
"pit-trial","35","1105519","0.0-10.0","battery-v0.2","","337.29999999701977","Q","elianto","#3366ff99","-1","32","0","0","1837.699999988079","1","1","","","","","001","8","0","2","win","no-go","0"
"pit-trial","36","1111031","0.0-11.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","9","2","4","lose","no-go","0"
"pit-trial","37","1115193","0.0-12.0","battery-v0.2","","658.2000000029802","N","elianto","#f73b6a7A","32","32","1","0","1091.6000000089407,2158.6000000089407","2","1","","","","","001","10","1","3","lose","go","0"
"pit-trial","38","1119318","0.0-13.0","battery-v0.2","","618.6000000089407","Q","elianto","#3366ff99","-1","32","0","0","2118.7999999970198","1","1","","","","","001","11","0","2","win","no-go","0"
"pit-trial","39","1123531","0.0-14.0","battery-v0.2","","705.3999999910593","X","elianto","#3366ff99","32","32","1","0","2207.199999988079","1","1","","","","","001","12","3","1","win","go","1"
"pit-trial","40","1128045","0.0-15.0","battery-v0.2","","1008.2999999970198","N","elianto","#f73b6a7A","32","32","1","0","2508.5","1","1","","","","","001","13","1","3","lose","go","0"
"pit-trial","41","1133552","0.0-16.0","battery-v0.2","","-1","Q","elianto","#3366ff99","-1","-1","1","0","","0","1","","","","","001","14","0","2","win","no-go","1"
"pit-trial","42","1138052","0.0-17.0","battery-v0.2","","994.7000000029802","X","elianto","#3366ff99","32","32","1","0","2496.5","1","1","","","","","001","15","3","1","win","go","1"
"pit-trial","43","1143562","0.0-18.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","001","16","2","4","lose","no-go","1"
"pit-trial","44","1147793","0.0-19.0","battery-v0.2","","726","N","elianto","#f73b6a7A","32","32","1","0","2227","1","1","","","","","001","17","1","3","lose","go","0"
"pit-trial","45","1151738","0.0-20.0","battery-v0.2","","441.59999999403954","Q","elianto","#3366ff99","-1","32","0","0","1941.5999999940395","1","1","","","","","001","18","0","2","win","no-go","0"
"pit-trial","46","1156202","0.0-21.0","battery-v0.2","","958.2000000029802","F","elianto","#f73b6a7A","-1","32","0","-10","2460","1","1","","","","","001","19","2","4","lose","no-go","0"
"pit-trial","47","1160512","0.0-22.0","battery-v0.2","","801.8000000119209","X","elianto","#3366ff99","32","32","1","0","2303.6000000089407","1","1","","","","","001","20","3","1","win","go","1"
"pit-trial","48","1166019","0.0-23.0","battery-v0.2","","-1","Q","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","001","21","0","2","win","no-go","0"
"pit-trial","49","1171527","0.0-24.0","battery-v0.2","","-1","X","elianto","#3366ff99","32","-1","0","+10","","0","1","","","","","001","22","3","1","win","go","1"
"pit-trial","50","1175648","0.0-25.0","battery-v0.2","","615.2999999970198","N","elianto","#f73b6a7A","32","32","1","0","2115.3999999910593","1","1","","","","","001","23","1","3","lose","go","0"
"pit-trial","51","1181155","0.0-26.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","24","2","4","lose","no-go","0"
"pit-trial","52","1186659","0.0-27.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","25","2","4","lose","no-go","0"
"pit-trial","53","1190848","0.0-28.0","battery-v0.2","","684.5999999940395","X","elianto","#3366ff99","32","32","1","+10","2185.0999999940395","1","1","","","","","001","26","3","1","win","go","0"
"pit-trial","54","1195046","0.0-29.0","battery-v0.2","","690.2999999970198","Q","elianto","#3366ff99","-1","32","0","0","2192.0999999940395","1","1","","","","","001","27","0","2","win","no-go","0"
"pit-trial","55","1200555","0.0-30.0","battery-v0.2","","-1","N","elianto","#f73b6a7A","32","-1","0","0","","0","1","","","","","001","28","1","3","lose","go","1"
"pit-trial","56","1206063","0.0-31.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","29","2","4","lose","no-go","0"
"pit-trial","57","1210818","0.0-32.0","battery-v0.2","","1250.699999988079","N","elianto","#f73b6a7A","32","32","1","-10","2751.199999988079","1","1","","","","","001","30","1","3","lose","go","1"
"pit-trial","58","1216324","0.0-33.0","battery-v0.2","","-1","Q","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","001","31","0","2","win","no-go","0"
"pit-trial","59","1220301","0.0-34.0","battery-v0.2","","470.8999999910593","X","elianto","#3366ff99","32","32","1","+10","1971.4000000059605","1","1","","","","","001","32","3","1","win","go","0"
"pit-trial","60","1225272","0.0-35.0","battery-v0.2","","1466.5","B","elianto","#f73b6a7A","-1","32","0","0","2966.7000000029802","1","1","","","","","001","33","5","4","lose","no-go","1"
"pit-trial","61","1229514","0.0-36.0","battery-v0.2","","739","N","elianto","#f73b6a7A","32","32","1","0","2239.199999988079","1","1","","","","","001","34","1","3","lose","go","0"
"pit-trial","62","1235021","0.0-37.0","battery-v0.2","","-1","T","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","001","35","4","3","lose","go","0"
"pit-trial","63","1240528","0.0-38.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","001","36","2","4","lose","no-go","1"
"pit-trial","64","1246038","0.0-39.0","battery-v0.2","","-1","N","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","001","37","1","3","lose","go","0"
"pit-trial","65","1251544","0.0-40.0","battery-v0.2","","-1","B","elianto","#f73b6a7A","-1","-1","1","-10","","0","1","","","","","001","38","5","4","lose","no-go","1"
"pit-trial","66","1257054","0.0-41.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","39","2","4","lose","no-go","0"
"pit-trial","67","1262559","0.0-42.0","battery-v0.2","","-1","T","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","001","40","4","3","lose","go","0"
"pit-trial","68","1268067","0.0-43.0","battery-v0.2","","-1","T","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","001","41","4","3","lose","go","0"
"pit-trial","69","1273576","0.0-44.0","battery-v0.2","","-1","B","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","42","5","4","lose","no-go","0"
"pit-trial","70","1279084","0.0-45.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","43","2","4","lose","no-go","0"
"pit-trial","71","1284587","0.0-46.0","battery-v0.2","","-1","C","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","001","44","6","2","win","no-go","0"
"pit-trial","72","1290090","0.0-47.0","battery-v0.2","","-1","C","elianto","#3366ff99","-1","-1","1","+10","","0","1","","","","","001","45","6","2","win","no-go","0"
"pit-trial","73","1295598","0.0-48.0","battery-v0.2","","-1","T","elianto","#f73b6a7A","32","-1","0","-10","","0","1","","","","","001","46","4","3","lose","go","0"
"pit-trial","74","1301104","0.0-49.0","battery-v0.2","","-1","B","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","47","5","4","lose","no-go","0"
"pit-trial","75","1306614","0.0-50.0","battery-v0.2","","-1","F","elianto","#f73b6a7A","-1","-1","1","0","","0","1","","","","","001","48","2","4","lose","no-go","0"
"pit-trial","76","1315392","0.0-51.0","battery-v0.2","","-1","C","elianto","#3366ff99","-1","-1","1","0","","0","1","","","","","001","49","6","2","win","no-go","1"
