"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","30","128360","0.0-1.0-7.2-4.2","battery-v0.2","","253.60000014305115","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1105","1","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","31","131743","0.0-1.0-7.3-0.3","battery-v0.2","","529.7000000476837","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1379.7999999523163","1","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","32","135388","0.0-1.0-7.3-1.3","battery-v0.2","","790.6000001430511","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1640.7999999523163,2237","2","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","33","138525","0.0-1.0-7.3-2.3","battery-v0.2","","284.2999999523163","&#9826;","elianto","#f73b6a7A","-1","32","0","0","1134.8999998569489,1775.6999998092651","2","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","34","141609","0.0-1.0-7.3-3.3","battery-v0.2","","230.20000004768372","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","676,1081.5","2","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","35","145027","0.0-1.0-7.3-4.3","battery-v0.2","","564.8000001907349","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1416.3000001907349","1","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","36","148496","0.0-1.0-7.4-0.4","battery-v0.2","","613.6999998092651","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1463.8999998569489","1","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","37","151747","0.0-1.0-7.4-1.4","battery-v0.2","","394.40000009536743","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1244.5","1","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","38","155053","0.0-1.0-7.4-2.4","battery-v0.2","","451.5","&#9826;","elianto","#f73b6a7A","-1","32","0","0","1301.5","1","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","39","158212","0.0-1.0-7.4-3.4","battery-v0.2","","306.2000000476837","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1157.3000001907349","1","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","40","161452","0.0-1.0-7.4-4.4","battery-v0.2","","386.5","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1237.2000000476837","1","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-instructions","41","164476","0.0-1.0-7.4-5.4-0.4","battery-v0.2","[{""page_index"":0,""viewing_time"":2188.9000000953674},{""page_index"":1,""viewing_time"":449.90000009536743},{""page_index"":2,""viewing_time"":383.2999999523163}]","3022.4000000953674","","","","","","","","","","","","","",""
"pit-trial","42","169336","0.0-1.0-7.5-0.5","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","43","174195","0.0-1.0-7.5-1.5","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","44","179054","0.0-1.0-7.5-2.5","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","45","183912","0.0-1.0-7.5-3.5","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","46","188765","0.0-1.0-7.5-4.5","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"call-function","47","188767","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","",""
"pit-instructions","48","216955","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":18219.099999904633},{""page_index"":1,""viewing_time"":1183.6000001430511},{""page_index"":0,""viewing_time"":6121.099999904633},{""page_index"":1,""viewing_time"":2665.0999999046326}]","28189.299999952316","","","","","","","","","","","","","",""
"pit-trial","49","221807","0.0-1.0-10.0-0.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","50","226666","0.0-1.0-10.0-1.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","51","231524","0.0-1.0-10.0-2.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","52","236381","0.0-1.0-10.0-3.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","53","241236","0.0-1.0-10.0-4.0","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","54","246090","0.0-1.0-10.1-0.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","55","250945","0.0-1.0-10.1-1.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","56","255804","0.0-1.0-10.1-2.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","57","260658","0.0-1.0-10.1-3.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","58","265514","0.0-1.0-10.1-4.1","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","59","270369","0.0-1.0-10.2-0.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","60","275227","0.0-1.0-10.2-1.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","61","280086","0.0-1.0-10.2-2.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","62","284942","0.0-1.0-10.2-3.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","63","289799","0.0-1.0-10.2-4.2","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","64","294656","0.0-1.0-10.3-0.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","65","299509","0.0-1.0-10.3-1.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","66","304370","0.0-1.0-10.3-2.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","67","309229","0.0-1.0-10.3-3.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","68","314086","0.0-1.0-10.3-4.3","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","69","318941","0.0-1.0-10.4-0.4","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","70","323795","0.0-1.0-10.4-1.4","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","71","328648","0.0-1.0-10.4-2.4","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","72","333508","0.0-1.0-10.4-3.4","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","73","338366","0.0-1.0-10.4-4.4","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-instructions","74","347504","0.0-1.0-10.4-5.4-0.4","battery-v0.2","[{""page_index"":0,""viewing_time"":8336.600000143051},{""page_index"":1,""viewing_time"":366.59999990463257},{""page_index"":2,""viewing_time"":433.7000000476837}]","9137.299999952316","","","","","","","","","","","","","",""
"pit-trial","75","352365","0.0-1.0-10.5-0.5","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","76","357225","0.0-1.0-10.5-1.5","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","77","362080","0.0-1.0-10.5-2.5","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","78","366934","0.0-1.0-10.5-3.5","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","79","371791","0.0-1.0-10.5-4.5","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","80","376651","0.0-1.0-10.6-0.6","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","81","381506","0.0-1.0-10.6-1.6","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","82","386365","0.0-1.0-10.6-2.6","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","83","391217","0.0-1.0-10.6-3.6","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","84","396069","0.0-1.0-10.6-4.6","battery-v0.2","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","0","","0","0","4","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"call-function","85","396070","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","",""
