"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham","browser_interactions"
"pit-instructions","19","312214","0.0-2.0-7.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6467.399999976158},{""page_index"":1,""viewing_time"":6454},{""page_index"":2,""viewing_time"":5465.699999988079},{""page_index"":3,""viewing_time"":5958.199999988079},{""page_index"":4,""viewing_time"":7139.900000035763},{""page_index"":5,""viewing_time"":7216.199999988079},{""page_index"":6,""viewing_time"":6103.5},{""page_index"":7,""viewing_time"":9794.600000023842},{""page_index"":8,""viewing_time"":6699.599999964237},{""page_index"":9,""viewing_time"":6028.100000023842},{""page_index"":10,""viewing_time"":6582.199999988079},{""page_index"":11,""viewing_time"":4801.800000011921},{""page_index"":12,""viewing_time"":7370.099999964237},{""page_index"":13,""viewing_time"":6081.700000047684},{""page_index"":14,""viewing_time"":7038.199999988079},{""page_index"":15,""viewing_time"":10410},{""page_index"":16,""viewing_time"":6867.899999976158},{""page_index"":17,""viewing_time"":7401.800000011921}]","123881.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","20","315966","0.0-2.0-8.0-0.0","battery-v0.2","","","893.0999999642372","","","16","843","201","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1743.5999999642372]","1","0","1","","","","","","","","",""
"pit-trial","21","319739","0.0-2.0-8.0-1.0","battery-v0.2","","","913.7000000476837","","","16","843","201","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1765]","1","0","1","","","","","","","","",""
"pit-trial","22","323315","0.0-2.0-8.0-2.0","battery-v0.2","","","712.5","","","16","843","201","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1563.699999988079]","1","0","1","","","","","","","","",""
"pit-trial","23","326908","0.0-2.0-8.0-3.0","battery-v0.2","","","732.5999999642372","","","16","843","201","&#9776;","elianto","#3366ff99"," "," ","1","0","[1584.0999999642372]","1","0","1","","","","","","","","",""
"pit-trial","24","330328","0.0-2.0-8.0-4.0","battery-v0.2","","","558.8000000119209","","","16","843","201","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1410]","1","0","1","","","","","","","","",""
"call-function","25","330335","0.0-2.0-9.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","26","369857","0.0-2.0-10.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6445.300000011921},{""page_index"":1,""viewing_time"":6975.800000011921},{""page_index"":2,""viewing_time"":9276.399999976158},{""page_index"":3,""viewing_time"":8990},{""page_index"":4,""viewing_time"":7832}]","39520.60000002384","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","27","374719","0.0-2.0-11.0-0.0","battery-v0.2","","","-1","","","16","843","201","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"pit-trial","28","379578","0.0-2.0-11.0-1.0","battery-v0.2","","","-1","","","16","843","201","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"pit-trial","29","384443","0.0-2.0-11.0-2.0","battery-v0.2","","","-1","","","16","843","201","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"pit-trial","30","389308","0.0-2.0-11.0-3.0","battery-v0.2","","","-1","","","16","843","201","&#9761;","elianto","#3366ff99","-1","-1","1","0","[]","0","0","2","","","","","","","","",""
"pit-trial","31","394171","0.0-2.0-11.0-4.0","battery-v0.2","","","-1","","","16","843","201","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2","","","","","","","","",""
"call-function","32","394179","0.0-2.0-12.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","33","426556","0.0-2.0-13.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5481},{""page_index"":1,""viewing_time"":7083.800000011921},{""page_index"":2,""viewing_time"":4238.299999952316},{""page_index"":3,""viewing_time"":10780},{""page_index"":4,""viewing_time"":4792.200000047684}]","32375.899999976158","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","34","429942","0.0-2.0-14.0-0.0","battery-v0.2","","","528.6000000238419","","","16","843","201","&#9826;","elianto","#f73b6a7A","-1"," ","0","-10","[1378.699999988079]","1","0","3","","","","","","","","",""
"pit-trial","35","434807","0.0-2.0-14.0-1.0","battery-v0.2","","","-1","","","16","843","201","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"pit-trial","36","439672","0.0-2.0-14.0-2.0","battery-v0.2","","","-1","","","16","843","201","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"pit-trial","37","444536","0.0-2.0-14.0-3.0","battery-v0.2","","","-1","","","16","843","201","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","0","3","","","","","","","","",""
"pit-trial","38","449401","0.0-2.0-14.0-4.0","battery-v0.2","","","-1","","","16","843","201","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","0","3","","","","","","","","",""
"call-function","39","449408","0.0-2.0-15.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","40","473186","0.0-2.0-16.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6474.099999964237},{""page_index"":1,""viewing_time"":8490.199999988079},{""page_index"":2,""viewing_time"":4181.800000011921},{""page_index"":3,""viewing_time"":4630.300000011921}]","23777","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","41","476696","0.0-2.0-17.0-0.0","battery-v0.2","","","647.3000000119209","","","16","843","201","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1499.300000011921]","1","0","4","","","","","","","","",""
"pit-trial","42","479949","0.0-2.0-17.0-1.0","battery-v0.2","","","391.19999998807907","","","16","843","201","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1241.800000011921]","1","0","4","","","","","","","","",""
"pit-trial","43","483285","0.0-2.0-17.0-2.0","battery-v0.2","","","475","","","16","843","201","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1325.7000000476837]","1","0","4","","","","","","","","",""
"pit-trial","44","486652","0.0-2.0-17.0-3.0","battery-v0.2","","","508.7999999523163","","","16","843","201","&#9789;","elianto","#f73b6a7A"," "," ","1","-10","[1359.0999999642372]","1","0","4","","","","","","","","",""
"pit-trial","45","490002","0.0-2.0-17.0-4.0","battery-v0.2","","","489.4000000357628","","","16","843","201","&#9789;","elianto","#f73b6a7A"," "," ","1","0","[1339.8999999761581]","1","0","4","","","","","","","","",""
"call-function","46","490009","0.0-2.0-18.0","battery-v0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","47","559275","0.0-2.0-19.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":6640.400000035763},{""page_index"":1,""viewing_time"":6059.299999952316},{""page_index"":2,""viewing_time"":12092.200000047684},{""page_index"":3,""viewing_time"":7461.5},{""page_index"":4,""viewing_time"":7038.299999952316},{""page_index"":5,""viewing_time"":10015.800000011921},{""page_index"":6,""viewing_time"":8156.199999988079},{""page_index"":7,""viewing_time"":8096},{""page_index"":8,""viewing_time"":3703.800000011921}]","69264.10000002384","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","48","563907","0.0-2.0-20.0-0.0","battery-v0.2","","","4621.300000011921","[""SPACE""]","0","16","843","201","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","49","566721","0.0-2.0-20.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":2792.300000011921}]","2793","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","50","572122","0.0-2.0-21.0-0.0","battery-v0.2","","","5391.5","[""10""]","0","16","843","201","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","51","573295","0.0-2.0-21.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1151.2999999523163}]","1151.8999999761581","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","52","579801","0.0-2.0-22.0-0.0","battery-v0.2","","","6494.699999988079","[""0""]","0","16","843","201","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","53","581319","0.0-2.0-22.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1495.300000011921}]","1495.699999988079","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","54","592122","0.0-2.0-23.0-0.0","battery-v0.2","","","10793.900000035763","[""True""]","0","16","843","201","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","55","593225","0.0-2.0-23.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1080.5}]","1080.7999999523163","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","56","600773","0.0-2.0-24.0-0.0","battery-v0.2","","","7537.700000047684","[""True""]","0","16","843","201","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","57","602107","0.0-2.0-24.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1312.1000000238419}]","1312.699999988079","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","58","608690","0.0-2.0-25.0-0.0","battery-v0.2","","","6573.300000011921","[""True""]","0","16","843","201","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","59","609823","0.0-2.0-25.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1109.4000000357628}]","1110.1000000238419","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","60","614949","0.0-2.0-26.0-0.0","battery-v0.2","","","5115.900000035763","[""False""]","0","16","843","201","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","61","616236","0.0-2.0-26.0-1.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":1263.1000000238419}]","1263.6000000238419","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","62","632478","0.0-3.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":3626.5},{""page_index"":1,""viewing_time"":6039.699999988079},{""page_index"":2,""viewing_time"":6568.099999964237}]","16234.899999976158","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","63","636445","0.0-4.0","battery-v0.2","","","1098.7000000476837","","","16","843","201","&#9728;","elianto","#f73b6a7A","-1"," ","0","0","[1950.4000000357628]","1","1","","","843","1","0","4","lose","no-go","1","[]"
"pit-trial","64","640294","0.0-5.0","battery-v0.2","","","988.9000000357628","","","16","843","201","&#9733;","elianto","#3366ff99","-1"," ","0","0","[1839.6000000238419]","1","1","","","843","2","2","2","win","no-go","0","0"
"pit-trial","65","644188","0.0-6.0","battery-v0.2","","","1030.199999988079","","","16","843","201","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1882.199999988079]","1","1","","","843","3","3","3","lose","go","0","0"
"pit-trial","66","648282","0.0-7.0","battery-v0.2","","","1232.5","","","16","843","201","&#9730;","elianto","#3366ff99"," "," ","1","+10","[2084.400000035763]","1","1","","","843","4","1","1","win","go","0","0"
"pit-trial","67","652282","0.0-8.0","battery-v0.2","","","1134.5","","","16","843","201","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1986.3999999761581]","1","1","","","843","5","3","3","lose","go","0","0"
"pit-trial","68","657147","0.0-9.0","battery-v0.2","","","-1","","","16","843","201","&#9733;","elianto","#3366ff99","-1","-1","1","+10","[]","0","1","","","843","6","2","2","win","no-go","0","0"
"pit-trial","69","662011","0.0-10.0","battery-v0.2","","","-1","","","16","843","201","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","843","7","0","4","lose","no-go","0","0"
"pit-trial","70","665803","0.0-11.0","battery-v0.2","","","931.1000000238419","","","16","843","201","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1781.4000000357628]","1","1","","","843","8","1","1","win","go","0","0"
"pit-trial","71","670128","0.0-12.0","battery-v0.2","","","1463.1000000238419","","","16","843","201","&#9752;","elianto","#f73b6a7A"," "," ","1","-10","[2313.800000011921]","1","1","","","843","9","3","3","lose","go","1","0"
"pit-trial","72","674993","0.0-13.0","battery-v0.2","","","-1","","","16","843","201","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","843","10","0","4","lose","no-go","0","0"
"pit-trial","73","678917","0.0-14.0","battery-v0.2","","","1063.5","","","16","843","201","&#9733;","elianto","#3366ff99","-1"," ","0","+10","[1916.199999988079]","1","1","","","843","11","2","2","win","no-go","1","0"
"pit-trial","74","682615","0.0-15.0","battery-v0.2","","","835.9000000357628","","","16","843","201","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1686.800000011921]","1","1","","","843","12","1","1","win","go","0","0"
"pit-trial","75","687479","0.0-16.0","battery-v0.2","","","-1","","","16","843","201","&#9752;","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","1","","","843","13","3","3","lose","go","0","0"
"pit-trial","76","691003","0.0-17.0","battery-v0.2","","","659.6000000238419","","","16","843","201","&#9730;","elianto","#3366ff99"," "," ","1","0","[1509.699999988079]","1","1","","","843","14","1","1","win","go","1","0"
"pit-trial","77","694642","0.0-18.0","battery-v0.2","","","780.8000000119209","","","16","843","201","&#9733;","elianto","#3366ff99","-1"," ","0","0","[1630.8999999761581]","1","1","","","843","15","2","2","win","no-go","0","0"
"pit-trial","78","699501","0.0-19.0","battery-v0.2","","","-1","","","16","843","201","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","843","16","0","4","lose","no-go","0","0"
"pit-trial","79","703356","0.0-20.0","battery-v0.2","","","995.3000000119209","","","16","843","201","&#9752;","elianto","#f73b6a7A"," "," ","1","0","[1846.5999999642372]","1","1","","","843","17","3","3","lose","go","0","0"
"pit-trial","80","708221","0.0-21.0","battery-v0.2","","","-1","","","16","843","201","&#9728;","elianto","#f73b6a7A","-1","-1","1","0","[]","0","1","","","843","18","0","4","lose","no-go","0","0"
"pit-trial","81","712069","0.0-22.0","battery-v0.2","","","986.6999999880791","","","16","843","201","&#9733;","elianto","#3366ff99","-1"," ","0","+10","[1836.800000011921]","1","1","","","843","19","2","2","win","no-go","1","0"
"pit-trial","82","715605","0.0-23.0","battery-v0.2","","","671.8999999761581","","","16","843","201","&#9730;","elianto","#3366ff99"," "," ","1","+10","[1523.699999988079]","1","1","","","843","20","1","1","win","go","0","0"
"pit-instructions","83","728029","0.0-24.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":5920.199999988079},{""page_index"":1,""viewing_time"":6495.800000011921}]","12416.899999976158","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","84","731734","0.0-25.0","battery-v0.2","","","839","","","16","843","201","r","elianto","#f73b6a7A"," "," ","1","0","[1691.3999999761581]","1","2","","","843","21","1","3","lose","go","0","0"
"pit-trial","85","736599","0.0-26.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","22","2","4","lose","no-go","0","0"
"pit-trial","86","740546","0.0-27.0","battery-v0.2","","","1082.5","","","16","843","201","h","elianto","#3366ff99"," "," ","1","+10","[1934.1000000238419]","1","2","","","843","23","3","1","win","go","0","0"
"pit-trial","87","744348","0.0-28.0","battery-v0.2","","","936.6999999880791","","","16","843","201","m","elianto","#3366ff99","-1"," ","0","0","[1789.300000011921]","1","2","","","843","24","0","2","win","no-go","0","0"
"pit-trial","88","748801","0.0-29.0","battery-v0.2","","","1591.199999988079","","","16","843","201","h","elianto","#3366ff99"," "," ","1","+10","[2442.199999988079]","1","2","","","843","25","3","1","win","go","0","0"
"pit-trial","89","753666","0.0-30.0","battery-v0.2","","","-1","","","16","843","201","r","elianto","#f73b6a7A"," ","-1","0","0","[]","0","2","","","843","26","1","3","lose","go","1","0"
"pit-trial","90","758531","0.0-31.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","27","2","4","lose","no-go","0","0"
"pit-trial","91","762252","0.0-32.0","battery-v0.2","","","856.8000000119209","","","16","843","201","m","elianto","#3366ff99","-1"," ","0","+10","[1707.1000000238419]","1","2","","","843","28","0","2","win","no-go","1","0"
"pit-trial","92","765939","0.0-33.0","battery-v0.2","","","825.2000000476837","","","16","843","201","m","elianto","#3366ff99","-1"," ","0","0","[1675.5]","1","2","","","843","29","0","2","win","no-go","0","0"
"pit-trial","93","769631","0.0-34.0","battery-v0.2","","","831.1000000238419","","","16","843","201","h","elianto","#3366ff99"," "," ","1","0","[1681.800000011921]","1","2","","","843","30","3","1","win","go","1","0"
"pit-trial","94","774495","0.0-35.0","battery-v0.2","","","-1","","","16","843","201","r","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","843","31","1","3","lose","go","0","0"
"pit-trial","95","779360","0.0-36.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","32","2","4","lose","no-go","0","0"
"pit-trial","96","784225","0.0-37.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","33","2","4","lose","no-go","0","0"
"pit-trial","97","787678","0.0-38.0","battery-v0.2","","","594.4000000357628","","","16","843","201","m","elianto","#3366ff99","-1"," ","0","0","[1444.5999999642372]","1","2","","","843","34","0","2","win","no-go","0","0"
"pit-trial","98","791568","0.0-39.0","battery-v0.2","","","1026.199999988079","","","16","843","201","r","elianto","#f73b6a7A"," "," ","1","0","[1877.800000011921]","1","2","","","843","35","1","3","lose","go","0","0"
"pit-trial","99","795080","0.0-40.0","battery-v0.2","","","650.6999999880791","","","16","843","201","h","elianto","#3366ff99"," "," ","1","+10","[1502.7999999523163]","1","2","","","843","36","3","1","win","go","0","0"
"pit-trial","100","798917","0.0-41.0","battery-v0.2","","","976.4000000357628","","","16","843","201","m","elianto","#3366ff99","-1"," ","0","0","[1829.699999988079]","1","2","","","843","37","0","2","win","no-go","0","0"
"pit-trial","101","802435","0.0-42.0","battery-v0.2","","","658.1000000238419","","","16","843","201","h","elianto","#3366ff99"," "," ","1","+10","[1509.800000011921]","1","2","","","843","38","3","1","win","go","0","0"
"pit-trial","102","807300","0.0-43.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","39","2","4","lose","no-go","0","0"
"pit-trial","103","812164","0.0-44.0","battery-v0.2","","","-1","","","16","843","201","r","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","843","40","1","3","lose","go","0","0"
"pit-trial","104","816474","0.0-45.0","battery-v0.2","","","1449.6000000238419","","","16","843","201","r","elianto","#f73b6a7A"," "," ","1","0","[2300]","1","2","","","843","41","1","3","lose","go","0","0"
"pit-trial","105","821336","0.0-46.0","battery-v0.2","","","-1","","","16","843","201","h","elianto","#3366ff99"," ","-1","0","+10","[]","0","2","","","843","42","3","1","win","go","1","0"
"pit-trial","106","826201","0.0-47.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","2","","","843","43","2","4","lose","no-go","1","0"
"pit-trial","107","829666","0.0-48.0","battery-v0.2","","","605.5","","","16","843","201","m","elianto","#3366ff99","-1"," ","0","0","[1456]","1","2","","","843","44","0","2","win","no-go","0","0"
"pit-trial","108","833318","0.0-49.0","battery-v0.2","","","788.1000000238419","","","16","843","201","h","elianto","#3366ff99"," "," ","1","+10","[1639.5999999642372]","1","2","","","843","45","3","1","win","go","0","0"
"pit-trial","109","838183","0.0-50.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","46","2","4","lose","no-go","0","0"
"pit-trial","110","843047","0.0-51.0","battery-v0.2","","","-1","","","16","843","201","m","elianto","#3366ff99","-1","-1","1","+10","[]","0","2","","","843","47","0","2","win","no-go","0","0"
"pit-trial","111","847900","0.0-52.0","battery-v0.2","","","1990.9000000357628","","","16","843","201","r","elianto","#f73b6a7A"," "," ","1","0","[2841.199999988079]","1","2","","","843","48","1","3","lose","go","0","0"
"pit-trial","112","852765","0.0-53.0","battery-v0.2","","","-1","","","16","843","201","m","elianto","#3366ff99","-1","-1","1","0","[]","0","2","","","843","49","0","2","win","no-go","1","0"
"pit-trial","113","857630","0.0-54.0","battery-v0.2","","","-1","","","16","843","201","r","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","843","50","1","3","lose","go","0","0"
"pit-trial","114","862494","0.0-55.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","51","2","4","lose","no-go","0","0"
"pit-trial","115","865913","0.0-56.0","battery-v0.2","","","555.8999999761581","","","16","843","201","h","elianto","#3366ff99"," "," ","1","+10","[1406]","1","2","","","843","52","3","1","win","go","0","0"
"pit-trial","116","869762","0.0-57.0","battery-v0.2","","","986.5","","","16","843","201","z","elianto","#f73b6a7A"," "," ","1","0","[1838.199999988079]","1","2","","","843","53","4","3","lose","go","0","0"
"pit-trial","117","873681","0.0-58.0","battery-v0.2","","","1054.3999999761581","","","16","843","201","r","elianto","#f73b6a7A"," "," ","1","-10","[1908.3999999761581]","1","2","","","843","54","1","3","lose","go","1","0"
"pit-trial","118","878545","0.0-59.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","55","2","4","lose","no-go","0","0"
"pit-trial","119","882342","0.0-60.0","battery-v0.2","","","932.6999999880791","","","16","843","201","c","elianto","#f73b6a7A","-1"," ","0","-10","[1784.1000000238419]","1","2","","","843","56","5","4","lose","no-go","0","0"
"pit-trial","120","887206","0.0-61.0","battery-v0.2","","","-1","","","16","843","201","r","elianto","#f73b6a7A"," ","-1","0","-10","[]","0","2","","","843","57","1","3","lose","go","0","0"
"pit-trial","121","892071","0.0-62.0","battery-v0.2","","","-1","","","16","843","201","c","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","2","","","843","58","5","4","lose","no-go","1","0"
"pit-trial","122","896935","0.0-63.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","-10","[]","0","2","","","843","59","2","4","lose","no-go","1","0"
"pit-trial","123","900935","0.0-64.0","battery-v0.2","","","1135.8999999761581","","","16","843","201","z","elianto","#f73b6a7A"," "," ","1","-10","[1990.6000000238419]","1","2","","","843","60","4","3","lose","go","1","0"
"pit-trial","124","904737","0.0-65.0","battery-v0.2","","","943.3999999761581","","","16","843","201","b","elianto","#3366ff99","-1"," ","0","0","[1794.3999999761581]","1","2","","","843","61","6","2","win","no-go","0","0"
"pit-trial","125","909602","0.0-66.0","battery-v0.2","","","-1","","","16","843","201","c","elianto","#f73b6a7A","-1","-1","1","0","[]","0","2","","","843","62","5","4","lose","no-go","0","0"
"pit-trial","126","914467","0.0-67.0","battery-v0.2","","","-1","","","16","843","201","y","elianto","#f73b6a7A","-1","-1","1","0","[2937.7999999523163]","1","2","","","843","63","2","4","lose","no-go","0","0"
