"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","age","subject","participantId","value"
"pavlovia","0","16","0.0-0.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","1","4867","0.0-1.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":1465.300000011921},{""page_index"":1,""viewing_time"":382.5},{""page_index"":2,""viewing_time"":183.30000001192093},{""page_index"":3,""viewing_time"":133.19999998807907},{""page_index"":4,""viewing_time"":250.39999997615814},{""page_index"":5,""viewing_time"":150.10000002384186},{""page_index"":6,""viewing_time"":416.5},{""page_index"":7,""viewing_time"":166.89999997615814},{""page_index"":8,""viewing_time"":450},{""page_index"":9,""viewing_time"":417.5},{""page_index"":10,""viewing_time"":416.80000001192093},{""page_index"":11,""viewing_time"":416.5}]","4849.800000011921","","","","","","","","","","","","","","",""
"pit-trial","2","10378","0.0-1.0-1.0-0.0","battery-v0.2","","-1","&#9776;","elianto","#3366ff99","32","-1","0","0","4134.300000011921","1","0","1","9989","3&age=9989&participant_ID=5&order=1","5",""
"pit-trial","3","13998","0.0-1.0-1.0-1.0","battery-v0.2","","113.90000003576279","&#9776;","elianto","#3366ff99","32","32","1","+10","1144,1615.699999988079","2","0","1","9989","3&age=9989&participant_ID=5&order=1","5",""
"pit-trial","4","17585","0.0-1.0-1.0-2.0","battery-v0.2","","84.5","&#9776;","elianto","#3366ff99","32","32","1","+10","1584.5","1","0","1","9989","3&age=9989&participant_ID=5&order=1","5",""
"pit-trial","5","21411","0.0-1.0-1.0-3.0","battery-v0.2","","321.69999998807907","&#9776;","elianto","#3366ff99","32","32","1","0","696.8000000119209,1101.5,1472.800000011921,1822.300000011921","4","0","1","9989","3&age=9989&participant_ID=5&order=1","5",""
"pit-trial","6","25236","0.0-1.0-1.0-4.0","battery-v0.2","","321.10000002384186","&#9776;","elianto","#3366ff99","32","32","1","+10","1821.6000000238419","1","0","1","9989","3&age=9989&participant_ID=5&order=1","5",""
"call-function","7","25238","0.0-1.0-2.0","battery-v0.2","","","","","","","","","","","","","","","","",""
