"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","quiz"
"call-function","14","65198","0.0-1.0-5.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","15","78313","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":3890.399999999994},{""page_index"":1,""viewing_time"":3754.100000000006},{""page_index"":2,""viewing_time"":3465.7999999999884},{""page_index"":3,""viewing_time"":1102.2999999999884},{""page_index"":4,""viewing_time"":899.4000000000233}]","13112.799999999988","","","","","","","","","","","","","","",""
"pit-trial","16","83818","0.0-1.0-7.0-0.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"pit-trial","17","87812","0.0-1.0-7.0-1.0","battery-v0.2","","491.29999999998836","&#9826;","elianto","#f73b6a7A","-1","32","0","-10","1991.2999999999884","1","0","3","","","",""
"pit-trial","18","93316","0.0-1.0-7.0-2.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","","","",""
"pit-trial","19","98819","0.0-1.0-7.0-3.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"pit-trial","20","104323","0.0-1.0-7.0-4.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"call-function","21","104325","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","22","262185","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":157309.70000000004},{""page_index"":1,""viewing_time"":548.2999999999302}]","157858.9","","","","","","","","","","","","","","",""
"pit-trial","23","266012","0.0-1.0-10.0-0.0","battery-v0.2","","323.4000000000233","&#9789;","elianto","#f73b6a7A","32","32","1","0","1822.1999999999534","1","0","4","","","",""
"pit-trial","24","269579","0.0-1.0-10.0-1.0","battery-v0.2","","63.20000000006985","&#9789;","elianto","#f73b6a7A","32","32","1","0","1563.2000000000698","1","0","4","","","",""
"pit-trial","25","273788","0.0-1.0-10.0-2.0","battery-v0.2","","705.5","&#9789;","elianto","#f73b6a7A","32","32","1","0","1484.8000000000466,2205.4000000000233","2","0","4","","","",""
"pit-trial","26","277756","0.0-1.0-10.0-3.0","battery-v0.2","","465","&#9789;","elianto","#f73b6a7A","32","32","1","0","1965","1","0","4","","","",""
"pit-trial","27","281515","0.0-1.0-10.0-4.0","battery-v0.2","","255.5","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1755.5999999999767","1","0","4","","","",""
"call-function","28","281517","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","29","290457","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":2368.5},{""page_index"":1,""viewing_time"":929.2999999999302},{""page_index"":2,""viewing_time"":1571.9000000000233},{""page_index"":3,""viewing_time"":1188.0999999999767},{""page_index"":4,""viewing_time"":1009.9000000000233},{""page_index"":5,""viewing_time"":897.7000000000698},{""page_index"":6,""viewing_time"":972.0999999999767}]","8938.400000000023","","","","","","","","","","","","","","",""
"pit-comprehension","30","316944","0.0-1.0-13.0","battery-v0.2","","26481.800000000047","","","","","","","","","","","","","SPACE,10,10,True,True,True","1","1"
"instructions","31","322411","0.0-1.0-14.0-0.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":5461.70000000007}]","5462.20000000007","","","","","","","","","","","","","","",""
