"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","responses","num_errors","quiz"
"pit-instructions","15","160230","0.0-1.0-6.0","battery-v0.2","[{""page_index"":0,""viewing_time"":73149.59999999404},{""page_index"":1,""viewing_time"":1901.300000011921},{""page_index"":2,""viewing_time"":1552},{""page_index"":3,""viewing_time"":889.2999999821186},{""page_index"":2,""viewing_time"":337.40000000596046},{""page_index"":1,""viewing_time"":731.2000000178814},{""page_index"":2,""viewing_time"":326.19999998807907},{""page_index"":3,""viewing_time"":506.30000001192093},{""page_index"":4,""viewing_time"":416.2999999821186}]","79810","","","","","","","","","","","","","","",""
"pit-trial","16","165738","0.0-1.0-7.0-0.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"pit-trial","17","171248","0.0-1.0-7.0-1.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"pit-trial","18","176756","0.0-1.0-7.0-2.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","","","",""
"pit-trial","19","182257","0.0-1.0-7.0-3.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"pit-trial","20","187765","0.0-1.0-7.0-4.0","battery-v0.2","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","","","",""
"call-function","21","187766","0.0-1.0-8.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","22","208355","0.0-1.0-9.0","battery-v0.2","[{""page_index"":0,""viewing_time"":19823.90000000596},{""page_index"":1,""viewing_time"":764.6999999880791}]","20589.09999999404","","","","","","","","","","","","","","",""
"pit-trial","23","212741","0.0-1.0-10.0-0.0","battery-v0.2","","880.4000000059605","&#9789;","elianto","#f73b6a7A","32","32","1","0","2380.5","1","0","4","","","",""
"pit-trial","24","216743","0.0-1.0-10.0-1.0","battery-v0.2","","499.7999999821186","&#9789;","elianto","#f73b6a7A","32","32","1","0","1999.5,2617.5","2","0","4","","","",""
"pit-trial","25","221573","0.0-1.0-10.0-2.0","battery-v0.2","","1321.199999988079","&#9789;","elianto","#f73b6a7A","32","32","1","0","2823.800000011921","1","0","4","","","",""
"pit-trial","26","225651","0.0-1.0-10.0-3.0","battery-v0.2","","576.7999999821186","&#9789;","elianto","#f73b6a7A","32","32","1","0","2076.9000000059605","1","0","4","","","",""
"pit-trial","27","229851","0.0-1.0-10.0-4.0","battery-v0.2","","694.7999999821186","&#9789;","elianto","#f73b6a7A","32","32","1","-10","2195","1","0","4","","","",""
"call-function","28","229852","0.0-1.0-11.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","29","236771","0.0-1.0-12.0","battery-v0.2","[{""page_index"":0,""viewing_time"":3701.100000023842},{""page_index"":1,""viewing_time"":742.3999999761581},{""page_index"":2,""viewing_time"":652.6000000238419},{""page_index"":3,""viewing_time"":506.2999999821186},{""page_index"":4,""viewing_time"":461},{""page_index"":5,""viewing_time"":416.40000000596046},{""page_index"":6,""viewing_time"":438.69999998807907}]","6918.9000000059605","","","","","","","","","","","","","","",""
"pit-comprehension","30","463606","0.0-1.0-13.0","battery-v0.2","","226839.80000001192","","","","","","","","","","","","","Press SPACE,10,10,True,False, sometimes you will not get all the points even if you took the right action,True","0","1"
"instructions","31","576876","0.0-1.0-14.0-0.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":113270.5}]","113270.89999997616","","","","","","","","","","","","","","",""
