"trial_type","trial_index","time_elapsed","internal_node_id","task_version","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pavlovia","0","16","0.0-0.0","battery-v0.2","","","","","","","","","","","","","","","",""
"pit-instructions","1","8085","0.0-1.0-0.0","battery-v0.2","[{""page_index"":0,""viewing_time"":4033.5},{""page_index"":1,""viewing_time"":149.80000019073486},{""page_index"":2,""viewing_time"":183.59999990463257},{""page_index"":3,""viewing_time"":149.5},{""page_index"":4,""viewing_time"":166.70000004768372},{""page_index"":5,""viewing_time"":186},{""page_index"":6,""viewing_time"":164.89999985694885},{""page_index"":7,""viewing_time"":149.5},{""page_index"":8,""viewing_time"":166.70000004768372},{""page_index"":9,""viewing_time"":383.5},{""page_index"":10,""viewing_time"":833.4000000953674},{""page_index"":11,""viewing_time"":199.59999990463257},{""page_index"":12,""viewing_time"":453.90000009536743},{""page_index"":13,""viewing_time"":163.09999990463257},{""page_index"":14,""viewing_time"":183.40000009536743},{""page_index"":15,""viewing_time"":166.70000004768372},{""page_index"":16,""viewing_time"":166.19999980926514},{""page_index"":17,""viewing_time"":167.30000019073486}]","8067.700000047684","","","","","","","","","","","","","",""
"pit-trial","2","11118","0.0-1.0-1.0-0.0","battery-v0.2","","181.09999990463257","&#9776;","elianto","#3366ff99","32","32","1","+10","1031.2000000476837","1","0","1","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","3","14217","0.0-1.0-1.0-1.0","battery-v0.2","","242.29999995231628","&#9776;","elianto","#3366ff99","32","32","1","+10","1092.5","1","0","1","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","4","17174","0.0-1.0-1.0-2.0","battery-v0.2","","102.89999985694885","&#9776;","elianto","#3366ff99","32","32","1","+10","953.1000001430511","1","0","1","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","5","20098","0.0-1.0-1.0-3.0","battery-v0.2","","67.90000009536743","&#9776;","elianto","#3366ff99","32","32","1","0","919.1000001430511","1","0","1","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"pit-trial","6","23022","0.0-1.0-1.0-4.0","battery-v0.2","","69.69999980926514","&#9776;","elianto","#3366ff99","32","32","1","+10","920.5","1","0","1","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
"call-function","7","23024","0.0-1.0-2.0","battery-v0.2","","","","","","","","","","","","","","","",""
"pit-instructions","8","25840","0.0-1.0-3.0","battery-v0.2","[{""page_index"":0,""viewing_time"":2481.9000000953674},{""page_index"":1,""viewing_time"":166.59999990463257},{""page_index"":2,""viewing_time"":166.20000004768372}]","2815","","","","","","","","","","","","","",""
"pit-trial","9","30694","0.0-1.0-4.0-0.0","battery-v0.2","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","12ee95e0e8737a0304baac70a&order=3&STUDY_ID=61caf6d05e4609be7bf98488","999",""
