"trial_type","trial_index","time_elapsed","internal_node_id","task_version","success","view_history","rt","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","subject","participantId","value"
"pit-trial","13","262949","0.0-2.0-3.4-0.4","battery-v0.2","","","-1","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","","0","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-instructions","14","544012","0.0-2.0-4.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":9022.20000000298},{""page_index"":1,""viewing_time"":9265.69999999553},{""page_index"":2,""viewing_time"":7650.10000000149},{""page_index"":3,""viewing_time"":5},{""page_index"":4,""viewing_time"":40855.29999999702},{""page_index"":3,""viewing_time"":1226.7000000029802},{""page_index"":2,""viewing_time"":340.1000000014901},{""page_index"":1,""viewing_time"":2769},{""page_index"":2,""viewing_time"":8882.29999999702},{""page_index"":3,""viewing_time"":5017.60000000149},{""page_index"":2,""viewing_time"":331.20000000298023},{""page_index"":1,""viewing_time"":32748.19999999553},{""page_index"":0,""viewing_time"":2248.10000000149},{""page_index"":1,""viewing_time"":1461.1000000014901},{""page_index"":2,""viewing_time"":9807.79999999702},{""page_index"":3,""viewing_time"":11372.80000000447},{""page_index"":4,""viewing_time"":9020.89999999851},{""page_index"":5,""viewing_time"":8771.69999999553},{""page_index"":6,""viewing_time"":7668.4000000059605},{""page_index"":7,""viewing_time"":13388.59999999404},{""page_index"":8,""viewing_time"":10640.70000000298},{""page_index"":9,""viewing_time"":8764},{""page_index"":10,""viewing_time"":6.700000002980232},{""page_index"":11,""viewing_time"":5308},{""page_index"":10,""viewing_time"":2},{""page_index"":9,""viewing_time"":1381.8999999985099},{""page_index"":8,""viewing_time"":1042.8999999985099},{""page_index"":9,""viewing_time"":581.6000000014901},{""page_index"":10,""viewing_time"":1186.8999999985099},{""page_index"":11,""viewing_time"":10486.39999999851},{""page_index"":12,""viewing_time"":1.6000000014901161},{""page_index"":13,""viewing_time"":2096.39999999851},{""page_index"":12,""viewing_time"":2932.5},{""page_index"":13,""viewing_time"":11701.60000000149},{""page_index"":14,""viewing_time"":11462.20000000298},{""page_index"":15,""viewing_time"":11033.29999999702},{""page_index"":16,""viewing_time"":842},{""page_index"":15,""viewing_time"":674.2000000029802},{""page_index"":16,""viewing_time"":8284.5},{""page_index"":17,""viewing_time"":10779.79999999702}]","281063.1000000015","","","","","","","","","","","","","",""
"pit-trial","15","547984","0.0-2.0-5.0-0.0","battery-v0.2","","","1111.7999999970198","&#9776;","elianto","#3366ff99","32","32","1","+10","1962.6000000014901","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","16","551221","0.0-2.0-5.0-1.0","battery-v0.2","","","376.5","&#9776;","elianto","#3366ff99","32","32","1","+10","1229","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","17","554367","0.0-2.0-5.0-2.0","battery-v0.2","","","286.3999999985099","&#9776;","elianto","#3366ff99","32","32","1","+10","1138.6000000014901","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","18","557306","0.0-2.0-5.0-3.0","battery-v0.2","","","78.5","&#9776;","elianto","#3366ff99","32","32","1","0","930.5999999940395","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","19","560421","0.0-2.0-5.0-4.0","battery-v0.2","","","258.1000000014901","&#9776;","elianto","#3366ff99","32","32","1","+10","1108.5999999940395","1","0","1","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","20","560425","0.0-2.0-6.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","21","707086","0.0-2.0-7.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":11280},{""page_index"":1,""viewing_time"":2782.6999999955297},{""page_index"":0,""viewing_time"":917.6000000014901},{""page_index"":1,""viewing_time"":12083.60000000149},{""page_index"":2,""viewing_time"":1591.2999999970198},{""page_index"":1,""viewing_time"":43270.5},{""page_index"":2,""viewing_time"":41873.10000000149},{""page_index"":3,""viewing_time"":12061.5},{""page_index"":4,""viewing_time"":11580.39999999851},{""page_index"":5,""viewing_time"":9221.5}]","146662.59999999404","","","","","","","","","","","","","",""
"pit-trial","22","711944","0.0-2.0-8.0-0.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","23","716807","0.0-2.0-8.0-1.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","24","721665","0.0-2.0-8.0-2.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","25","726529","0.0-2.0-8.0-3.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","0","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","26","731393","0.0-2.0-8.0-4.0","battery-v0.2","","","-1","&#9761;","elianto","#3366ff99","-1","-1","1","+10","","0","0","2","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","27","731398","0.0-2.0-9.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","28","1001297","0.0-2.0-10.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":8829.60000000149},{""page_index"":1,""viewing_time"":11115.60000000149},{""page_index"":2,""viewing_time"":6308.79999999702},{""page_index"":3,""viewing_time"":12518.39999999851},{""page_index"":4,""viewing_time"":205313.1000000015},{""page_index"":3,""viewing_time"":13779.70000000298},{""page_index"":4,""viewing_time"":12038.29999999702}]","269903.80000000447","","","","","","","","","","","","","",""
"pit-trial","29","1006156","0.0-2.0-11.0-0.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","30","1011020","0.0-2.0-11.0-1.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","31","1015884","0.0-2.0-11.0-2.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","32","1020748","0.0-2.0-11.0-3.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","-10","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","33","1025612","0.0-2.0-11.0-4.0","battery-v0.2","","","-1","&#9826;","elianto","#f73b6a7A","-1","-1","1","0","","0","0","3","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","34","1025617","0.0-2.0-12.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","35","1379047","0.0-2.0-13.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":25057.60000000149},{""page_index"":1,""viewing_time"":11091.5},{""page_index"":2,""viewing_time"":15593},{""page_index"":3,""viewing_time"":2159.7000000029802},{""page_index"":2,""viewing_time"":190277.3999999985},{""page_index"":1,""viewing_time"":46753.39999999851},{""page_index"":2,""viewing_time"":1075.7000000029802},{""page_index"":1,""viewing_time"":2064.89999999851},{""page_index"":2,""viewing_time"":57157.10000000149},{""page_index"":3,""viewing_time"":2205.7999999970198}]","353436.5","","","","","","","","","","","","","",""
"pit-trial","36","1383194","0.0-2.0-14.0-0.0","battery-v0.2","","","1291","&#9789;","elianto","#f73b6a7A","32","32","1","0","2141.10000000149","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","37","1386463","0.0-2.0-14.0-1.0","battery-v0.2","","","410.1000000014901","&#9789;","elianto","#f73b6a7A","32","32","1","0","1260.8999999985099","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","38","1389828","0.0-2.0-14.0-2.0","battery-v0.2","","","506.20000000298023","&#9789;","elianto","#f73b6a7A","32","32","1","0","1356.2999999970198","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","39","1393316","0.0-2.0-14.0-3.0","battery-v0.2","","","633.5","&#9789;","elianto","#f73b6a7A","32","32","1","-10","1483.5","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","40","1398180","0.0-2.0-14.0-4.0","battery-v0.2","","","-1","&#9789;","elianto","#f73b6a7A","32","-1","0","-10","","0","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","41","1401236","0.0-2.0-14.1-0.1","battery-v0.2","","","195.29999999701977","&#9789;","elianto","#f73b6a7A","32","32","1","0","1046.3999999985099","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","42","1404468","0.0-2.0-14.1-1.1","battery-v0.2","","","372.80000000447035","&#9789;","elianto","#f73b6a7A","32","32","1","0","1224.5","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","43","1407513","0.0-2.0-14.1-2.1","battery-v0.2","","","188.89999999850988","&#9789;","elianto","#f73b6a7A","32","32","1","0","1040.3999999985099","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","44","1410441","0.0-2.0-14.1-3.1","battery-v0.2","","","68.70000000298023","&#9789;","elianto","#f73b6a7A","32","32","1","-10","918.7000000029802","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"pit-trial","45","1413629","0.0-2.0-14.1-4.1","battery-v0.2","","","327.5","&#9789;","elianto","#f73b6a7A","32","32","1","0","1179.5","1","0","4","4ee95e0e8737a0304baac70a&order=1&STUDY_ID=61caf85b4892b889f6411591","999",""
"call-function","46","1413631","0.0-2.0-15.0","battery-v0.2","","","","","","","","","","","","","","","","",""
"pit-instructions","47","1836549","0.0-2.0-16.0","battery-v0.2","","[{""page_index"":0,""viewing_time"":13719.20000000298},{""page_index"":1,""viewing_time"":49411.09999999404},{""page_index"":2,""viewing_time"":14610.80000000447},{""page_index"":3,""viewing_time"":75124.60000000149},{""page_index"":2,""viewing_time"":16609.89999999851},{""page_index"":3,""viewing_time"":12840.79999999702},{""page_index"":4,""viewing_time"":26942.30000000447},{""page_index"":5,""viewing_time"":16687.5},{""page_index"":6,""viewing_time"":49238.59999999404},{""page_index"":7,""viewing_time"":140237.1000000015},{""page_index"":8,""viewing_time"":7506.60000000149}]","422929","","","","","","","","","","","","","",""
